"The 2009 PSSA Mathematics and Reading District Level Proficiency Results",,,,,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
127045453,"Beaver",27,"MONACA SD",11,"Female",15,13.3,46.7,26.7,13.3,15,13.3,46.7,26.7,13.3
127045453,"Beaver",27,"MONACA SD",11,"White",36,11.1,47.2,22.2,19.4,36,8.3,41.7,25.0,25.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",3,"All Students",127,33.1,41.7,15.7,9.4,127,22.0,50.4,11.0,16.5
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",3,"IEP",17,5.9,5.9,41.2,47.1,17,0.0,5.9,17.6,76.5
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",3,"Economically Disadvantaged",67,19.4,44.8,20.9,14.9,67,14.9,44.8,14.9,25.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",3,"Male",71,36.6,39.4,15.5,8.5,71,19.7,52.1,11.3,16.9
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",3,"Female",56,28.6,44.6,16.1,10.7,56,25.0,48.2,10.7,16.1
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",3,"White",113,36.3,41.6,15.0,7.1,113,24.8,54.0,8.8,12.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",3,"Black",12,8.3,41.7,16.7,33.3,12,0.0,25.0,33.3,41.7
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",4,"All Students",110,31.8,35.5,22.7,10.0,110,30.9,30.0,23.6,15.5
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",4,"IEP",15,20.0,26.7,33.3,20.0,15,0.0,20.0,26.7,53.3
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",4,"Economically Disadvantaged",66,31.8,33.3,24.2,10.6,66,22.7,33.3,27.3,16.7
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",4,"Male",59,32.2,40.7,15.3,11.9,59,25.4,32.2,22.0,20.3
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",4,"Female",51,31.4,29.4,31.4,7.8,51,37.3,27.5,25.5,9.8
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",4,"White",77,40.3,37.7,15.6,6.5,77,40.3,31.2,18.2,10.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",4,"Black",31,12.9,29.0,41.9,16.1,31,9.7,29.0,35.5,25.8
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"All Students",121,38.0,34.7,16.5,10.7,121,17.4,52.1,19.0,11.6
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"IEP",17,11.8,23.5,23.5,41.2,17,0.0,29.4,17.6,52.9
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"Economically Disadvantaged",62,32.3,27.4,21.0,19.4,62,11.3,46.8,22.6,19.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"Male",52,34.6,36.5,15.4,13.5,52,11.5,50.0,23.1,15.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"Female",69,40.6,33.3,17.4,8.7,69,21.7,53.6,15.9,8.7
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"White",103,42.7,32.0,14.6,10.7,103,19.4,50.5,17.5,12.6
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"Black",17,11.8,47.1,29.4,11.8,17,5.9,58.8,29.4,5.9
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",6,"All Students",128,35.9,34.4,21.1,8.6,128,33.6,38.3,14.1,14.1
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",6,"IEP",15,13.3,13.3,26.7,46.7,15,13.3,13.3,13.3,60.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",6,"Economically Disadvantaged",68,25.0,30.9,30.9,13.2,68,22.1,36.8,20.6,20.6
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",6,"Male",74,32.4,36.5,20.3,10.8,74,24.3,41.9,14.9,18.9
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",6,"Female",54,40.7,31.5,22.2,5.6,54,46.3,33.3,13.0,7.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",6,"White",113,38.1,34.5,18.6,8.8,113,35.4,35.4,14.2,15.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",6,"Black",12,16.7,41.7,41.7,0.0,12,25.0,58.3,8.3,8.3
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",7,"All Students",144,28.5,34.7,22.9,13.9,144,31.9,26.4,25.7,16.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",7,"IEP",18,0.0,11.1,38.9,50.0,18,5.6,0.0,33.3,61.1
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",7,"Economically Disadvantaged",71,18.3,35.2,26.8,19.7,71,21.1,28.2,29.6,21.1
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",7,"Male",75,28.0,34.7,24.0,13.3,75,24.0,29.3,30.7,16.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",7,"Female",69,29.0,34.8,21.7,14.5,69,40.6,23.2,20.3,15.9
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",7,"White",120,31.7,36.7,20.8,10.8,120,35.8,25.8,22.5,15.8
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",7,"Black",23,8.7,26.1,34.8,30.4,23,8.7,30.4,43.5,17.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"All Students",131,29.8,32.1,26.7,11.5,131,47.3,31.3,9.9,11.5
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"IEP",13,0.0,15.4,30.8,53.8,13,0.0,7.7,7.7,84.6
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"Economically Disadvantaged",67,20.9,34.3,28.4,16.4,67,37.3,34.3,10.4,17.9
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"Male",76,25.0,31.6,30.3,13.2,76,39.5,28.9,13.2,18.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"Female",55,36.4,32.7,21.8,9.1,55,58.2,34.5,5.5,1.8
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"White",114,32.5,32.5,26.3,8.8,114,48.2,34.2,7.0,10.5
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"Black",15,13.3,33.3,33.3,20.0,15,46.7,13.3,26.7,13.3
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"All Students",134,17.9,37.3,23.9,20.9,133,24.8,39.8,21.1,14.3
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"IEP",18,0.0,11.1,11.1,77.8,17,0.0,5.9,23.5,70.6
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"Economically Disadvantaged",55,10.9,41.8,25.5,21.8,55,20.0,45.5,20.0,14.5
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"Male",67,14.9,35.8,26.9,22.4,66,16.7,37.9,22.7,22.7
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"Female",67,20.9,38.8,20.9,19.4,67,32.8,41.8,19.4,6.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"White",114,21.1,36.8,23.7,18.4,113,26.5,39.8,20.4,13.3
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"Black",17,0.0,41.2,29.4,29.4,17,17.6,41.2,23.5,17.6
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",3,"All Students",104,41.3,48.1,7.7,2.9,104,25.0,60.6,6.7,7.7
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",3,"IEP",13,7.7,46.2,30.8,15.4,13,15.4,30.8,7.7,46.2
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",3,"Economically Disadvantaged",34,29.4,58.8,8.8,2.9,34,8.8,58.8,17.6,14.7
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",3,"Male",67,44.8,44.8,9.0,1.5,67,23.9,56.7,9.0,10.4
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",3,"Female",37,35.1,54.1,5.4,5.4,37,27.0,67.6,2.7,2.7
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",3,"White",101,42.6,48.5,6.9,2.0,101,25.7,61.4,6.9,5.9
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",4,"All Students",109,48.6,34.9,9.2,7.3,109,30.3,47.7,11.0,11.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",4,"IEP",12,16.7,16.7,25.0,41.7,12,0.0,33.3,16.7,50.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",4,"Economically Disadvantaged",36,25.0,52.8,13.9,8.3,36,19.4,50.0,13.9,16.7
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",4,"Male",45,48.9,28.9,15.6,6.7,45,17.8,46.7,20.0,15.6
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",4,"Female",64,48.4,39.1,4.7,7.8,64,39.1,48.4,4.7,7.8
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",4,"White",103,47.6,35.0,9.7,7.8,103,29.1,47.6,11.7,11.7
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"All Students",96,45.8,38.5,12.5,3.1,96,19.8,47.9,20.8,11.5
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"Economically Disadvantaged",24,33.3,37.5,20.8,8.3,24,8.3,50.0,29.2,12.5
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"Male",52,46.2,36.5,13.5,3.8,52,15.4,44.2,25.0,15.4
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"Female",44,45.5,40.9,11.4,2.3,44,25.0,52.3,15.9,6.8
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"White",95,46.3,38.9,12.6,2.1,95,20.0,48.4,21.1,10.5
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",6,"All Students",110,65.5,24.5,10.0,0.0,110,46.4,25.5,23.6,4.5
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",6,"Economically Disadvantaged",38,50.0,39.5,10.5,0.0,38,23.7,36.8,31.6,7.9
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",6,"Male",51,60.8,31.4,7.8,0.0,51,37.3,21.6,35.3,5.9
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",6,"Female",59,69.5,18.6,11.9,0.0,59,54.2,28.8,13.6,3.4
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",6,"White",109,65.1,24.8,10.1,0.0,109,46.8,25.7,22.9,4.6
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",7,"All Students",133,51.1,30.8,13.5,4.5,133,40.6,30.8,21.1,7.5
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",7,"IEP",19,0.0,47.4,31.6,21.1,19,0.0,15.8,36.8,47.4
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",7,"Economically Disadvantaged",43,39.5,34.9,18.6,7.0,43,20.9,41.9,27.9,9.3
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",7,"Male",64,50.0,34.4,14.1,1.6,64,37.5,29.7,20.3,12.5
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",7,"Female",69,52.2,27.5,13.0,7.2,69,43.5,31.9,21.7,2.9
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",7,"White",131,51.9,30.5,13.7,3.8,131,41.2,31.3,19.8,7.6
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"All Students",145,62.1,15.9,13.8,8.3,145,53.8,29.7,9.0,7.6
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"IEP",16,0.0,12.5,37.5,50.0,16,0.0,12.5,43.8,43.8
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"Economically Disadvantaged",35,37.1,22.9,28.6,11.4,35,34.3,31.4,22.9,11.4
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"Male",71,73.2,8.5,5.6,12.7,71,54.9,26.8,7.0,11.3
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"Female",74,51.4,23.0,21.6,4.1,74,52.7,32.4,10.8,4.1
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"White",144,61.8,16.0,13.9,8.3,144,54.2,29.2,9.0,7.6
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"All Students",171,32.2,33.9,17.5,16.4,171,35.7,38.0,12.9,13.5
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"IEP",27,3.7,11.1,14.8,70.4,27,0.0,11.1,29.6,59.3
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"Economically Disadvantaged",46,17.4,26.1,23.9,32.6,46,19.6,37.0,10.9,32.6
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"Male",90,27.8,31.1,20.0,21.1,90,25.6,40.0,13.3,21.1
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"Female",81,37.0,37.0,14.8,11.1,81,46.9,35.8,12.3,4.9
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"White",170,32.4,34.1,17.1,16.5,170,35.9,38.2,12.4,13.5
127046903,"Beaver",27,"ROCHESTER AREA SD",3,"All Students",56,42.9,46.4,10.7,0.0,56,30.4,62.5,5.4,1.8
127046903,"Beaver",27,"ROCHESTER AREA SD",3,"IEP",13,23.1,53.8,23.1,0.0,13,15.4,69.2,7.7,7.7
127046903,"Beaver",27,"ROCHESTER AREA SD",3,"Economically Disadvantaged",37,37.8,51.4,10.8,0.0,37,27.0,64.9,8.1,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",3,"Male",36,44.4,44.4,11.1,0.0,36,36.1,58.3,2.8,2.8
127046903,"Beaver",27,"ROCHESTER AREA SD",3,"Female",19,42.1,47.4,10.5,0.0,19,21.1,68.4,10.5,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",3,"White",38,55.3,34.2,10.5,0.0,38,36.8,57.9,5.3,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",3,"Black",16,18.8,75.0,6.3,0.0,16,18.8,68.8,6.3,6.3
127046903,"Beaver",27,"ROCHESTER AREA SD",4,"All Students",61,49.2,37.7,6.6,6.6,62,25.8,45.2,17.7,11.3
127046903,"Beaver",27,"ROCHESTER AREA SD",4,"IEP",12,25.0,58.3,16.7,0.0,13,15.4,53.8,15.4,15.4
127046903,"Beaver",27,"ROCHESTER AREA SD",4,"Economically Disadvantaged",29,48.3,37.9,6.9,6.9,30,23.3,43.3,20.0,13.3
127046903,"Beaver",27,"ROCHESTER AREA SD",4,"Male",32,46.9,37.5,6.3,9.4,32,21.9,50.0,12.5,15.6
127046903,"Beaver",27,"ROCHESTER AREA SD",4,"Female",28,53.6,35.7,7.1,3.6,29,31.0,41.4,24.1,3.4
127046903,"Beaver",27,"ROCHESTER AREA SD",4,"White",50,52.0,38.0,4.0,6.0,51,29.4,47.1,13.7,9.8
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"All Students",54,46.3,27.8,24.1,1.9,55,21.8,36.4,27.3,14.5
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"IEP",11,18.2,45.5,36.4,0.0,11,0.0,27.3,27.3,45.5
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"Economically Disadvantaged",34,35.3,35.3,26.5,2.9,34,17.6,35.3,32.4,14.7
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"Male",29,48.3,34.5,17.2,0.0,30,30.0,30.0,26.7,13.3
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"Female",25,44.0,20.0,32.0,4.0,25,12.0,44.0,28.0,16.0
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"White",46,50.0,23.9,23.9,2.2,47,21.3,38.3,25.5,14.9
127046903,"Beaver",27,"ROCHESTER AREA SD",6,"All Students",71,42.3,36.6,11.3,9.9,72,23.6,44.4,23.6,8.3
127046903,"Beaver",27,"ROCHESTER AREA SD",6,"IEP",10,0.0,40.0,30.0,30.0,11,0.0,45.5,45.5,9.1
127046903,"Beaver",27,"ROCHESTER AREA SD",6,"Economically Disadvantaged",35,22.9,54.3,11.4,11.4,36,11.1,41.7,33.3,13.9
127046903,"Beaver",27,"ROCHESTER AREA SD",6,"Male",36,52.8,33.3,5.6,8.3,37,24.3,43.2,24.3,8.1
127046903,"Beaver",27,"ROCHESTER AREA SD",6,"Female",35,31.4,40.0,17.1,11.4,35,22.9,45.7,22.9,8.6
127046903,"Beaver",27,"ROCHESTER AREA SD",6,"White",44,50.0,38.6,9.1,2.3,44,25.0,50.0,18.2,6.8
127046903,"Beaver",27,"ROCHESTER AREA SD",7,"All Students",72,30.6,31.9,20.8,16.7,72,23.6,27.8,31.9,16.7
127046903,"Beaver",27,"ROCHESTER AREA SD",7,"IEP",11,0.0,18.2,27.3,54.5,11,0.0,9.1,54.5,36.4
127046903,"Beaver",27,"ROCHESTER AREA SD",7,"Economically Disadvantaged",40,22.5,32.5,22.5,22.5,40,15.0,30.0,37.5,17.5
127046903,"Beaver",27,"ROCHESTER AREA SD",7,"Male",39,35.9,30.8,17.9,15.4,39,17.9,30.8,30.8,20.5
127046903,"Beaver",27,"ROCHESTER AREA SD",7,"Female",33,24.2,33.3,24.2,18.2,33,30.3,24.2,33.3,12.1
127046903,"Beaver",27,"ROCHESTER AREA SD",7,"White",55,30.9,34.5,20.0,14.5,55,25.5,30.9,29.1,14.5
127046903,"Beaver",27,"ROCHESTER AREA SD",7,"Black",16,25.0,25.0,25.0,25.0,16,12.5,18.8,43.8,25.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"All Students",75,45.3,26.7,20.0,8.0,75,44.0,32.0,12.0,12.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"IEP",11,9.1,27.3,27.3,36.4,11,0.0,36.4,9.1,54.5
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"Economically Disadvantaged",46,41.3,32.6,19.6,6.5,46,39.1,32.6,15.2,13.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"Male",35,40.0,28.6,25.7,5.7,35,37.1,28.6,17.1,17.1
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"Female",40,50.0,25.0,15.0,10.0,40,50.0,35.0,7.5,7.5
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"White",60,46.7,25.0,21.7,6.7,60,46.7,30.0,10.0,13.3
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"Black",14,42.9,35.7,14.3,7.1,14,35.7,42.9,21.4,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"All Students",81,22.2,28.4,24.7,24.7,81,24.7,38.3,23.5,13.6
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"IEP",10,0.0,10.0,10.0,80.0,10,10.0,10.0,20.0,60.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"Economically Disadvantaged",25,8.0,20.0,28.0,44.0,25,8.0,32.0,24.0,36.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"Male",42,19.0,35.7,23.8,21.4,42,21.4,38.1,28.6,11.9
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"Female",38,26.3,21.1,26.3,26.3,38,28.9,39.5,18.4,13.2
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"White",62,27.4,32.3,24.2,16.1,62,30.6,43.5,17.7,8.1
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"Black",16,6.3,12.5,31.3,50.0,16,6.3,25.0,43.8,25.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",3,"All Students",88,55.7,39.8,4.5,0.0,88,29.5,63.6,5.7,1.1
127047404,"Beaver",27,"SOUTH SIDE AREA SD",3,"Economically Disadvantaged",24,58.3,37.5,4.2,0.0,24,29.2,62.5,4.2,4.2
127047404,"Beaver",27,"SOUTH SIDE AREA SD",3,"Male",48,56.3,35.4,8.3,0.0,48,22.9,75.0,2.1,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",3,"Female",40,55.0,45.0,0.0,0.0,40,37.5,50.0,10.0,2.5
127047404,"Beaver",27,"SOUTH SIDE AREA SD",3,"White",85,54.1,41.2,4.7,0.0,85,30.6,62.4,5.9,1.2
127047404,"Beaver",27,"SOUTH SIDE AREA SD",4,"All Students",97,61.9,34.0,3.1,1.0,96,43.8,47.9,8.3,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",4,"Economically Disadvantaged",28,39.3,53.6,3.6,3.6,27,29.6,59.3,11.1,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",4,"Male",48,66.7,33.3,0.0,0.0,47,40.4,48.9,10.6,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",4,"Female",49,57.1,34.7,6.1,2.0,49,46.9,46.9,6.1,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",4,"White",93,62.4,34.4,2.2,1.1,92,44.6,47.8,7.6,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"All Students",94,40.4,30.9,20.2,8.5,94,20.2,51.1,18.1,10.6
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"IEP",17,29.4,11.8,29.4,29.4,17,17.6,23.5,17.6,41.2
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"Economically Disadvantaged",31,35.5,32.3,19.4,12.9,31,16.1,41.9,29.0,12.9
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"Male",51,45.1,23.5,23.5,7.8,51,19.6,51.0,17.6,11.8
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"Female",43,34.9,39.5,16.3,9.3,43,20.9,51.2,18.6,9.3
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"White",94,40.4,30.9,20.2,8.5,94,20.2,51.1,18.1,10.6
127047404,"Beaver",27,"SOUTH SIDE AREA SD",6,"All Students",84,52.4,31.0,13.1,3.6,84,50.0,29.8,17.9,2.4
127047404,"Beaver",27,"SOUTH SIDE AREA SD",6,"Economically Disadvantaged",15,33.3,40.0,13.3,13.3,15,33.3,33.3,26.7,6.7
127047404,"Beaver",27,"SOUTH SIDE AREA SD",6,"Male",43,44.2,39.5,11.6,4.7,43,44.2,27.9,23.3,4.7
127047404,"Beaver",27,"SOUTH SIDE AREA SD",6,"Female",41,61.0,22.0,14.6,2.4,41,56.1,31.7,12.2,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",6,"White",82,51.2,31.7,13.4,3.7,82,48.8,30.5,18.3,2.4
127047404,"Beaver",27,"SOUTH SIDE AREA SD",7,"All Students",99,43.4,38.4,12.1,6.1,99,44.4,35.4,15.2,5.1
127047404,"Beaver",27,"SOUTH SIDE AREA SD",7,"IEP",15,13.3,33.3,26.7,26.7,15,13.3,20.0,46.7,20.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",7,"Economically Disadvantaged",30,23.3,43.3,23.3,10.0,30,30.0,36.7,23.3,10.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",7,"Male",42,40.5,38.1,11.9,9.5,42,40.5,33.3,14.3,11.9
127047404,"Beaver",27,"SOUTH SIDE AREA SD",7,"Female",57,45.6,38.6,12.3,3.5,57,47.4,36.8,15.8,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",7,"White",99,43.4,38.4,12.1,6.1,99,44.4,35.4,15.2,5.1
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"All Students",89,37.1,28.1,20.2,14.6,89,56.2,29.2,7.9,6.7
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"IEP",16,0.0,25.0,25.0,50.0,16,25.0,18.8,25.0,31.3
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"Economically Disadvantaged",20,30.0,15.0,35.0,20.0,20,50.0,30.0,10.0,10.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"Male",50,40.0,28.0,18.0,14.0,50,54.0,30.0,8.0,8.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"Female",39,33.3,28.2,23.1,15.4,39,59.0,28.2,7.7,5.1
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"White",89,37.1,28.1,20.2,14.6,89,56.2,29.2,7.9,6.7
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"All Students",104,15.4,27.9,27.9,28.8,104,24.0,28.8,25.0,22.1
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"IEP",17,0.0,5.9,17.6,76.5,17,0.0,0.0,35.3,64.7
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"Economically Disadvantaged",28,7.1,32.1,28.6,32.1,28,7.1,32.1,28.6,32.1
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"Male",62,14.5,24.2,29.0,32.3,62,19.4,25.8,27.4,27.4
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"Female",42,16.7,33.3,26.2,23.8,42,31.0,33.3,21.4,14.3
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"White",103,15.5,28.2,27.2,29.1,103,24.3,28.2,25.2,22.3
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",3,"All Students",56,66.1,25.0,7.1,1.8,56,37.5,53.6,1.8,7.1
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",3,"Economically Disadvantaged",23,39.1,39.1,17.4,4.3,23,17.4,60.9,4.3,17.4
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",3,"Male",31,77.4,12.9,9.7,0.0,31,41.9,48.4,0.0,9.7
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",3,"Female",25,52.0,40.0,4.0,4.0,25,32.0,60.0,4.0,4.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",3,"White",55,65.5,25.5,7.3,1.8,55,36.4,54.5,1.8,7.3
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",4,"All Students",58,62.1,27.6,3.4,6.9,58,41.4,32.8,10.3,15.5
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",4,"IEP",13,7.7,53.8,15.4,23.1,13,0.0,30.8,23.1,46.2
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",4,"Economically Disadvantaged",22,45.5,40.9,4.5,9.1,22,22.7,40.9,13.6,22.7
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",4,"Male",29,65.5,20.7,6.9,6.9,29,37.9,27.6,17.2,17.2
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",4,"Female",29,58.6,34.5,0.0,6.9,29,44.8,37.9,3.4,13.8
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",4,"White",58,62.1,27.6,3.4,6.9,58,41.4,32.8,10.3,15.5
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",5,"All Students",69,49.3,29.0,15.9,5.8,69,18.8,50.7,17.4,13.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",5,"Economically Disadvantaged",22,36.4,36.4,13.6,13.6,22,9.1,59.1,22.7,9.1
