"The 2011 PSSA Writing District Level Proficiency Results*",,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,
,,,,,,,,,
"AUN","County","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"All Students",104,2.9,91.3,5.8,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"Male",65,1.5,92.3,6.2,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"Female",39,5.1,89.7,5.1,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"White",102,2.9,91.2,5.9,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"Black",1,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"Hispanic",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"Asian",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"Native American",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"Multi-Ethnic",1,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"IEP",13,0.0,76.9,23.1,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"ELL",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",5,"Economically Disadvantaged",34,2.9,85.3,11.8,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"All Students",117,23.1,65.8,9.4,1.7
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"Male",59,8.5,71.2,16.9,3.4
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"Female",58,37.9,60.3,1.7,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"White",115,23.5,65.2,9.6,1.7
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"Black",1,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"Hispanic",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"Asian",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"Native American",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"Multi-Ethnic",1,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"IEP",9,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"ELL",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",8,"Economically Disadvantaged",37,10.8,67.6,18.9,2.7
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"All Students",136,26.5,63.2,10.3,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"Male",78,17.9,70.5,11.5,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"Female",58,37.9,53.4,8.6,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"White",135,25.9,63.7,10.4,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"Black",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"Hispanic",1,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"Asian",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"Native American",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"Multi-Ethnic",0,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"IEP",23,4.3,56.5,39.1,0.0
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"ELL",1,,,,
127045853,"Beaver","RIVERSIDE BEAVER COUNTY SD",11,"Economically Disadvantaged",54,14.8,66.7,18.5,0.0
127046903,"Beaver","ROCHESTER AREA SD",5,"All Students",63,0.0,68.3,30.2,1.6
127046903,"Beaver","ROCHESTER AREA SD",5,"Male",38,0.0,60.5,36.8,2.6
127046903,"Beaver","ROCHESTER AREA SD",5,"Female",25,0.0,80.0,20.0,0.0
127046903,"Beaver","ROCHESTER AREA SD",5,"White",46,0.0,67.4,32.6,0.0
127046903,"Beaver","ROCHESTER AREA SD",5,"Black",16,0.0,75.0,18.8,6.3
127046903,"Beaver","ROCHESTER AREA SD",5,"Hispanic",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",5,"Asian",1,,,,
127046903,"Beaver","ROCHESTER AREA SD",5,"Native American",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",5,"Multi-Ethnic",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",5,"IEP",16,0.0,25.0,68.8,6.3
127046903,"Beaver","ROCHESTER AREA SD",5,"ELL",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",5,"Economically Disadvantaged",46,0.0,63.0,37.0,0.0
127046903,"Beaver","ROCHESTER AREA SD",8,"All Students",69,4.3,69.6,23.2,2.9
127046903,"Beaver","ROCHESTER AREA SD",8,"Male",33,3.0,60.6,30.3,6.1
127046903,"Beaver","ROCHESTER AREA SD",8,"Female",36,5.6,77.8,16.7,0.0
127046903,"Beaver","ROCHESTER AREA SD",8,"White",58,5.2,69.0,24.1,1.7
127046903,"Beaver","ROCHESTER AREA SD",8,"Black",9,,,,
127046903,"Beaver","ROCHESTER AREA SD",8,"Hispanic",2,,,,
127046903,"Beaver","ROCHESTER AREA SD",8,"Asian",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",8,"Native American",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",8,"Multi-Ethnic",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",8,"IEP",10,,,,
127046903,"Beaver","ROCHESTER AREA SD",8,"ELL",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",8,"Economically Disadvantaged",35,5.7,60.0,28.6,5.7
127046903,"Beaver","ROCHESTER AREA SD",11,"All Students",68,11.8,80.9,7.4,0.0
127046903,"Beaver","ROCHESTER AREA SD",11,"Male",37,13.5,75.7,10.8,0.0
127046903,"Beaver","ROCHESTER AREA SD",11,"Female",31,9.7,87.1,3.2,0.0
127046903,"Beaver","ROCHESTER AREA SD",11,"White",49,14.3,77.6,8.2,0.0
127046903,"Beaver","ROCHESTER AREA SD",11,"Black",19,5.3,89.5,5.3,0.0
127046903,"Beaver","ROCHESTER AREA SD",11,"Hispanic",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",11,"Asian",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",11,"Native American",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",11,"Multi-Ethnic",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",11,"IEP",20,0.0,90.0,10.0,0.0
127046903,"Beaver","ROCHESTER AREA SD",11,"ELL",0,,,,
127046903,"Beaver","ROCHESTER AREA SD",11,"Economically Disadvantaged",37,10.8,81.1,8.1,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",5,"All Students",94,3.2,80.9,16.0,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",5,"Male",52,5.8,76.9,17.3,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",5,"Female",42,0.0,85.7,14.3,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",5,"White",91,3.3,80.2,16.5,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",5,"Black",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",5,"Hispanic",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",5,"Asian",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",5,"Native American",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",5,"Multi-Ethnic",3,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",5,"IEP",6,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",5,"ELL",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",5,"Economically Disadvantaged",37,0.0,75.7,24.3,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",8,"All Students",90,28.9,64.4,6.7,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",8,"Male",46,15.2,76.1,8.7,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",8,"Female",44,43.2,52.3,4.5,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",8,"White",88,29.5,63.6,6.8,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",8,"Black",1,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",8,"Hispanic",1,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",8,"Asian",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",8,"Native American",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",8,"Multi-Ethnic",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",8,"IEP",9,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",8,"ELL",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",8,"Economically Disadvantaged",25,8.0,76.0,16.0,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",11,"All Students",108,24.1,63.0,12.0,0.9
127047404,"Beaver","SOUTH SIDE AREA SD",11,"Male",57,14.0,66.7,17.5,1.8
127047404,"Beaver","SOUTH SIDE AREA SD",11,"Female",51,35.3,58.8,5.9,0.0
127047404,"Beaver","SOUTH SIDE AREA SD",11,"White",106,23.6,63.2,12.3,0.9
127047404,"Beaver","SOUTH SIDE AREA SD",11,"Black",1,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",11,"Hispanic",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",11,"Asian",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",11,"Native American",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",11,"Multi-Ethnic",1,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",11,"IEP",12,0.0,41.7,50.0,8.3
127047404,"Beaver","SOUTH SIDE AREA SD",11,"ELL",0,,,,
127047404,"Beaver","SOUTH SIDE AREA SD",11,"Economically Disadvantaged",34,23.5,55.9,17.6,2.9
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"All Students",65,0.0,84.6,15.4,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"Male",35,0.0,77.1,22.9,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"Female",30,0.0,93.3,6.7,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"White",64,0.0,84.4,15.6,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"Black",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"Hispanic",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"Asian",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"Native American",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"Multi-Ethnic",1,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"IEP",8,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"ELL",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",5,"Economically Disadvantaged",28,0.0,75.0,25.0,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"All Students",49,14.3,79.6,6.1,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"Male",29,6.9,82.8,10.3,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"Female",20,25.0,75.0,0.0,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"White",48,14.6,79.2,6.3,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"Black",1,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"Hispanic",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"Asian",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"Native American",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"Multi-Ethnic",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"IEP",4,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"ELL",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",8,"Economically Disadvantaged",14,0.0,92.9,7.1,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"All Students",55,20.0,70.9,5.5,3.6
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"Male",34,17.6,67.6,8.8,5.9
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"Female",21,23.8,76.2,0.0,0.0
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"White",55,20.0,70.9,5.5,3.6
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"Black",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"Hispanic",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"Asian",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"Native American",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"Multi-Ethnic",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"IEP",10,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"ELL",0,,,,
127049303,"Beaver","WESTERN BEAVER COUNTY SD",11,"Economically Disadvantaged",10,,,,
108051003,"Bedford","BEDFORD AREA SD",5,"All Students",170,0.6,45.3,50.6,3.5
108051003,"Bedford","BEDFORD AREA SD",5,"Male",70,0.0,28.6,65.7,5.7
108051003,"Bedford","BEDFORD AREA SD",5,"Female",100,1.0,57.0,40.0,2.0
108051003,"Bedford","BEDFORD AREA SD",5,"White",166,0.6,45.8,50.0,3.6
108051003,"Bedford","BEDFORD AREA SD",5,"Black",1,,,,
108051003,"Bedford","BEDFORD AREA SD",5,"Hispanic",3,,,,
108051003,"Bedford","BEDFORD AREA SD",5,"Asian",0,,,,
108051003,"Bedford","BEDFORD AREA SD",5,"Native American",0,,,,
108051003,"Bedford","BEDFORD AREA SD",5,"Multi-Ethnic",0,,,,
108051003,"Bedford","BEDFORD AREA SD",5,"IEP",18,0.0,11.1,61.1,27.8
108051003,"Bedford","BEDFORD AREA SD",5,"ELL",0,,,,
108051003,"Bedford","BEDFORD AREA SD",5,"Economically Disadvantaged",69,0.0,36.2,56.5,7.2
108051003,"Bedford","BEDFORD AREA SD",8,"All Students",161,9.9,64.6,24.8,0.6
108051003,"Bedford","BEDFORD AREA SD",8,"Male",85,8.2,58.8,31.8,1.2
108051003,"Bedford","BEDFORD AREA SD",8,"Female",76,11.8,71.1,17.1,0.0
108051003,"Bedford","BEDFORD AREA SD",8,"White",158,10.1,64.6,24.7,0.6
108051003,"Bedford","BEDFORD AREA SD",8,"Black",1,,,,
108051003,"Bedford","BEDFORD AREA SD",8,"Hispanic",1,,,,
108051003,"Bedford","BEDFORD AREA SD",8,"Asian",1,,,,
108051003,"Bedford","BEDFORD AREA SD",8,"Native American",0,,,,
108051003,"Bedford","BEDFORD AREA SD",8,"Multi-Ethnic",0,,,,
108051003,"Bedford","BEDFORD AREA SD",8,"IEP",19,0.0,31.6,68.4,0.0
108051003,"Bedford","BEDFORD AREA SD",8,"ELL",0,,,,
108051003,"Bedford","BEDFORD AREA SD",8,"Economically Disadvantaged",64,6.3,60.9,32.8,0.0
108051003,"Bedford","BEDFORD AREA SD",11,"All Students",156,13.5,71.8,12.8,1.9
108051003,"Bedford","BEDFORD AREA SD",11,"Male",87,6.9,72.4,17.2,3.4
108051003,"Bedford","BEDFORD AREA SD",11,"Female",69,21.7,71.0,7.2,0.0
108051003,"Bedford","BEDFORD AREA SD",11,"White",155,13.5,71.6,12.9,1.9
108051003,"Bedford","BEDFORD AREA SD",11,"Black",0,,,,
108051003,"Bedford","BEDFORD AREA SD",11,"Hispanic",0,,,,
108051003,"Bedford","BEDFORD AREA SD",11,"Asian",1,,,,
108051003,"Bedford","BEDFORD AREA SD",11,"Native American",0,,,,
108051003,"Bedford","BEDFORD AREA SD",11,"Multi-Ethnic",0,,,,
108051003,"Bedford","BEDFORD AREA SD",11,"IEP",31,0.0,48.4,41.9,9.7
108051003,"Bedford","BEDFORD AREA SD",11,"ELL",0,,,,
108051003,"Bedford","BEDFORD AREA SD",11,"Economically Disadvantaged",45,6.7,68.9,20.0,4.4
108051503,"Bedford","CHESTNUT RIDGE SD",5,"All Students",127,0.0,54.3,44.9,0.8
108051503,"Bedford","CHESTNUT RIDGE SD",5,"Male",61,0.0,31.1,67.2,1.6
108051503,"Bedford","CHESTNUT RIDGE SD",5,"Female",66,0.0,75.8,24.2,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",5,"White",123,0.0,54.5,45.5,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",5,"Black",1,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",5,"Hispanic",2,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",5,"Asian",1,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",5,"Native American",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",5,"Multi-Ethnic",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",5,"IEP",12,0.0,25.0,75.0,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",5,"ELL",1,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",5,"Economically Disadvantaged",53,0.0,45.3,52.8,1.9
108051503,"Bedford","CHESTNUT RIDGE SD",8,"All Students",131,16.0,69.5,13.7,0.8
108051503,"Bedford","CHESTNUT RIDGE SD",8,"Male",75,6.7,70.7,21.3,1.3
108051503,"Bedford","CHESTNUT RIDGE SD",8,"Female",56,28.6,67.9,3.6,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",8,"White",129,16.3,69.0,14.0,0.8
108051503,"Bedford","CHESTNUT RIDGE SD",8,"Black",1,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",8,"Hispanic",1,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",8,"Asian",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",8,"Native American",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",8,"Multi-Ethnic",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",8,"IEP",17,5.9,35.3,52.9,5.9
108051503,"Bedford","CHESTNUT RIDGE SD",8,"ELL",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",8,"Economically Disadvantaged",52,11.5,76.9,11.5,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",11,"All Students",114,16.7,76.3,7.0,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",11,"Male",61,16.4,73.8,9.8,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",11,"Female",53,17.0,79.2,3.8,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",11,"White",113,16.8,76.1,7.1,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",11,"Black",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",11,"Hispanic",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",11,"Asian",1,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",11,"Native American",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",11,"Multi-Ethnic",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",11,"IEP",15,6.7,60.0,33.3,0.0
108051503,"Bedford","CHESTNUT RIDGE SD",11,"ELL",0,,,,
108051503,"Bedford","CHESTNUT RIDGE SD",11,"Economically Disadvantaged",35,14.3,74.3,11.4,0.0
108053003,"Bedford","EVERETT AREA SD",5,"All Students",103,0.0,69.9,30.1,0.0
108053003,"Bedford","EVERETT AREA SD",5,"Male",44,0.0,61.4,38.6,0.0
108053003,"Bedford","EVERETT AREA SD",5,"Female",59,0.0,76.3,23.7,0.0
108053003,"Bedford","EVERETT AREA SD",5,"White",102,0.0,69.6,30.4,0.0
108053003,"Bedford","EVERETT AREA SD",5,"Black",0,,,,
108053003,"Bedford","EVERETT AREA SD",5,"Hispanic",1,,,,
108053003,"Bedford","EVERETT AREA SD",5,"Asian",0,,,,
108053003,"Bedford","EVERETT AREA SD",5,"Native American",0,,,,
108053003,"Bedford","EVERETT AREA SD",5,"Multi-Ethnic",0,,,,
108053003,"Bedford","EVERETT AREA SD",5,"IEP",13,0.0,15.4,84.6,0.0
108053003,"Bedford","EVERETT AREA SD",5,"ELL",0,,,,
108053003,"Bedford","EVERETT AREA SD",5,"Economically Disadvantaged",52,0.0,67.3,32.7,0.0
108053003,"Bedford","EVERETT AREA SD",8,"All Students",85,7.1,50.6,41.2,1.2
108053003,"Bedford","EVERETT AREA SD",8,"Male",38,0.0,36.8,60.5,2.6
108053003,"Bedford","EVERETT AREA SD",8,"Female",47,12.8,61.7,25.5,0.0
108053003,"Bedford","EVERETT AREA SD",8,"White",84,7.1,50.0,41.7,1.2
108053003,"Bedford","EVERETT AREA SD",8,"Black",0,,,,
108053003,"Bedford","EVERETT AREA SD",8,"Hispanic",0,,,,
108053003,"Bedford","EVERETT AREA SD",8,"Asian",0,,,,
108053003,"Bedford","EVERETT AREA SD",8,"Native American",0,,,,
108053003,"Bedford","EVERETT AREA SD",8,"Multi-Ethnic",1,,,,
108053003,"Bedford","EVERETT AREA SD",8,"IEP",11,0.0,0.0,90.9,9.1
108053003,"Bedford","EVERETT AREA SD",8,"ELL",0,,,,
108053003,"Bedford","EVERETT AREA SD",8,"Economically Disadvantaged",39,7.7,48.7,41.0,2.6
108053003,"Bedford","EVERETT AREA SD",11,"All Students",113,12.4,72.6,15.0,0.0
108053003,"Bedford","EVERETT AREA SD",11,"Male",50,8.0,62.0,30.0,0.0
108053003,"Bedford","EVERETT AREA SD",11,"Female",63,15.9,81.0,3.2,0.0
108053003,"Bedford","EVERETT AREA SD",11,"White",112,11.6,73.2,15.2,0.0
108053003,"Bedford","EVERETT AREA SD",11,"Black",1,,,,
108053003,"Bedford","EVERETT AREA SD",11,"Hispanic",0,,,,
108053003,"Bedford","EVERETT AREA SD",11,"Asian",0,,,,
108053003,"Bedford","EVERETT AREA SD",11,"Native American",0,,,,
108053003,"Bedford","EVERETT AREA SD",11,"Multi-Ethnic",0,,,,
108053003,"Bedford","EVERETT AREA SD",11,"IEP",18,5.6,44.4,50.0,0.0
108053003,"Bedford","EVERETT AREA SD",11,"ELL",0,,,,
108053003,"Bedford","EVERETT AREA SD",11,"Economically Disadvantaged",49,10.2,75.5,14.3,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"All Students",86,2.3,79.1,18.6,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"Male",40,0.0,70.0,30.0,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"Female",46,4.3,87.0,8.7,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"White",85,1.2,80.0,18.8,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"Black",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"Hispanic",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"Asian",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"Native American",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"Multi-Ethnic",1,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"IEP",13,0.0,61.5,38.5,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"ELL",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",5,"Economically Disadvantaged",36,2.8,75.0,22.2,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"All Students",91,4.4,81.3,14.3,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"Male",47,0.0,74.5,25.5,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"Female",44,9.1,88.6,2.3,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"White",90,4.4,81.1,14.4,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"Black",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"Hispanic",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"Asian",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"Native American",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"Multi-Ethnic",1,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"IEP",10,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"ELL",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",8,"Economically Disadvantaged",34,2.9,76.5,20.6,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"All Students",78,10.3,80.8,9.0,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"Male",34,5.9,85.3,8.8,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"Female",44,13.6,77.3,9.1,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"White",77,10.4,81.8,7.8,0.0
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"Black",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"Hispanic",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"Asian",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"Native American",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"Multi-Ethnic",1,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"IEP",8,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"ELL",0,,,,
108056004,"Bedford","NORTHERN BEDFORD COUNTY SD",11,"Economically Disadvantaged",21,4.8,71.4,23.8,0.0
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"All Students",92,0.0,72.8,26.1,1.1
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"Male",52,0.0,65.4,32.7,1.9
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"Female",40,0.0,82.5,17.5,0.0
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"White",90,0.0,72.2,26.7,1.1
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"Black",2,,,,
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"Hispanic",0,,,,
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"Asian",0,,,,
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"Native American",0,,,,
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"Multi-Ethnic",0,,,,
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"IEP",17,0.0,58.8,35.3,5.9
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"ELL",0,,,,
108058003,"Bedford","TUSSEY MOUNTAIN SD",5,"Economically Disadvantaged",60,0.0,70.0,30.0,0.0
108058003,"Bedford","TUSSEY MOUNTAIN SD",8,"All Students",78,0.0,65.4,33.3,1.3
108058003,"Bedford","TUSSEY MOUNTAIN SD",8,"Male",43,0.0,58.1,39.5,2.3
108058003,"Bedford","TUSSEY MOUNTAIN SD",8,"Female",35,0.0,74.3,25.7,0.0
108058003,"Bedford","TUSSEY MOUNTAIN SD",8,"White",78,0.0,65.4,33.3,1.3
