"The 2010 PSSA Writing District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
106169003,"Clarion",6,"UNION  SD",8,"Native American",0,,,,
106169003,"Clarion",6,"UNION  SD",8,"Multi-ethnic",0,,,,
106169003,"Clarion",6,"UNION  SD",8,"IEP",6,,,,
106169003,"Clarion",6,"UNION  SD",8,"ELL",0,,,,
106169003,"Clarion",6,"UNION  SD",8,"Economically Disadvantaged",20,10.0,50.0,30.0,10.0
106169003,"Clarion",6,"UNION  SD",11,"All Students",60,8.3,80.0,11.7,0.0
106169003,"Clarion",6,"UNION  SD",11,"Male",28,3.6,71.4,25.0,0.0
106169003,"Clarion",6,"UNION  SD",11,"Female",32,12.5,87.5,0.0,0.0
106169003,"Clarion",6,"UNION  SD",11,"White",59,8.5,81.4,10.2,0.0
106169003,"Clarion",6,"UNION  SD",11,"Black",1,,,,
106169003,"Clarion",6,"UNION  SD",11,"Hispanic",0,,,,
106169003,"Clarion",6,"UNION  SD",11,"Asian",0,,,,
106169003,"Clarion",6,"UNION  SD",11,"Native American",0,,,,
106169003,"Clarion",6,"UNION  SD",11,"Multi-ethnic",0,,,,
106169003,"Clarion",6,"UNION  SD",11,"IEP",8,,,,
106169003,"Clarion",6,"UNION  SD",11,"ELL",0,,,,
106169003,"Clarion",6,"UNION  SD",11,"Economically Disadvantaged",29,3.4,82.8,13.8,0.0
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"All Students",201,0.0,43.3,48.8,8.0
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"Male",113,0.0,37.2,50.4,12.4
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"Female",88,0.0,51.1,46.6,2.3
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"White",192,0.0,43.2,49.5,7.3
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"Black",2,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"Hispanic",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"Asian",1,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"Native American",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"Multi-ethnic",6,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"IEP",50,0.0,10.0,62.0,28.0
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"ELL",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",5,"Economically Disadvantaged",117,0.0,29.9,60.7,9.4
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"All Students",211,12.3,62.6,22.3,2.8
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"Male",114,6.1,59.6,28.9,5.3
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"Female",97,19.6,66.0,14.4,0.0
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"White",206,12.1,62.6,22.8,2.4
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"Black",1,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"Hispanic",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"Asian",3,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"Native American",1,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"Multi-ethnic",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"IEP",36,0.0,25.0,61.1,13.9
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"ELL",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",8,"Economically Disadvantaged",106,6.6,58.5,30.2,4.7
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"All Students",194,4.6,81.4,10.3,3.6
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"Male",96,4.2,77.1,12.5,6.3
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"Female",97,5.2,85.6,8.2,1.0
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"White",189,4.8,81.0,10.6,3.7
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"Black",2,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"Hispanic",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"Asian",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"Native American",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"Multi-ethnic",2,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"IEP",26,3.8,53.8,38.5,3.8
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"ELL",0,,,,
110171003,"Clearfield",10,"CLEARFIELD AREA SD",11,"Economically Disadvantaged",86,3.5,73.3,15.1,8.1
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"All Students",76,1.3,59.2,36.8,2.6
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"Male",36,2.8,50.0,41.7,5.6
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"Female",40,0.0,67.5,32.5,0.0
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"White",75,1.3,60.0,36.0,2.7
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"Black",1,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"Hispanic",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"Asian",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"Native American",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"Multi-ethnic",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"IEP",13,0.0,38.5,53.8,7.7
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"ELL",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",5,"Economically Disadvantaged",35,0.0,48.6,45.7,5.7
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"All Students",97,7.2,75.3,13.4,4.1
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"Male",49,4.1,65.3,24.5,6.1
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"Female",48,10.4,85.4,2.1,2.1
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"White",96,7.3,75.0,13.5,4.2
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"Black",1,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"Hispanic",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"Asian",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"Native American",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"Multi-ethnic",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"IEP",13,0.0,15.4,53.8,30.8
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"ELL",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",8,"Economically Disadvantaged",42,14.3,71.4,9.5,4.8
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"All Students",105,9.5,75.2,13.3,1.9
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"Male",57,3.5,82.5,10.5,3.5
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"Female",48,16.7,66.7,16.7,0.0
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"White",102,8.8,76.5,12.7,2.0
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"Black",3,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"Hispanic",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"Asian",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"Native American",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"Multi-ethnic",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"IEP",11,0.0,54.5,36.4,9.1
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"ELL",0,,,,
110171803,"Clearfield",10,"CURWENSVILLE AREA SD",11,"Economically Disadvantaged",32,12.5,68.8,15.6,3.1
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"All Students",308,2.6,58.4,37.3,1.6
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"Male",166,2.4,55.4,39.8,2.4
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"Female",141,2.8,61.7,34.8,0.7
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"White",299,2.7,57.5,38.1,1.7
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"Black",0,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"Hispanic",1,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"Asian",3,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"Native American",0,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"Multi-ethnic",4,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"IEP",50,0.0,18.0,72.0,10.0
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"ELL",0,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",5,"Economically Disadvantaged",145,1.4,46.2,49.0,3.4
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"All Students",333,21.6,54.1,20.1,4.2
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"Male",185,19.5,52.4,23.8,4.3
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"Female",148,24.3,56.1,15.5,4.1
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"White",326,20.9,54.9,19.9,4.3
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"Black",1,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"Hispanic",1,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"Asian",2,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"Native American",0,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"Multi-ethnic",3,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"IEP",53,0.0,30.2,49.1,20.8
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"ELL",0,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",8,"Economically Disadvantaged",160,12.5,51.3,28.1,8.1
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"All Students",339,10.0,80.5,8.3,1.2
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"Male",164,3.7,79.3,14.6,2.4
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"Female",175,16.0,81.7,2.3,0.0
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"White",336,9.8,80.7,8.3,1.2
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"Black",0,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"Hispanic",1,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"Asian",0,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"Native American",1,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"Multi-ethnic",1,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"IEP",33,0.0,63.6,27.3,9.1
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"ELL",0,,,,
106172003,"Clearfield",6,"DUBOIS AREA SD",11,"Economically Disadvantaged",126,7.9,76.2,14.3,1.6
110173003,"Clearfield",10,"GLENDALE SD",5,"All Students",62,0.0,58.1,41.9,0.0
110173003,"Clearfield",10,"GLENDALE SD",5,"Male",31,0.0,48.4,51.6,0.0
110173003,"Clearfield",10,"GLENDALE SD",5,"Female",31,0.0,67.7,32.3,0.0
110173003,"Clearfield",10,"GLENDALE SD",5,"White",62,0.0,58.1,41.9,0.0
110173003,"Clearfield",10,"GLENDALE SD",5,"Black",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",5,"Hispanic",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",5,"Asian",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",5,"Native American",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",5,"Multi-ethnic",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",5,"IEP",9,,,,
110173003,"Clearfield",10,"GLENDALE SD",5,"ELL",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",5,"Economically Disadvantaged",30,0.0,43.3,56.7,0.0
110173003,"Clearfield",10,"GLENDALE SD",8,"All Students",62,1.6,48.4,43.5,6.5
110173003,"Clearfield",10,"GLENDALE SD",8,"Male",33,0.0,36.4,54.5,9.1
110173003,"Clearfield",10,"GLENDALE SD",8,"Female",29,3.4,62.1,31.0,3.4
110173003,"Clearfield",10,"GLENDALE SD",8,"White",62,1.6,48.4,43.5,6.5
110173003,"Clearfield",10,"GLENDALE SD",8,"Black",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",8,"Hispanic",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",8,"Asian",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",8,"Native American",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",8,"Multi-ethnic",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",8,"IEP",12,0.0,8.3,58.3,33.3
110173003,"Clearfield",10,"GLENDALE SD",8,"ELL",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",8,"Economically Disadvantaged",29,3.4,37.9,51.7,6.9
110173003,"Clearfield",10,"GLENDALE SD",11,"All Students",67,9.0,68.7,22.4,0.0
110173003,"Clearfield",10,"GLENDALE SD",11,"Male",33,0.0,66.7,33.3,0.0
110173003,"Clearfield",10,"GLENDALE SD",11,"Female",34,17.6,70.6,11.8,0.0
110173003,"Clearfield",10,"GLENDALE SD",11,"White",67,9.0,68.7,22.4,0.0
110173003,"Clearfield",10,"GLENDALE SD",11,"Black",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",11,"Hispanic",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",11,"Asian",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",11,"Native American",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",11,"Multi-ethnic",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",11,"IEP",11,0.0,45.5,54.5,0.0
110173003,"Clearfield",10,"GLENDALE SD",11,"ELL",0,,,,
110173003,"Clearfield",10,"GLENDALE SD",11,"Economically Disadvantaged",28,7.1,60.7,32.1,0.0
110173504,"Clearfield",10,"HARMONY AREA SD",5,"All Students",23,0.0,34.8,60.9,4.3
110173504,"Clearfield",10,"HARMONY AREA SD",5,"Male",12,0.0,16.7,75.0,8.3
110173504,"Clearfield",10,"HARMONY AREA SD",5,"Female",11,0.0,54.5,45.5,0.0
110173504,"Clearfield",10,"HARMONY AREA SD",5,"White",22,0.0,36.4,59.1,4.5
110173504,"Clearfield",10,"HARMONY AREA SD",5,"Black",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",5,"Hispanic",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",5,"Asian",1,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",5,"Native American",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",5,"Multi-ethnic",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",5,"IEP",5,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",5,"ELL",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",5,"Economically Disadvantaged",17,0.0,35.3,58.8,5.9
110173504,"Clearfield",10,"HARMONY AREA SD",8,"All Students",23,0.0,43.5,39.1,17.4
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Male",15,0.0,26.7,46.7,26.7
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Female",8,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",8,"White",23,0.0,43.5,39.1,17.4
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Black",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Hispanic",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Asian",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Native American",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Multi-ethnic",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",8,"IEP",3,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",8,"ELL",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Economically Disadvantaged",14,0.0,42.9,28.6,28.6
110173504,"Clearfield",10,"HARMONY AREA SD",11,"All Students",31,3.2,61.3,35.5,0.0
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Male",17,0.0,47.1,52.9,0.0
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Female",14,7.1,78.6,14.3,0.0
110173504,"Clearfield",10,"HARMONY AREA SD",11,"White",30,3.3,60.0,36.7,0.0
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Black",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Hispanic",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Asian",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Native American",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Multi-ethnic",1,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",11,"IEP",2,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",11,"ELL",0,,,,
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Economically Disadvantaged",15,0.0,53.3,46.7,0.0
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"All Students",68,0.0,44.1,55.9,0.0
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"Male",36,0.0,33.3,66.7,0.0
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"Female",32,0.0,56.3,43.8,0.0
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"White",68,0.0,44.1,55.9,0.0
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"Black",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"Hispanic",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"Asian",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"Native American",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"Multi-ethnic",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"IEP",9,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"ELL",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",5,"Economically Disadvantaged",33,0.0,30.3,69.7,0.0
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"All Students",85,2.4,75.3,17.6,4.7
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Male",47,2.1,66.0,23.4,8.5
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Female",38,2.6,86.8,10.5,0.0
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"White",84,2.4,75.0,17.9,4.8
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Black",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Hispanic",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Asian",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Native American",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Multi-ethnic",1,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"IEP",9,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"ELL",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Economically Disadvantaged",29,0.0,65.5,31.0,3.4
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"All Students",71,16.9,74.6,7.0,1.4
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Male",38,7.9,76.3,13.2,2.6
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Female",33,27.3,72.7,0.0,0.0
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"White",70,17.1,74.3,7.1,1.4
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Black",1,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Hispanic",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Asian",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Native American",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Multi-ethnic",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"IEP",7,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"ELL",0,,,,
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Economically Disadvantaged",25,4.0,84.0,12.0,0.0
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"All Students",121,1.7,45.5,47.1,5.8
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"Male",64,0.0,37.5,53.1,9.4
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"Female",57,3.5,54.4,40.4,1.8
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"White",120,1.7,45.0,47.5,5.8
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"Black",1,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"Hispanic",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"Asian",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"Native American",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"Multi-ethnic",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"IEP",26,0.0,11.5,73.1,15.4
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"ELL",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",5,"Economically Disadvantaged",69,1.4,33.3,55.1,10.1
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"All Students",151,3.3,51.0,41.1,4.6
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Male",75,1.3,38.7,53.3,6.7
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Female",74,5.4,64.9,28.4,1.4
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"White",146,3.4,50.7,41.8,4.1
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Black",1,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Hispanic",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Asian",2,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Native American",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Multi-ethnic",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"IEP",22,4.5,13.6,68.2,13.6
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"ELL",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Economically Disadvantaged",62,0.0,45.2,48.4,6.5
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"All Students",160,23.1,69.4,6.3,1.3
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Male",79,15.2,74.7,7.6,2.5
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Female",81,30.9,64.2,4.9,0.0
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"White",158,22.8,69.6,6.3,1.3
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Black",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Hispanic",1,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Asian",1,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Native American",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Multi-ethnic",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"IEP",19,0.0,47.4,42.1,10.5
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"ELL",0,,,,
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Economically Disadvantaged",60,6.7,81.7,10.0,1.7
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"All Students",88,0.0,40.9,58.0,1.1
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"Male",48,0.0,37.5,60.4,2.1
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"Female",40,0.0,45.0,55.0,0.0
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"White",88,0.0,40.9,58.0,1.1
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"Black",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"Hispanic",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"Asian",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"Native American",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"Multi-ethnic",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"IEP",21,0.0,23.8,71.4,4.8
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"ELL",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",5,"Economically Disadvantaged",43,0.0,37.2,62.8,0.0
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"All Students",96,4.2,63.5,30.2,2.1
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Male",48,2.1,52.1,43.8,2.1
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Female",48,6.3,75.0,16.7,2.1
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"White",95,4.2,63.2,30.5,2.1
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Black",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Hispanic",1,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Asian",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Native American",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Multi-ethnic",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"IEP",13,0.0,30.8,53.8,15.4
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"ELL",0,,,,
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Economically Disadvantaged",47,2.1,55.3,38.3,4.3
