year,aun,county,district,grade,math,reading
2009,103023912,Allegheny,FOX CHAPEL AREA SD,11,51.8,53.5
2009,103024102,Allegheny,GATEWAY SD,3,45.2,25.3
2009,103024102,Allegheny,GATEWAY SD,4,65,44.7
2009,103024102,Allegheny,GATEWAY SD,5,58.6,28.5
2009,103024102,Allegheny,GATEWAY SD,6,62.6,41.3
2009,103024102,Allegheny,GATEWAY SD,7,47.3,44.4
2009,103024102,Allegheny,GATEWAY SD,8,44,62.4
2009,103024102,Allegheny,GATEWAY SD,11,33,42.2
2009,103024603,Allegheny,HAMPTON TOWNSHIP SD,3,75,53.9
2009,103024603,Allegheny,HAMPTON TOWNSHIP SD,4,78.6,61.2
2009,103024603,Allegheny,HAMPTON TOWNSHIP SD,5,66.4,40.4
2009,103024603,Allegheny,HAMPTON TOWNSHIP SD,6,71,68.3
2009,103024603,Allegheny,HAMPTON TOWNSHIP SD,7,77.3,66.2
2009,103024603,Allegheny,HAMPTON TOWNSHIP SD,8,54.5,80.5
2009,103024603,Allegheny,HAMPTON TOWNSHIP SD,11,45.7,62.5
2009,103024753,Allegheny,HIGHLANDS SD,3,46.9,29.7
2009,103024753,Allegheny,HIGHLANDS SD,4,62,33
2009,103024753,Allegheny,HIGHLANDS SD,5,64.7,23.7
2009,103024753,Allegheny,HIGHLANDS SD,6,39.2,32.3
2009,103024753,Allegheny,HIGHLANDS SD,7,40.7,29.2
2009,103024753,Allegheny,HIGHLANDS SD,8,42.2,45.4
2009,103024753,Allegheny,HIGHLANDS SD,11,17.4,21.2
2009,103025002,Allegheny,KEYSTONE OAKS SD,3,60.4,42.1
2009,103025002,Allegheny,KEYSTONE OAKS SD,4,66.9,47.1
2009,103025002,Allegheny,KEYSTONE OAKS SD,5,61.6,29.9
2009,103025002,Allegheny,KEYSTONE OAKS SD,6,52,31.2
2009,103025002,Allegheny,KEYSTONE OAKS SD,7,47.6,38.4
2009,103025002,Allegheny,KEYSTONE OAKS SD,8,40.8,54.6
2009,103025002,Allegheny,KEYSTONE OAKS SD,11,20.5,30.1
2009,103026002,Allegheny,MCKEESPORT AREA SD,3,32.6,18.6
2009,103026002,Allegheny,MCKEESPORT AREA SD,4,31.6,21.1
2009,103026002,Allegheny,MCKEESPORT AREA SD,5,29.6,15
2009,103026002,Allegheny,MCKEESPORT AREA SD,6,46.1,30.3
2009,103026002,Allegheny,MCKEESPORT AREA SD,7,32.6,19.8
2009,103026002,Allegheny,MCKEESPORT AREA SD,8,25.9,40.5
2009,103026002,Allegheny,MCKEESPORT AREA SD,11,5.8,15.3
2009,103026303,Allegheny,MONTOUR SD,3,38.6,22.5
2009,103026303,Allegheny,MONTOUR SD,4,62.4,44.4
2009,103026303,Allegheny,MONTOUR SD,5,53.9,29.7
2009,103026303,Allegheny,MONTOUR SD,6,63.1,40.6
2009,103026303,Allegheny,MONTOUR SD,7,58.6,52.5
2009,103026303,Allegheny,MONTOUR SD,8,52.6,69.5
2009,103026303,Allegheny,MONTOUR SD,11,34.6,45.1
2009,103026343,Allegheny,MOON AREA SD,3,60.6,30.7
2009,103026343,Allegheny,MOON AREA SD,4,71.7,58.7
2009,103026343,Allegheny,MOON AREA SD,5,53.8,37
2009,103026343,Allegheny,MOON AREA SD,6,64.9,44.9
2009,103026343,Allegheny,MOON AREA SD,7,55.2,55.6
2009,103026343,Allegheny,MOON AREA SD,8,57.6,67.6
2009,103026343,Allegheny,MOON AREA SD,11,38.7,37.4
2009,103026402,Allegheny,MT LEBANON SD,3,60.1,42.8
2009,103026402,Allegheny,MT LEBANON SD,4,66.2,63.7
2009,103026402,Allegheny,MT LEBANON SD,5,61.4,51.6
2009,103026402,Allegheny,MT LEBANON SD,6,65.3,60.4
2009,103026402,Allegheny,MT LEBANON SD,7,63.3,74.9
2009,103026402,Allegheny,MT LEBANON SD,8,65.9,84.9
2009,103026402,Allegheny,MT LEBANON SD,11,45.4,60.2
2009,103026852,Allegheny,NORTH ALLEGHENY SD,3,69.3,45.1
2009,103026852,Allegheny,NORTH ALLEGHENY SD,4,69.9,62.6
2009,103026852,Allegheny,NORTH ALLEGHENY SD,5,69.6,42.8
2009,103026852,Allegheny,NORTH ALLEGHENY SD,6,72.9,58.4
2009,103026852,Allegheny,NORTH ALLEGHENY SD,7,70.9,69.1
2009,103026852,Allegheny,NORTH ALLEGHENY SD,8,77.2,85.4
2009,103026852,Allegheny,NORTH ALLEGHENY SD,11,56.2,67.3
2009,103026902,Allegheny,NORTH HILLS SD,3,52.8,37.5
2009,103026902,Allegheny,NORTH HILLS SD,4,59.7,48.6
2009,103026902,Allegheny,NORTH HILLS SD,5,53.9,33.8
2009,103026902,Allegheny,NORTH HILLS SD,6,63.9,51.7
2009,103026902,Allegheny,NORTH HILLS SD,7,61.6,52.9
2009,103026902,Allegheny,NORTH HILLS SD,8,57.9,60.1
2009,103026902,Allegheny,NORTH HILLS SD,11,37,45.7
2009,103026873,Allegheny,NORTHGATE SD,3,41.3,21.3
2009,103026873,Allegheny,NORTHGATE SD,4,51.2,33.7
2009,103026873,Allegheny,NORTHGATE SD,5,65,35
2009,103026873,Allegheny,NORTHGATE SD,6,67.4,52.2
2009,103026873,Allegheny,NORTHGATE SD,7,45.8,47
2009,103026873,Allegheny,NORTHGATE SD,8,45.4,52.1
2009,103026873,Allegheny,NORTHGATE SD,11,20,25.4
2009,103027352,Allegheny,PENN HILLS SD,3,23.7,15.7
2009,103027352,Allegheny,PENN HILLS SD,4,29.6,23.7
2009,103027352,Allegheny,PENN HILLS SD,5,23.9,15.8
2009,103027352,Allegheny,PENN HILLS SD,6,29.5,30.2
2009,103027352,Allegheny,PENN HILLS SD,7,31.2,26.7
2009,103027352,Allegheny,PENN HILLS SD,8,27.4,43.1
2009,103027352,Allegheny,PENN HILLS SD,11,11.1,22.1
2009,103021003,Allegheny,PINE-RICHLAND SD,3,57.2,36
2009,103021003,Allegheny,PINE-RICHLAND SD,4,66.3,52.4
2009,103021003,Allegheny,PINE-RICHLAND SD,5,51.9,27.9
2009,103021003,Allegheny,PINE-RICHLAND SD,6,64.4,47.1
2009,103021003,Allegheny,PINE-RICHLAND SD,7,49.3,57.5
2009,103021003,Allegheny,PINE-RICHLAND SD,8,67.4,76.3
2009,103021003,Allegheny,PINE-RICHLAND SD,11,37.3,39.6
2009,102027451,Allegheny,PITTSBURGH SD,3,30.9,17.7
2009,102027451,Allegheny,PITTSBURGH SD,4,35.7,21.9
2009,102027451,Allegheny,PITTSBURGH SD,5,34.5,15.6
2009,102027451,Allegheny,PITTSBURGH SD,6,31.7,19.6
2009,102027451,Allegheny,PITTSBURGH SD,7,31.7,26.2
2009,102027451,Allegheny,PITTSBURGH SD,8,31.5,43.8
2009,102027451,Allegheny,PITTSBURGH SD,11,17.1,23.7
2009,103027503,Allegheny,PLUM BOROUGH SD,3,43.5,24.7
2009,103027503,Allegheny,PLUM BOROUGH SD,4,46.4,44.2
2009,103027503,Allegheny,PLUM BOROUGH SD,5,44.5,29.9
2009,103027503,Allegheny,PLUM BOROUGH SD,6,60.5,44.7
2009,103027503,Allegheny,PLUM BOROUGH SD,7,47.3,53.6
2009,103027503,Allegheny,PLUM BOROUGH SD,8,40.9,71.3
2009,103027503,Allegheny,PLUM BOROUGH SD,11,29.9,38.6
2009,103027753,Allegheny,QUAKER VALLEY SD,3,64.3,52.9
2009,103027753,Allegheny,QUAKER VALLEY SD,4,82.1,53.1
2009,103027753,Allegheny,QUAKER VALLEY SD,5,57.7,46.3
2009,103027753,Allegheny,QUAKER VALLEY SD,6,60.9,60.3
2009,103027753,Allegheny,QUAKER VALLEY SD,7,57.7,58.6
2009,103027753,Allegheny,QUAKER VALLEY SD,8,61.3,74.5
2009,103027753,Allegheny,QUAKER VALLEY SD,11,52.5,62.3
2009,103028203,Allegheny,RIVERVIEW SD,3,68.4,58.2
2009,103028203,Allegheny,RIVERVIEW SD,4,73.9,63.8
2009,103028203,Allegheny,RIVERVIEW SD,5,56.5,36.2
2009,103028203,Allegheny,RIVERVIEW SD,6,62.7,43.9
2009,103028203,Allegheny,RIVERVIEW SD,7,57.5,41.4
2009,103028203,Allegheny,RIVERVIEW SD,8,42.5,52.9
2009,103028203,Allegheny,RIVERVIEW SD,11,30.5,30.5
2009,103028302,Allegheny,SHALER AREA SD,3,61,33.7
2009,103028302,Allegheny,SHALER AREA SD,4,44,32.1
2009,103028302,Allegheny,SHALER AREA SD,5,30,18
2009,103028302,Allegheny,SHALER AREA SD,6,38.8,35.4
2009,103028302,Allegheny,SHALER AREA SD,7,44.2,42.4
2009,103028302,Allegheny,SHALER AREA SD,8,48.7,52.7
2009,103028302,Allegheny,SHALER AREA SD,11,30.3,31.6
2009,103028653,Allegheny,SOUTH ALLEGHENY SD,3,60.6,32.1
2009,103028653,Allegheny,SOUTH ALLEGHENY SD,4,58.5,36.8
2009,103028653,Allegheny,SOUTH ALLEGHENY SD,5,40.5,15.5
2009,103028653,Allegheny,SOUTH ALLEGHENY SD,6,61,51.4
2009,103028653,Allegheny,SOUTH ALLEGHENY SD,7,33.9,24.6
2009,103028653,Allegheny,SOUTH ALLEGHENY SD,8,34.8,37.4
2009,103028653,Allegheny,SOUTH ALLEGHENY SD,11,14.1,20.4
2009,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,3,73.6,49.7
2009,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,4,85.7,70.9
2009,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,5,84.1,34.9
2009,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,6,79.3,62.8
2009,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,7,79.2,68.1
2009,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,8,71.3,81
2009,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,11,53.5,54.5
2009,103028753,Allegheny,SOUTH PARK SD,3,47.9,22.2
2009,103028753,Allegheny,SOUTH PARK SD,4,48.9,38.1
2009,103028753,Allegheny,SOUTH PARK SD,5,49.7,21.2
2009,103028753,Allegheny,SOUTH PARK SD,6,62.9,58.1
2009,103028753,Allegheny,SOUTH PARK SD,7,55.9,44.7
2009,103028753,Allegheny,SOUTH PARK SD,8,57.5,75.1
2009,103028753,Allegheny,SOUTH PARK SD,11,29.1,37.8
2009,103028833,Allegheny,STEEL VALLEY SD,3,34.9,16.7
2009,103028833,Allegheny,STEEL VALLEY SD,4,49.1,33.9
2009,103028833,Allegheny,STEEL VALLEY SD,5,41.2,14.7
2009,103028833,Allegheny,STEEL VALLEY SD,6,53.3,29.4
2009,103028833,Allegheny,STEEL VALLEY SD,7,52.2,35.8
2009,103028833,Allegheny,STEEL VALLEY SD,8,48.3,57
2009,103028833,Allegheny,STEEL VALLEY SD,11,18,18.8
2009,103028853,Allegheny,STO-ROX SD,3,28.9,11.5
2009,103028853,Allegheny,STO-ROX SD,4,22.6,14.1
2009,103028853,Allegheny,STO-ROX SD,5,35.9,15.2
2009,103028853,Allegheny,STO-ROX SD,6,21.6,22.7
2009,103028853,Allegheny,STO-ROX SD,7,26,9.4
2009,103028853,Allegheny,STO-ROX SD,8,28.1,30.7
2009,103028853,Allegheny,STO-ROX SD,11,13.3,18
2009,103029203,Allegheny,UPPER SAINT CLAIR SD,3,60.9,45.7
2009,103029203,Allegheny,UPPER SAINT CLAIR SD,4,76.6,61.4
2009,103029203,Allegheny,UPPER SAINT CLAIR SD,5,73.8,46.4
2009,103029203,Allegheny,UPPER SAINT CLAIR SD,6,77.1,67.1
2009,103029203,Allegheny,UPPER SAINT CLAIR SD,7,82.3,75.7
2009,103029203,Allegheny,UPPER SAINT CLAIR SD,8,85,88.4
2009,103029203,Allegheny,UPPER SAINT CLAIR SD,11,61.3,69.5
2009,103029403,Allegheny,WEST ALLEGHENY SD,3,42.3,23.3
2009,103029403,Allegheny,WEST ALLEGHENY SD,4,64.6,42.2
2009,103029403,Allegheny,WEST ALLEGHENY SD,5,55,36.4
2009,103029403,Allegheny,WEST ALLEGHENY SD,6,52.1,49.2
2009,103029403,Allegheny,WEST ALLEGHENY SD,7,60.1,47.9
2009,103029403,Allegheny,WEST ALLEGHENY SD,8,49.6,61.7
2009,103029403,Allegheny,WEST ALLEGHENY SD,11,26.2,39.9
2009,103029553,Allegheny,WEST JEFFERSON HILLS SD,3,47.4,37.3
2009,103029553,Allegheny,WEST JEFFERSON HILLS SD,4,62.6,53.1
2009,103029553,Allegheny,WEST JEFFERSON HILLS SD,5,60,33
2009,103029553,Allegheny,WEST JEFFERSON HILLS SD,6,53.2,48.9
2009,103029553,Allegheny,WEST JEFFERSON HILLS SD,7,54.4,63.6
2009,103029553,Allegheny,WEST JEFFERSON HILLS SD,8,52.1,80.8
2009,103029553,Allegheny,WEST JEFFERSON HILLS SD,11,33.9,40.4
2009,103029603,Allegheny,WEST MIFFLIN AREA SD,3,50,27.7
2009,103029603,Allegheny,WEST MIFFLIN AREA SD,4,42.7,28.2
2009,103029603,Allegheny,WEST MIFFLIN AREA SD,5,47.7,13
2009,103029603,Allegheny,WEST MIFFLIN AREA SD,6,56.7,31.6
2009,103029603,Allegheny,WEST MIFFLIN AREA SD,7,54.6,37.1
2009,103029603,Allegheny,WEST MIFFLIN AREA SD,8,32.8,54.7
2009,103029603,Allegheny,WEST MIFFLIN AREA SD,11,24.2,33.1
2009,103029803,Allegheny,WILKINSBURG BOROUGH SD,3,17.6,6.6
2009,103029803,Allegheny,WILKINSBURG BOROUGH SD,4,24.8,10.6
2009,103029803,Allegheny,WILKINSBURG BOROUGH SD,5,20.4,7.8
2009,103029803,Allegheny,WILKINSBURG BOROUGH SD,6,25,8
2009,103029803,Allegheny,WILKINSBURG BOROUGH SD,7,18.7,6.7
2009,103029803,Allegheny,WILKINSBURG BOROUGH SD,8,5,16.2
2009,103029803,Allegheny,WILKINSBURG BOROUGH SD,11,3.2,6.4
2009,103029902,Allegheny,WOODLAND HILLS SD,3,33.9,19.7
2009,103029902,Allegheny,WOODLAND HILLS SD,4,33.9,17.7
2009,103029902,Allegheny,WOODLAND HILLS SD,5,25.8,10.3
2009,103029902,Allegheny,WOODLAND HILLS SD,6,32.2,22.5
2009,103029902,Allegheny,WOODLAND HILLS SD,7,21.3,18.7
2009,103029902,Allegheny,WOODLAND HILLS SD,8,16.1,36.2
2009,103029902,Allegheny,WOODLAND HILLS SD,11,17.8,26.6
2009,128030603,Armstrong,APOLLO-RIDGE SD,3,35.8,21.1
2009,128030603,Armstrong,APOLLO-RIDGE SD,4,35.5,21.8
2009,128030603,Armstrong,APOLLO-RIDGE SD,5,33.6,8.2
2009,128030603,Armstrong,APOLLO-RIDGE SD,6,28.8,36.9
2009,128030603,Armstrong,APOLLO-RIDGE SD,7,32.2,28.9
2009,128030603,Armstrong,APOLLO-RIDGE SD,8,18.8,52.3
2009,128030603,Armstrong,APOLLO-RIDGE SD,11,19,21.2
2009,128030852,Armstrong,ARMSTRONG SD,3,45.1,29.9
2009,128030852,Armstrong,ARMSTRONG SD,4,50.9,37.1
2009,128030852,Armstrong,ARMSTRONG SD,5,49.4,19.6
2009,128030852,Armstrong,ARMSTRONG SD,6,57,35.1
2009,128030852,Armstrong,ARMSTRONG SD,7,44.4,39.7
2009,128030852,Armstrong,ARMSTRONG SD,8,40,56.8
2009,128030852,Armstrong,ARMSTRONG SD,11,17.4,27.6
2009,128033053,Armstrong,FREEPORT AREA SD,3,59.3,31.1
2009,128033053,Armstrong,FREEPORT AREA SD,4,60.1,41.9
2009,128033053,Armstrong,FREEPORT AREA SD,5,39.7,22.6
2009,128033053,Armstrong,FREEPORT AREA SD,6,53.4,44.6
2009,128033053,Armstrong,FREEPORT AREA SD,7,54,47.1
2009,128033053,Armstrong,FREEPORT AREA SD,8,55,62.4
2009,128033053,Armstrong,FREEPORT AREA SD,11,26.7,38.4
2009,128034503,Armstrong,LEECHBURG AREA SD,3,32.2,6.8
2009,128034503,Armstrong,LEECHBURG AREA SD,4,49.2,30.5
2009,128034503,Armstrong,LEECHBURG AREA SD,5,50,22.4
2009,128034503,Armstrong,LEECHBURG AREA SD,6,46.9,34.4
2009,128034503,Armstrong,LEECHBURG AREA SD,7,23.3,28.3
2009,128034503,Armstrong,LEECHBURG AREA SD,8,33.9,45.2
2009,128034503,Armstrong,LEECHBURG AREA SD,11,16.7,22.7
2009,127040503,Beaver,ALIQUIPPA SD,3,23.4,6.4
2009,127040503,Beaver,ALIQUIPPA SD,4,43.4,22.2
2009,127040503,Beaver,ALIQUIPPA SD,5,20.5,3.6
2009,127040503,Beaver,ALIQUIPPA SD,6,18.6,14.3
2009,127040503,Beaver,ALIQUIPPA SD,7,7.5,3.8
2009,127040503,Beaver,ALIQUIPPA SD,8,9.9,22.2
2009,127040503,Beaver,ALIQUIPPA SD,11,12.2,14.3
2009,127040703,Beaver,AMBRIDGE AREA SD,3,56,26.2
2009,127040703,Beaver,AMBRIDGE AREA SD,4,52.4,33.3
2009,127040703,Beaver,AMBRIDGE AREA SD,5,40,19.5
2009,127040703,Beaver,AMBRIDGE AREA SD,6,54,39.6
2009,127040703,Beaver,AMBRIDGE AREA SD,7,44.3,42.4
2009,127040703,Beaver,AMBRIDGE AREA SD,8,44.3,51
2009,127040703,Beaver,AMBRIDGE AREA SD,11,37,42.5
2009,127041203,Beaver,BEAVER AREA SD,3,44.3,28.3
2009,127041203,Beaver,BEAVER AREA SD,4,76.8,53.3
2009,127041203,Beaver,BEAVER AREA SD,5,65.6,39.6
2009,127041203,Beaver,BEAVER AREA SD,6,60.3,51.1
2009,127041203,Beaver,BEAVER AREA SD,7,77.3,66.7
2009,127041203,Beaver,BEAVER AREA SD,8,59.3,63.2
2009,127041203,Beaver,BEAVER AREA SD,11,40.8,49
2009,127041503,Beaver,BIG BEAVER FALLS AREA SD,3,50.9,41.1
2009,127041503,Beaver,BIG BEAVER FALLS AREA SD,4,60.5,30.3
2009,127041503,Beaver,BIG BEAVER FALLS AREA SD,5,56.1,29
2009,127041503,Beaver,BIG BEAVER FALLS AREA SD,6,79.2,36.6
2009,127041503,Beaver,BIG BEAVER FALLS AREA SD,7,52.9,33.6
2009,127041503,Beaver,BIG BEAVER FALLS AREA SD,8,31.1,44.2
2009,127041503,Beaver,BIG BEAVER FALLS AREA SD,11,23.2,28.2
2009,127041603,Beaver,BLACKHAWK SD,3,61.4,35.8
2009,127041603,Beaver,BLACKHAWK SD,4,58.9,38.9
2009,127041603,Beaver,BLACKHAWK SD,5,54.6,21.4
2009,127041603,Beaver,BLACKHAWK SD,6,81.8,59.1
2009,127041603,Beaver,BLACKHAWK SD,7,72.4,56.5
2009,127041603,Beaver,BLACKHAWK SD,8,52.7,61.3
2009,127041603,Beaver,BLACKHAWK SD,11,32.9,37.1
2009,127041903,Beaver,CENTER AREA SD,3,52.6,41.4
2009,127041903,Beaver,CENTER AREA SD,4,71.2,58.4
2009,127041903,Beaver,CENTER AREA SD,5,41.1,21.2
2009,127041903,Beaver,CENTER AREA SD,6,62.4,45.1
2009,127041903,Beaver,CENTER AREA SD,7,69.8,58.9
2009,127041903,Beaver,CENTER AREA SD,8,42.5,69.2
2009,127041903,Beaver,CENTER AREA SD,11,22.1,36
2009,127042853,Beaver,FREEDOM AREA SD,3,55.1,33.1
2009,127042853,Beaver,FREEDOM AREA SD,4,62.9,34
2009,127042853,Beaver,FREEDOM AREA SD,5,54.5,19
2009,127042853,Beaver,FREEDOM AREA SD,6,69.7,36.1
2009,127042853,Beaver,FREEDOM AREA SD,7,64.8,47.5
2009,127042853,Beaver,FREEDOM AREA SD,8,68.3,70.6
2009,127042853,Beaver,FREEDOM AREA SD,11,22.2,29.6
2009,127044103,Beaver,HOPEWELL AREA SD,3,42.4,23.2
2009,127044103,Beaver,HOPEWELL AREA SD,4,66,41.4
2009,127044103,Beaver,HOPEWELL AREA SD,5,49.5,16
2009,127044103,Beaver,HOPEWELL AREA SD,6,64.2,39
2009,127044103,Beaver,HOPEWELL AREA SD,7,54,42.5
2009,127044103,Beaver,HOPEWELL AREA SD,8,51.9,64.3
2009,127044103,Beaver,HOPEWELL AREA SD,11,41.4,49.5
2009,127045303,Beaver,MIDLAND BOROUGH SD,3,21.1,10.5
2009,127045303,Beaver,MIDLAND BOROUGH SD,4,50,61.8
2009,127045303,Beaver,MIDLAND BOROUGH SD,5,64.9,29.7
2009,127045303,Beaver,MIDLAND BOROUGH SD,6,66.7,25.9
2009,127045303,Beaver,MIDLAND BOROUGH SD,7,57.1,42.9
2009,127045303,Beaver,MIDLAND BOROUGH SD,8,53.8,50
2009,127045453,Beaver,MONACA SD,3,37,23.9
2009,127045453,Beaver,MONACA SD,4,32.7,23.1
2009,127045453,Beaver,MONACA SD,5,24.2,3
2009,127045453,Beaver,MONACA SD,6,38.1,40.5
2009,127045453,Beaver,MONACA SD,7,28.6,28.6
2009,127045453,Beaver,MONACA SD,8,50,52.3
2009,127045453,Beaver,MONACA SD,11,10.8,8.1
2009,127045653,Beaver,NEW BRIGHTON AREA SD,3,33.1,22
2009,127045653,Beaver,NEW BRIGHTON AREA SD,4,31.8,30.9
2009,127045653,Beaver,NEW BRIGHTON AREA SD,5,38,17.4
2009,127045653,Beaver,NEW BRIGHTON AREA SD,6,35.9,33.6
2009,127045653,Beaver,NEW BRIGHTON AREA SD,7,28.5,31.9
2009,127045653,Beaver,NEW BRIGHTON AREA SD,8,29.8,47.3
2009,127045653,Beaver,NEW BRIGHTON AREA SD,11,17.9,24.8
2009,127045853,Beaver,RIVERSIDE BEAVER COUNTY SD,3,41.3,25
2009,127045853,Beaver,RIVERSIDE BEAVER COUNTY SD,4,48.6,30.3
2009,127045853,Beaver,RIVERSIDE BEAVER COUNTY SD,5,45.8,19.8
2009,127045853,Beaver,RIVERSIDE BEAVER COUNTY SD,6,65.5,46.4
2009,127045853,Beaver,RIVERSIDE BEAVER COUNTY SD,7,51.1,40.6
2009,127045853,Beaver,RIVERSIDE BEAVER COUNTY SD,8,62.1,53.8
2009,127045853,Beaver,RIVERSIDE BEAVER COUNTY SD,11,32.2,35.7
2009,127046903,Beaver,ROCHESTER AREA SD,3,42.9,30.4
2009,127046903,Beaver,ROCHESTER AREA SD,4,49.2,25.8
2009,127046903,Beaver,ROCHESTER AREA SD,5,46.3,21.8
2009,127046903,Beaver,ROCHESTER AREA SD,6,42.3,23.6
2009,127046903,Beaver,ROCHESTER AREA SD,7,30.6,23.6
2009,127046903,Beaver,ROCHESTER AREA SD,8,45.3,44
2009,127046903,Beaver,ROCHESTER AREA SD,11,22.2,24.7
2009,127047404,Beaver,SOUTH SIDE AREA SD,3,55.7,29.5
2009,127047404,Beaver,SOUTH SIDE AREA SD,4,61.9,43.8
2009,127047404,Beaver,SOUTH SIDE AREA SD,5,40.4,20.2
2009,127047404,Beaver,SOUTH SIDE AREA SD,6,52.4,50
2009,127047404,Beaver,SOUTH SIDE AREA SD,7,43.4,44.4
2009,127047404,Beaver,SOUTH SIDE AREA SD,8,37.1,56.2
2009,127047404,Beaver,SOUTH SIDE AREA SD,11,15.4,24
2009,127049303,Beaver,WESTERN BEAVER COUNTY SD,3,66.1,37.5
2009,127049303,Beaver,WESTERN BEAVER COUNTY SD,4,62.1,41.4
2009,127049303,Beaver,WESTERN BEAVER COUNTY SD,5,49.3,18.8
2009,127049303,Beaver,WESTERN BEAVER COUNTY SD,6,54,62
2009,127049303,Beaver,WESTERN BEAVER COUNTY SD,7,29.2,30.6
2009,127049303,Beaver,WESTERN BEAVER COUNTY SD,8,59.7,54.8
2009,127049303,Beaver,WESTERN BEAVER COUNTY SD,11,28.1,29.8
2009,108051003,Bedford,BEDFORD AREA SD,3,43.1,22.8
2009,108051003,Bedford,BEDFORD AREA SD,4,36.5,27.6
2009,108051003,Bedford,BEDFORD AREA SD,5,42.7,29.2
2009,108051003,Bedford,BEDFORD AREA SD,6,56.8,42
2009,108051003,Bedford,BEDFORD AREA SD,7,52.2,39.1
2009,108051003,Bedford,BEDFORD AREA SD,8,48.6,51.6
2009,108051003,Bedford,BEDFORD AREA SD,11,22.4,24.9
2009,108051503,Bedford,CHESTNUT RIDGE SD,3,46.6,32.3
2009,108051503,Bedford,CHESTNUT RIDGE SD,4,49.6,35
2009,108051503,Bedford,CHESTNUT RIDGE SD,5,43.1,18.7
2009,108051503,Bedford,CHESTNUT RIDGE SD,6,62.3,40
2009,108051503,Bedford,CHESTNUT RIDGE SD,7,41.5,34
2009,108051503,Bedford,CHESTNUT RIDGE SD,8,56.2,54.2
2009,108051503,Bedford,CHESTNUT RIDGE SD,11,18.9,24.6
2009,108053003,Bedford,EVERETT AREA SD,3,33.7,8.9
2009,108053003,Bedford,EVERETT AREA SD,4,44.1,27.1
2009,108053003,Bedford,EVERETT AREA SD,5,40.9,20
2009,108053003,Bedford,EVERETT AREA SD,6,60,50
2009,108053003,Bedford,EVERETT AREA SD,7,50,49.1
2009,108053003,Bedford,EVERETT AREA SD,8,38.2,43.6
2009,108053003,Bedford,EVERETT AREA SD,11,22.1,20.4
2009,108056004,Bedford,NORTHERN BEDFORD COUNTY SD,3,38.1,28.6
2009,108056004,Bedford,NORTHERN BEDFORD COUNTY SD,4,63.9,31.1
2009,108056004,Bedford,NORTHERN BEDFORD COUNTY SD,5,42.6,18.8
2009,108056004,Bedford,NORTHERN BEDFORD COUNTY SD,6,45.1,38.5
2009,108056004,Bedford,NORTHERN BEDFORD COUNTY SD,7,24.7,35.8
2009,108056004,Bedford,NORTHERN BEDFORD COUNTY SD,8,28.7,50
2009,108056004,Bedford,NORTHERN BEDFORD COUNTY SD,11,21.9,28.1
2009,108058003,Bedford,TUSSEY MOUNTAIN SD,3,47.1,24.1
2009,108058003,Bedford,TUSSEY MOUNTAIN SD,4,40.2,21.8
2009,108058003,Bedford,TUSSEY MOUNTAIN SD,5,15.3,20.8
2009,108058003,Bedford,TUSSEY MOUNTAIN SD,6,24.4,25.6
2009,108058003,Bedford,TUSSEY MOUNTAIN SD,7,30.6,22.4
2009,108058003,Bedford,TUSSEY MOUNTAIN SD,8,31.5,40.4
2009,108058003,Bedford,TUSSEY MOUNTAIN SD,11,16.7,15.3
2009,114060503,Berks,ANTIETAM SD,3,25.5,18.4
2009,114060503,Berks,ANTIETAM SD,4,30.6,23.6
2009,114060503,Berks,ANTIETAM SD,5,52.6,12.8
2009,114060503,Berks,ANTIETAM SD,6,39.3,21.4
2009,114060503,Berks,ANTIETAM SD,7,30.8,19.2
2009,114060503,Berks,ANTIETAM SD,8,30.6,43.7
2009,114060503,Berks,ANTIETAM SD,11,6.7,14.4
2009,114060753,Berks,BOYERTOWN AREA SD,3,60.3,36.6
2009,114060753,Berks,BOYERTOWN AREA SD,4,66.2,47.2
2009,114060753,Berks,BOYERTOWN AREA SD,5,56,22.8
2009,114060753,Berks,BOYERTOWN AREA SD,6,74.9,48.2
2009,114060753,Berks,BOYERTOWN AREA SD,7,64.3,46.9
2009,114060753,Berks,BOYERTOWN AREA SD,8,55.1,60.8
2009,114060753,Berks,BOYERTOWN AREA SD,11,28,43
2009,114060853,Berks,BRANDYWINE HEIGHTS AREA SD,3,40.5,21.6
2009,114060853,Berks,BRANDYWINE HEIGHTS AREA SD,4,45.5,33.6
2009,114060853,Berks,BRANDYWINE HEIGHTS AREA SD,5,43.4,11.8
2009,114060853,Berks,BRANDYWINE HEIGHTS AREA SD,6,52.3,34.4
2009,114060853,Berks,BRANDYWINE HEIGHTS AREA SD,7,54.2,51.4
2009,114060853,Berks,BRANDYWINE HEIGHTS AREA SD,8,50.4,74.2
2009,114060853,Berks,BRANDYWINE HEIGHTS AREA SD,11,32.4,40.1
2009,114061103,Berks,CONRAD WEISER AREA SD,3,43.9,22.9
