year,aun,county,district,grade,writing_a,writing_p,writing_b,writing_bb
2009,111444602,Mifflin,MIFFLIN COUNTY SD,8,5.9,46.4,37.1,10.6
2009,111444602,Mifflin,MIFFLIN COUNTY SD,11,9.3,67.9,20.1,2.8
2009,120452003,Monroe,EAST STROUDSBURG AREA SD,5,1,61.2,37.3,0.5
2009,120452003,Monroe,EAST STROUDSBURG AREA SD,8,8.4,67.6,22.8,1.2
2009,120452003,Monroe,EAST STROUDSBURG AREA SD,11,16.1,72.2,10.6,1.1
2009,120455203,Monroe,PLEASANT VALLEY SD,5,0.9,56.8,41.7,0.7
2009,120455203,Monroe,PLEASANT VALLEY SD,8,5.8,54.7,35.8,3.7
2009,120455203,Monroe,PLEASANT VALLEY SD,11,12,71.4,15,1.6
2009,120455403,Monroe,POCONO MOUNTAIN SD,5,0.5,43.4,55.3,0.8
2009,120455403,Monroe,POCONO MOUNTAIN SD,8,3.1,45.6,44.4,6.9
2009,120455403,Monroe,POCONO MOUNTAIN SD,11,10.5,72.2,16,1.3
2009,120456003,Monroe,STROUDSBURG AREA SD,5,4.3,74.2,21,0.5
2009,120456003,Monroe,STROUDSBURG AREA SD,8,9,74.9,15.1,0.9
2009,120456003,Monroe,STROUDSBURG AREA SD,11,17.5,67.5,14.1,0.8
2009,123460302,Montgomery,ABINGTON SD,5,0.9,67.4,31.7,0
2009,123460302,Montgomery,ABINGTON SD,8,17.7,67.1,14.3,0.9
2009,123460302,Montgomery,ABINGTON SD,11,24.9,67.7,7.4,0
2009,123461302,Montgomery,CHELTENHAM TOWNSHIP SD,5,2.1,53.3,43.9,0.7
2009,123461302,Montgomery,CHELTENHAM TOWNSHIP SD,8,13.8,72.6,12.9,0.6
2009,123461302,Montgomery,CHELTENHAM TOWNSHIP SD,11,26.5,66.7,6.8,0
2009,123461602,Montgomery,COLONIAL SD,5,8.5,81.6,9.8,0
2009,123461602,Montgomery,COLONIAL SD,8,18.5,72.7,7.9,0.9
2009,123461602,Montgomery,COLONIAL SD,11,17.3,69,12.6,1.1
2009,123463603,Montgomery,HATBORO-HORSHAM SD,5,2.8,75.6,21.6,0
2009,123463603,Montgomery,HATBORO-HORSHAM SD,8,7.1,73.7,18.2,1.1
2009,123463603,Montgomery,HATBORO-HORSHAM SD,11,15.7,73.9,9.4,0.9
2009,123463803,Montgomery,JENKINTOWN SD,5,6.1,83.7,10.2,0
2009,123463803,Montgomery,JENKINTOWN SD,8,35.2,61.1,3.7,0
2009,123463803,Montgomery,JENKINTOWN SD,11,39.5,57.9,2.6,0
2009,123464502,Montgomery,LOWER MERION SD,5,5.1,79.4,15.3,0.2
2009,123464502,Montgomery,LOWER MERION SD,8,15.8,67.8,15.3,1.1
2009,123464502,Montgomery,LOWER MERION SD,11,36.5,58.2,4.4,0.9
2009,123464603,Montgomery,LOWER MORELAND TOWNSHIP SD,5,11.9,78.6,8.8,0.6
2009,123464603,Montgomery,LOWER MORELAND TOWNSHIP SD,8,20.5,75.3,4.2,0
2009,123464603,Montgomery,LOWER MORELAND TOWNSHIP SD,11,44.5,54.8,0.6,0
2009,123465303,Montgomery,METHACTON SD,5,4.1,82.1,13.6,0.3
2009,123465303,Montgomery,METHACTON SD,8,12.1,75.4,12.3,0.2
2009,123465303,Montgomery,METHACTON SD,11,15.9,73.8,9.4,0.9
2009,123465602,Montgomery,NORRISTOWN SD,5,0.2,24.7,72.7,2.4
2009,123465602,Montgomery,NORRISTOWN SD,8,1.1,39.3,51.8,7.8
2009,123465602,Montgomery,NORRISTOWN SD,11,3.1,55.8,35.4,5.7
2009,123465702,Montgomery,NORTH PENN SD,5,3.9,74,21.8,0.3
2009,123465702,Montgomery,NORTH PENN SD,8,13.2,73.3,12.6,0.8
2009,123465702,Montgomery,NORTH PENN SD,11,25.9,68.7,5.1,0.3
2009,123466103,Montgomery,PERKIOMEN VALLEY SD,5,1.9,70.4,27.5,0.2
2009,123466103,Montgomery,PERKIOMEN VALLEY SD,8,9.1,72.7,17.2,1
2009,123466103,Montgomery,PERKIOMEN VALLEY SD,11,16.1,74.5,8.6,0.8
2009,123466303,Montgomery,POTTSGROVE SD,5,0.4,50.9,47.4,1.3
2009,123466303,Montgomery,POTTSGROVE SD,8,4.6,65.4,23.6,6.3
2009,123466303,Montgomery,POTTSGROVE SD,11,8.2,70.6,19.2,2
2009,123466403,Montgomery,POTTSTOWN SD,5,0.5,61.7,36.4,1.5
2009,123466403,Montgomery,POTTSTOWN SD,8,1.4,66.7,27.5,4.5
2009,123466403,Montgomery,POTTSTOWN SD,11,4.9,67.5,23.3,4.3
2009,123467103,Montgomery,SOUDERTON AREA SD,5,6.1,77.3,16.5,0
2009,123467103,Montgomery,SOUDERTON AREA SD,8,10.2,77.6,11.2,1
2009,123467103,Montgomery,SOUDERTON AREA SD,11,17.9,74.4,6.9,0.8
2009,123467203,Montgomery,SPRINGFIELD TOWNSHIP SD,5,2.1,53.1,44.1,0.7
2009,123467203,Montgomery,SPRINGFIELD TOWNSHIP SD,8,9.9,79,9.9,1.2
2009,123467203,Montgomery,SPRINGFIELD TOWNSHIP SD,11,25.2,66.9,6.7,1.2
2009,123467303,Montgomery,SPRING-FORD AREA SD,5,1.6,66,32.1,0.3
2009,123467303,Montgomery,SPRING-FORD AREA SD,8,15.4,77,7.3,0.3
2009,123467303,Montgomery,SPRING-FORD AREA SD,11,9.2,71.7,17,2
2009,123468303,Montgomery,UPPER DUBLIN SD,5,5.5,75.8,18.7,0
2009,123468303,Montgomery,UPPER DUBLIN SD,8,30.9,63.4,4.7,1.1
2009,123468303,Montgomery,UPPER DUBLIN SD,11,33.6,60.2,5.9,0.3
2009,123468402,Montgomery,UPPER MERION AREA SD,5,0,54.7,45.3,0
2009,123468402,Montgomery,UPPER MERION AREA SD,8,9.4,65.6,23.8,1.2
2009,123468402,Montgomery,UPPER MERION AREA SD,11,18.1,70.8,10.1,1.1
2009,123468503,Montgomery,UPPER MORELAND TOWNSHIP SD,5,14,73,13,0
2009,123468503,Montgomery,UPPER MORELAND TOWNSHIP SD,8,9.1,71.4,17.3,2.2
2009,123468503,Montgomery,UPPER MORELAND TOWNSHIP SD,11,4.8,76.5,17,1.7
2009,123468603,Montgomery,UPPER PERKIOMEN SD,5,0,67.2,32.8,0
2009,123468603,Montgomery,UPPER PERKIOMEN SD,8,3.9,77,18.8,0.4
2009,123468603,Montgomery,UPPER PERKIOMEN SD,11,13.8,76.1,9.2,0.9
2009,123469303,Montgomery,WISSAHICKON SD,5,2.3,74.3,23.4,0
2009,123469303,Montgomery,WISSAHICKON SD,8,16.5,71.3,10,2.2
2009,123469303,Montgomery,WISSAHICKON SD,11,22,69.6,7.9,0.6
2009,116471803,Montour,DANVILLE AREA SD,5,0,59.4,40.6,0
2009,116471803,Montour,DANVILLE AREA SD,8,6.6,65.3,26.9,1.2
2009,116471803,Montour,DANVILLE AREA SD,11,24.1,60.6,12.3,3
2009,120480803,Northampton,BANGOR AREA SD,5,0,39.2,59.2,1.7
2009,120480803,Northampton,BANGOR AREA SD,8,12.3,52.9,33,1.8
2009,120480803,Northampton,BANGOR AREA SD,11,10.3,72.2,16,1.4
2009,120481002,Northampton,BETHLEHEM AREA SD,5,1.8,59.7,38,0.5
2009,120481002,Northampton,BETHLEHEM AREA SD,8,11.7,61,24.4,2.9
2009,120481002,Northampton,BETHLEHEM AREA SD,11,21,64.3,12.4,2.2
2009,120483302,Northampton,EASTON AREA SD,5,4.6,59.2,35.4,0.8
2009,120483302,Northampton,EASTON AREA SD,8,9.5,71.3,16.5,2.7
2009,120483302,Northampton,EASTON AREA SD,11,12.2,68.9,15.1,3.9
2009,120484803,Northampton,NAZARETH AREA SD,5,4.9,76.8,18.1,0.3
2009,120484803,Northampton,NAZARETH AREA SD,8,18,65.1,15.5,1.4
2009,120484803,Northampton,NAZARETH AREA SD,11,21.5,69.9,6.9,1.7
2009,120484903,Northampton,NORTHAMPTON AREA SD,5,1.3,63.7,34.6,0.5
2009,120484903,Northampton,NORTHAMPTON AREA SD,8,3.4,58.5,35.5,2.5
2009,120484903,Northampton,NORTHAMPTON AREA SD,11,9.9,77.2,10.9,1.9
2009,120485603,Northampton,PEN ARGYL AREA SD,5,0,51.3,48.7,0
2009,120485603,Northampton,PEN ARGYL AREA SD,8,15,63.8,18.1,3.1
2009,120485603,Northampton,PEN ARGYL AREA SD,11,24,68.2,7.1,0.6
2009,120486003,Northampton,SAUCON VALLEY SD,5,6.4,75.5,17,1.1
2009,120486003,Northampton,SAUCON VALLEY SD,8,22.4,59.2,16.7,1.7
2009,120486003,Northampton,SAUCON VALLEY SD,11,9.7,75.6,14.8,0
2009,120488603,Northampton,WILSON AREA SD,5,2.3,72.3,25.4,0
2009,120488603,Northampton,WILSON AREA SD,8,14.2,74.6,9.5,1.8
2009,120488603,Northampton,WILSON AREA SD,11,14.7,68.9,14.1,2.3
2009,116493503,Northumberland,LINE MOUNTAIN SD,5,0,48.3,50.6,1.1
2009,116493503,Northumberland,LINE MOUNTAIN SD,8,5.9,74.1,17.6,2.4
2009,116493503,Northumberland,LINE MOUNTAIN SD,11,11.1,76.7,5.6,6.7
2009,116495003,Northumberland,MILTON AREA SD,5,2.4,62.1,33.7,1.8
2009,116495003,Northumberland,MILTON AREA SD,8,6,67.4,23.4,3.3
2009,116495003,Northumberland,MILTON AREA SD,11,6.6,77.2,13.2,3
2009,116495103,Northumberland,MOUNT CARMEL AREA SD,5,0,53.2,45.7,1.1
2009,116495103,Northumberland,MOUNT CARMEL AREA SD,8,2.7,72.6,21.9,2.7
2009,116495103,Northumberland,MOUNT CARMEL AREA SD,11,9.3,67.8,19.5,3.4
2009,116496503,Northumberland,SHAMOKIN AREA SD,5,0.6,57.6,41.8,0
2009,116496503,Northumberland,SHAMOKIN AREA SD,8,1.8,69.9,25.9,2.4
2009,116496503,Northumberland,SHAMOKIN AREA SD,11,5.2,86.7,6.9,1.2
2009,116496603,Northumberland,SHIKELLAMY SD,5,0.5,69.2,30.3,0
2009,116496603,Northumberland,SHIKELLAMY SD,8,9.5,72.9,15.4,2.3
2009,116496603,Northumberland,SHIKELLAMY SD,11,12.8,73.4,13.3,0.5
2009,116498003,Northumberland,WARRIOR RUN SD,5,0,52.3,47.7,0
2009,116498003,Northumberland,WARRIOR RUN SD,8,3.8,77.1,18.3,0.8
2009,116498003,Northumberland,WARRIOR RUN SD,11,23.5,65.2,9.8,1.5
2009,115503004,Perry,GREENWOOD SD,5,2.7,73.3,24,0
2009,115503004,Perry,GREENWOOD SD,8,3,81.8,15.2,0
2009,115503004,Perry,GREENWOOD SD,11,8.2,78.7,11.5,1.6
2009,115504003,Perry,NEWPORT SD,5,1.5,42.6,52.9,2.9
2009,115504003,Perry,NEWPORT SD,8,8.5,59.6,27.7,4.3
2009,115504003,Perry,NEWPORT SD,11,16.7,62.8,19.2,1.3
2009,115506003,Perry,SUSQUENITA SD,5,2.3,70.7,27.1,0
2009,115506003,Perry,SUSQUENITA SD,8,5.5,53.7,34.1,6.7
2009,115506003,Perry,SUSQUENITA SD,11,14.6,52.5,27.8,5.1
2009,115508003,Perry,WEST PERRY SD,5,3,52.3,43.7,1
2009,115508003,Perry,WEST PERRY SD,8,6.7,64.4,25.8,3.1
2009,115508003,Perry,WEST PERRY SD,11,15,73.4,10.6,1
2009,126515001,Philadelphia,PHILADELPHIA CITY SD,5,0.6,31.7,65.1,2.6
2009,126515001,Philadelphia,PHILADELPHIA CITY SD,8,2.5,44.2,44.3,9
2009,126515001,Philadelphia,PHILADELPHIA CITY SD,11,7,57.3,29.2,6.5
2009,120522003,Pike,DELAWARE VALLEY SD,5,0.5,58.9,40.3,0.3
2009,120522003,Pike,DELAWARE VALLEY SD,8,11.3,79.7,8.4,0.6
2009,120522003,Pike,DELAWARE VALLEY SD,11,15.7,78.5,5.4,0.4
2009,109530304,Potter,AUSTIN AREA SD,5,0,75,25,0
2009,109530304,Potter,AUSTIN AREA SD,8,12.5,37.5,43.8,6.3
2009,109530304,Potter,AUSTIN AREA SD,11,12.5,62.5,18.8,6.3
2009,109531304,Potter,COUDERSPORT AREA SD,5,0,37.1,62.9,0
2009,109531304,Potter,COUDERSPORT AREA SD,8,11.3,60.4,24.5,3.8
2009,109531304,Potter,COUDERSPORT AREA SD,11,12.5,72.2,12.5,2.8
2009,109532804,Potter,GALETON AREA SD,5,0,55.6,44.4,0
2009,109532804,Potter,GALETON AREA SD,8,0,61.5,30.8,7.7
2009,109532804,Potter,GALETON AREA SD,11,4.2,91.7,4.2,0
2009,109535504,Potter,NORTHERN POTTER SD,5,0,63.3,36.7,0
2009,109535504,Potter,NORTHERN POTTER SD,8,5.8,55.8,34.6,3.8
2009,109535504,Potter,NORTHERN POTTER SD,11,8.3,77.8,13.9,0
2009,109537504,Potter,OSWAYO VALLEY SD,5,0,48.8,51.2,0
2009,109537504,Potter,OSWAYO VALLEY SD,8,7.1,69,19,4.8
2009,109537504,Potter,OSWAYO VALLEY SD,11,0,57.1,40,2.9
2009,129540803,Schuylkill,BLUE MOUNTAIN SD,5,1.3,76.9,21.3,0.4
2009,129540803,Schuylkill,BLUE MOUNTAIN SD,8,14.3,68.3,16.1,1.3
2009,129540803,Schuylkill,BLUE MOUNTAIN SD,11,19.4,70.7,9.5,0.4
2009,129544503,Schuylkill,MAHANOY AREA SD,5,0,49.4,50.6,0
2009,129544503,Schuylkill,MAHANOY AREA SD,8,3.9,81.6,11.8,2.6
2009,129544503,Schuylkill,MAHANOY AREA SD,11,8.5,40.7,44.1,6.8
2009,129544703,Schuylkill,MINERSVILLE AREA SD,5,1.3,69.6,29.1,0
2009,129544703,Schuylkill,MINERSVILLE AREA SD,8,1,68.7,26.3,4
2009,129544703,Schuylkill,MINERSVILLE AREA SD,11,5.4,67.6,18.9,8.1
2009,129545003,Schuylkill,NORTH SCHUYLKILL SD,5,0,31.7,68.3,0
2009,129545003,Schuylkill,NORTH SCHUYLKILL SD,8,2.9,80.6,16,0.6
2009,129545003,Schuylkill,NORTH SCHUYLKILL SD,11,16.1,76.4,5.6,1.9
2009,129546003,Schuylkill,PINE GROVE AREA SD,5,0.9,65.5,32.7,0.9
2009,129546003,Schuylkill,PINE GROVE AREA SD,8,2.5,65.3,28.1,4.1
2009,129546003,Schuylkill,PINE GROVE AREA SD,11,13.9,68.9,13.9,3.3
2009,129546103,Schuylkill,POTTSVILLE AREA SD,5,0.9,55.8,42.3,0.9
2009,129546103,Schuylkill,POTTSVILLE AREA SD,8,15.7,60.5,22.2,1.6
2009,129546103,Schuylkill,POTTSVILLE AREA SD,11,11.2,77.2,11.6,0
2009,129546803,Schuylkill,SAINT CLAIR AREA SD,5,0,39.6,60.4,0
2009,129546803,Schuylkill,SAINT CLAIR AREA SD,8,1.5,70.1,26.9,1.5
2009,129547303,Schuylkill,SCHUYLKILL HAVEN AREA SD,5,0,78,22,0
2009,129547303,Schuylkill,SCHUYLKILL HAVEN AREA SD,8,29.2,55.2,11.5,4.2
2009,129547303,Schuylkill,SCHUYLKILL HAVEN AREA SD,11,11.4,76.1,11.4,1.1
2009,129547203,Schuylkill,SHENANDOAH VALLEY SD,5,1.6,49.2,49.2,0
2009,129547203,Schuylkill,SHENANDOAH VALLEY SD,8,4.4,71.4,24.2,0
2009,129547203,Schuylkill,SHENANDOAH VALLEY SD,11,1.2,74.1,23.5,1.2
2009,129547603,Schuylkill,TAMAQUA AREA SD,5,2,55,43,0
2009,129547603,Schuylkill,TAMAQUA AREA SD,8,10.3,73.7,11.5,4.5
2009,129547603,Schuylkill,TAMAQUA AREA SD,11,17,70.7,12.2,0
2009,129547803,Schuylkill,TRI-VALLEY SD,5,0,71.4,27,1.6
2009,129547803,Schuylkill,TRI-VALLEY SD,8,9.8,79.3,11,0
2009,129547803,Schuylkill,TRI-VALLEY SD,11,13.6,65.4,18.5,2.5
2009,129548803,Schuylkill,WILLIAMS VALLEY SD,5,0,25.4,74.6,0
2009,129548803,Schuylkill,WILLIAMS VALLEY SD,8,3.1,61.5,27.1,8.3
2009,129548803,Schuylkill,WILLIAMS VALLEY SD,11,6.8,83,9.1,1.1
2009,116555003,Snyder,MIDD-WEST SD,5,0.7,42.4,56.1,0.7
2009,116555003,Snyder,MIDD-WEST SD,8,1.6,67.7,28.5,2.2
2009,116555003,Snyder,MIDD-WEST SD,11,8.3,72.4,17.9,1.3
2009,116557103,Snyder,SELINSGROVE AREA SD,5,1.2,41.3,54.7,2.9
2009,116557103,Snyder,SELINSGROVE AREA SD,8,18.1,65.8,15.1,1
2009,116557103,Snyder,SELINSGROVE AREA SD,11,18.3,69.6,11.6,0.4
2009,108561003,Somerset,BERLIN BROTHERSVALLEY SD,5,0,62.3,37.7,0
2009,108561003,Somerset,BERLIN BROTHERSVALLEY SD,8,10.7,70.7,13.3,5.3
2009,108561003,Somerset,BERLIN BROTHERSVALLEY SD,11,22.9,60,12.9,4.3
2009,108561803,Somerset,CONEMAUGH TOWNSHIP AREA SD,5,2.9,79.4,17.6,0
2009,108561803,Somerset,CONEMAUGH TOWNSHIP AREA SD,8,11.8,60.3,23.5,4.4
2009,108561803,Somerset,CONEMAUGH TOWNSHIP AREA SD,11,2.3,84.9,11.6,1.2
2009,108565203,Somerset,MEYERSDALE AREA SD,5,0,25.7,70.3,4.1
2009,108565203,Somerset,MEYERSDALE AREA SD,8,15.2,65.2,16.7,3
2009,108565203,Somerset,MEYERSDALE AREA SD,11,17.3,65.3,12,5.3
2009,108565503,Somerset,NORTH STAR SD,5,1.1,51.6,45.3,2.1
2009,108565503,Somerset,NORTH STAR SD,8,5.5,42.9,47.3,4.4
2009,108565503,Somerset,NORTH STAR SD,11,9.4,70.9,16.2,3.4
2009,108566303,Somerset,ROCKWOOD AREA SD,5,0,41.7,56.7,1.7
2009,108566303,Somerset,ROCKWOOD AREA SD,8,7.8,70.3,18.8,3.1
2009,108566303,Somerset,ROCKWOOD AREA SD,11,8.6,81.4,10,0
2009,108567004,Somerset,SALISBURY-ELK LICK SD,5,0,68.2,31.8,0
2009,108567004,Somerset,SALISBURY-ELK LICK SD,8,0,100,0,0
2009,108567004,Somerset,SALISBURY-ELK LICK SD,11,2.9,85.7,8.6,2.9
2009,108567204,Somerset,SHADE-CENTRAL CITY SD,5,2.3,69.8,27.9,0
2009,108567204,Somerset,SHADE-CENTRAL CITY SD,8,1.9,48.1,40.4,9.6
2009,108567204,Somerset,SHADE-CENTRAL CITY SD,11,8.3,77.1,14.6,0
2009,108567404,Somerset,SHANKSVILLE-STONYCREEK SD,5,0,66.7,33.3,0
2009,108567404,Somerset,SHANKSVILLE-STONYCREEK SD,8,9.4,84.4,6.3,0
2009,108567404,Somerset,SHANKSVILLE-STONYCREEK SD,11,2.9,64.7,32.4,0
2009,108567703,Somerset,SOMERSET AREA SD,5,0,27.7,71.2,1.1
2009,108567703,Somerset,SOMERSET AREA SD,8,2.2,39.3,52.2,6.2
2009,108567703,Somerset,SOMERSET AREA SD,11,5.5,67.2,20.8,6.6
2009,108568404,Somerset,TURKEYFOOT VALLEY AREA SD,5,0,13.6,86.4,0
2009,108568404,Somerset,TURKEYFOOT VALLEY AREA SD,8,0,25,71.4,3.6
2009,108568404,Somerset,TURKEYFOOT VALLEY AREA SD,11,0,27.3,72.7,0
2009,108569103,Somerset,WINDBER AREA SD,5,0,53.1,43.2,3.7
2009,108569103,Somerset,WINDBER AREA SD,8,16.9,66.9,12.9,3.2
2009,108569103,Somerset,WINDBER AREA SD,11,20.4,75.2,3.5,0.9
2009,117576303,Sullivan,SULLIVAN COUNTY SD,5,2.7,81.1,13.5,2.7
2009,117576303,Sullivan,SULLIVAN COUNTY SD,8,8.1,64.5,27.4,0
2009,117576303,Sullivan,SULLIVAN COUNTY SD,11,15.7,72.5,11.8,0
2009,119581003,Susquehanna,BLUE RIDGE SD,5,6.2,66.7,27.2,0
2009,119581003,Susquehanna,BLUE RIDGE SD,8,0,70.6,28.2,1.2
2009,119581003,Susquehanna,BLUE RIDGE SD,11,6.9,67.3,24.8,1
2009,119582503,Susquehanna,ELK LAKE SD,5,1.1,69.6,29.3,0
2009,119582503,Susquehanna,ELK LAKE SD,8,7.9,65.4,25.2,1.6
2009,119582503,Susquehanna,ELK LAKE SD,11,11.4,72.4,12.4,3.8
2009,119583003,Susquehanna,FOREST CITY REGIONAL SD,5,3.3,61.7,33.3,1.7
2009,119583003,Susquehanna,FOREST CITY REGIONAL SD,8,3.3,63.9,31.1,1.6
2009,119583003,Susquehanna,FOREST CITY REGIONAL SD,11,2.7,68,29.3,0
2009,119584503,Susquehanna,MONTROSE AREA SD,5,0.8,72.5,26.7,0
2009,119584503,Susquehanna,MONTROSE AREA SD,8,2.7,70,23.6,3.6
2009,119584503,Susquehanna,MONTROSE AREA SD,11,1.5,65.4,30,3.1
2009,119584603,Susquehanna,MOUNTAIN VIEW SD,5,1,61.9,37.1,0
2009,119584603,Susquehanna,MOUNTAIN VIEW SD,8,1,58.3,34,6.8
2009,119584603,Susquehanna,MOUNTAIN VIEW SD,11,3.7,74.1,22.2,0
2009,119586503,Susquehanna,SUSQUEHANNA COMM SD,5,1.9,75.5,22.6,0
2009,119586503,Susquehanna,SUSQUEHANNA COMM SD,8,1.8,64.9,28.1,5.3
2009,119586503,Susquehanna,SUSQUEHANNA COMM SD,11,6.3,84.1,4.8,4.8
2009,117596003,Tioga,NORTHERN TIOGA SD,5,0.8,55.6,42.7,0.8
2009,117596003,Tioga,NORTHERN TIOGA SD,8,6.7,60.1,26.9,6.2
2009,117596003,Tioga,NORTHERN TIOGA SD,11,8,66.8,21.9,3.2
2009,117597003,Tioga,SOUTHERN TIOGA SD,5,0,53.1,45.1,1.8
2009,117597003,Tioga,SOUTHERN TIOGA SD,8,5.9,58.5,32.4,3.2
2009,117597003,Tioga,SOUTHERN TIOGA SD,11,15.9,62.4,16.9,4.8
2009,117598503,Tioga,WELLSBORO AREA SD,5,0.8,66.9,32.2,0
2009,117598503,Tioga,WELLSBORO AREA SD,8,6.3,66.7,20.6,6.3
2009,117598503,Tioga,WELLSBORO AREA SD,11,29.3,62.6,8.1,0
2009,116604003,Union,LEWISBURG AREA SD,5,10.1,72.9,17.1,0
2009,116604003,Union,LEWISBURG AREA SD,8,14.7,69.8,14.7,0.8
2009,116604003,Union,LEWISBURG AREA SD,11,29.8,64.6,5.6,0
2009,116605003,Union,MIFFLINBURG AREA SD,5,4.4,76.5,18.4,0.7
2009,116605003,Union,MIFFLINBURG AREA SD,8,4.2,73.8,19,3
2009,116605003,Union,MIFFLINBURG AREA SD,11,20.2,73.1,6.2,0.5
2009,106611303,Venango,CRANBERRY AREA SD,5,0,39.5,57,3.5
2009,106611303,Venango,CRANBERRY AREA SD,8,5.2,64.6,21.9,8.3
2009,106611303,Venango,CRANBERRY AREA SD,11,18.6,68.1,9.7,3.5
2009,106612203,Venango,FRANKLIN AREA SD,5,1.4,44.4,52.8,1.4
2009,106612203,Venango,FRANKLIN AREA SD,8,12.4,55.9,26.9,4.8
2009,106612203,Venango,FRANKLIN AREA SD,11,10.5,71.3,16,2.2
2009,106616203,Venango,OIL CITY AREA SD,5,0,38.6,57,4.4
2009,106616203,Venango,OIL CITY AREA SD,8,3.2,50,38.5,8.3
2009,106616203,Venango,OIL CITY AREA SD,11,8.7,65,24.6,1.6
2009,106617203,Venango,TITUSVILLE AREA SD,5,0.7,68.5,30.1,0.7
2009,106617203,Venango,TITUSVILLE AREA SD,8,2.8,56,36.9,4.3
2009,106617203,Venango,TITUSVILLE AREA SD,11,6.2,77.6,14.9,1.2
2009,106618603,Venango,VALLEY GROVE SD,5,0,51.4,48.6,0
2009,106618603,Venango,VALLEY GROVE SD,8,1.5,40.3,41.8,16.4
2009,106618603,Venango,VALLEY GROVE SD,11,6.9,46,41.4,5.7
2009,105628302,Warren,WARREN COUNTY SD,5,1.8,51.5,45.4,1.3
2009,105628302,Warren,WARREN COUNTY SD,8,6.7,59.5,28.1,5.7
2009,105628302,Warren,WARREN COUNTY SD,11,16.4,64,16.7,2.9
2009,101630504,Washington,AVELLA AREA SD,5,1.9,64.2,34,0
2009,101630504,Washington,AVELLA AREA SD,8,7,57.9,28.1,7
2009,101630504,Washington,AVELLA AREA SD,11,3.8,57.7,36.5,1.9
2009,101630903,Washington,BENTWORTH SD,5,3.4,61.4,35.2,0
2009,101630903,Washington,BENTWORTH SD,8,10.9,53.5,22.8,12.9
2009,101630903,Washington,BENTWORTH SD,11,10.7,73.8,11.9,3.6
2009,101631003,Washington,BETHLEHEM-CENTER SD,5,0,33,66,1
2009,101631003,Washington,BETHLEHEM-CENTER SD,8,6.4,68.1,25.5,0
2009,101631003,Washington,BETHLEHEM-CENTER SD,11,27.9,64.4,7.7,0
2009,101631203,Washington,BURGETTSTOWN AREA SD,5,2.5,57.6,39.8,0
2009,101631203,Washington,BURGETTSTOWN AREA SD,8,12.5,72.8,12.5,2.2
2009,101631203,Washington,BURGETTSTOWN AREA SD,11,16.5,72.2,10.3,1
2009,101631503,Washington,CALIFORNIA AREA SD,5,7.7,59.6,30.8,1.9
2009,101631503,Washington,CALIFORNIA AREA SD,8,3.9,78.9,15.8,1.3
2009,101631503,Washington,CALIFORNIA AREA SD,11,39,53.7,7.3,0
2009,101631703,Washington,CANON-MCMILLAN SD,5,3.7,64.8,31.2,0.3
2009,101631703,Washington,CANON-MCMILLAN SD,8,16.8,67,14.7,1.5
2009,101631703,Washington,CANON-MCMILLAN SD,11,15.5,67.4,16,1.1
2009,101631803,Washington,CHARLEROI SD,5,1.6,72.7,25.8,0
2009,101631803,Washington,CHARLEROI SD,8,3.2,40.8,48,8
2009,101631803,Washington,CHARLEROI SD,11,10.8,67.6,16.2,5.4
2009,101631903,Washington,CHARTIERS-HOUSTON SD,5,9.2,66.2,23.1,1.5
2009,101631903,Washington,CHARTIERS-HOUSTON SD,8,17.9,66,12.3,3.8
2009,101631903,Washington,CHARTIERS-HOUSTON SD,11,8.2,77.6,14.1,0
2009,101632403,Washington,FORT CHERRY SD,5,0,57.1,42.9,0
2009,101632403,Washington,FORT CHERRY SD,8,12.9,64.5,22.6,0
2009,101632403,Washington,FORT CHERRY SD,11,23.4,67,8.5,1.1
2009,101633903,Washington,MCGUFFEY SD,5,1.3,55.6,41.8,1.3
2009,101633903,Washington,MCGUFFEY SD,8,14.3,62.7,16.1,6.8
2009,101633903,Washington,MCGUFFEY SD,11,5.1,75.3,18.4,1.3
2009,101636503,Washington,PETERS TOWNSHIP SD,5,13.9,76.3,9.8,0
2009,101636503,Washington,PETERS TOWNSHIP SD,8,39.3,56.8,3.6,0.3
2009,101636503,Washington,PETERS TOWNSHIP SD,11,34.8,62.1,2.8,0.3
2009,101637002,Washington,RINGGOLD SD,5,1.2,36.4,60.3,2.1
2009,101637002,Washington,RINGGOLD SD,8,9.1,48.9,31.6,10.4
2009,101637002,Washington,RINGGOLD SD,11,13.9,71.4,12.8,1.9
2009,101638003,Washington,TRINITY AREA SD,5,3.5,61.6,34.5,0.4
2009,101638003,Washington,TRINITY AREA SD,8,14,63.8,20,2.3
2009,101638003,Washington,TRINITY AREA SD,11,12.2,76.4,10.1,1.4
2009,101638803,Washington,WASHINGTON SD,5,4.9,45.5,48.8,0.8
2009,101638803,Washington,WASHINGTON SD,8,2.6,34.8,45.2,17.4
2009,101638803,Washington,WASHINGTON SD,11,16.3,68.3,11.5,3.8
2009,119648303,Wayne,WALLENPAUPACK AREA SD,5,2.3,65.9,31.5,0.3
2009,119648303,Wayne,WALLENPAUPACK AREA SD,8,13.5,63.2,21.9,1.3
2009,119648303,Wayne,WALLENPAUPACK AREA SD,11,15.8,68.3,14.7,1.1
2009,119648703,Wayne,WAYNE HIGHLANDS SD,5,1.6,67.7,30.7,0
