"The 2009 PSSA Writing District Level Proficiency Results",,,,,,,,,,
"(Full Academic Year; No PASA Scores) Subgroups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
127041203,"Beaver",27,"BEAVER AREA SD",8,"IEP",17,0.0,47.1,52.9,0.0
127041203,"Beaver",27,"BEAVER AREA SD",8,"Economically Disadvantaged",17,11.8,64.7,23.5,0.0
127041203,"Beaver",27,"BEAVER AREA SD",8,"Male",89,4.5,74.2,20.2,1.1
127041203,"Beaver",27,"BEAVER AREA SD",8,"Female",83,24.1,61.4,14.5,0.0
127041203,"Beaver",27,"BEAVER AREA SD",8,"White",169,13.6,67.5,17.8,1.2
127041203,"Beaver",27,"BEAVER AREA SD",11,"All Students",146,23.3,71.2,5.5,0.0
127041203,"Beaver",27,"BEAVER AREA SD",11,"Economically Disadvantaged",14,0.0,71.4,28.6,0.0
127041203,"Beaver",27,"BEAVER AREA SD",11,"Male",85,21.2,69.4,9.4,0.0
127041203,"Beaver",27,"BEAVER AREA SD",11,"Female",61,26.2,73.8,0.0,0.0
127041203,"Beaver",27,"BEAVER AREA SD",11,"White",139,23.0,71.2,5.8,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",5,"All Students",109,4.6,88.1,7.3,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",5,"Economically Disadvantaged",79,2.5,91.1,6.3,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",5,"Male",55,0.0,89.1,10.9,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",5,"Female",54,9.3,87.0,3.7,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",5,"White",68,4.4,89.7,5.9,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",5,"Black",23,4.3,78.3,17.4,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",5,"Multi-Ethnic",13,7.7,92.3,0.0,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",8,"All Students",121,4.1,61.2,29.8,5.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",8,"IEP",13,0.0,23.1,30.8,46.2
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",8,"Economically Disadvantaged",86,2.3,55.8,36.0,5.8
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",8,"Male",53,0.0,54.7,35.8,9.4
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",8,"Female",68,7.4,66.2,25.0,1.5
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",8,"White",77,5.2,64.9,23.4,6.5
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",8,"Black",39,0.0,56.4,41.0,2.6
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"All Students",121,5.8,82.6,11.6,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"IEP",20,0.0,65.0,35.0,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Economically Disadvantaged",59,1.7,88.1,10.2,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Male",72,4.2,81.9,13.9,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Female",49,8.2,83.7,8.2,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"White",80,6.3,83.8,10.0,0.0
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Black",33,6.1,78.8,15.2,0.0
127041603,"Beaver",27,"BLACKHAWK SD",5,"All Students",196,2.6,65.3,32.1,0.0
127041603,"Beaver",27,"BLACKHAWK SD",5,"IEP",12,0.0,8.3,91.7,0.0
127041603,"Beaver",27,"BLACKHAWK SD",5,"Economically Disadvantaged",43,0.0,48.8,51.2,0.0
127041603,"Beaver",27,"BLACKHAWK SD",5,"Male",92,1.1,57.6,41.3,0.0
127041603,"Beaver",27,"BLACKHAWK SD",5,"Female",104,3.8,72.1,24.0,0.0
127041603,"Beaver",27,"BLACKHAWK SD",5,"White",187,2.7,65.2,32.1,0.0
127041603,"Beaver",27,"BLACKHAWK SD",8,"All Students",218,3.7,77.1,18.3,0.9
127041603,"Beaver",27,"BLACKHAWK SD",8,"IEP",23,0.0,30.4,60.9,8.7
127041603,"Beaver",27,"BLACKHAWK SD",8,"Economically Disadvantaged",40,0.0,55.0,40.0,5.0
127041603,"Beaver",27,"BLACKHAWK SD",8,"Male",114,2.6,68.4,27.2,1.8
127041603,"Beaver",27,"BLACKHAWK SD",8,"Female",103,4.9,86.4,8.7,0.0
127041603,"Beaver",27,"BLACKHAWK SD",8,"White",209,3.3,78.0,18.2,0.5
127041603,"Beaver",27,"BLACKHAWK SD",11,"All Students",214,11.7,79.0,8.9,0.5
127041603,"Beaver",27,"BLACKHAWK SD",11,"IEP",22,0.0,45.5,50.0,4.5
127041603,"Beaver",27,"BLACKHAWK SD",11,"Economically Disadvantaged",28,7.1,78.6,14.3,0.0
127041603,"Beaver",27,"BLACKHAWK SD",11,"Male",103,5.8,82.5,10.7,1.0
127041603,"Beaver",27,"BLACKHAWK SD",11,"Female",111,17.1,75.7,7.2,0.0
127041603,"Beaver",27,"BLACKHAWK SD",11,"White",212,11.8,79.7,8.0,0.5
127041903,"Beaver",27,"CENTER AREA SD",5,"All Students",151,4.0,70.2,25.8,0.0
127041903,"Beaver",27,"CENTER AREA SD",5,"IEP",13,0.0,38.5,61.5,0.0
127041903,"Beaver",27,"CENTER AREA SD",5,"Economically Disadvantaged",24,4.2,54.2,41.7,0.0
127041903,"Beaver",27,"CENTER AREA SD",5,"Male",76,1.3,67.1,31.6,0.0
127041903,"Beaver",27,"CENTER AREA SD",5,"Female",75,6.7,73.3,20.0,0.0
127041903,"Beaver",27,"CENTER AREA SD",5,"White",141,4.3,71.6,24.1,0.0
127041903,"Beaver",27,"CENTER AREA SD",8,"All Students",146,10.3,70.5,17.8,1.4
127041903,"Beaver",27,"CENTER AREA SD",8,"IEP",16,0.0,0.0,87.5,12.5
127041903,"Beaver",27,"CENTER AREA SD",8,"Economically Disadvantaged",26,15.4,50.0,34.6,0.0
127041903,"Beaver",27,"CENTER AREA SD",8,"Male",66,6.1,69.7,21.2,3.0
127041903,"Beaver",27,"CENTER AREA SD",8,"Female",79,13.9,72.2,13.9,0.0
127041903,"Beaver",27,"CENTER AREA SD",8,"White",139,9.4,72.7,16.5,1.4
127041903,"Beaver",27,"CENTER AREA SD",11,"All Students",135,16.3,74.1,8.9,0.7
127041903,"Beaver",27,"CENTER AREA SD",11,"Male",72,16.7,69.4,12.5,1.4
127041903,"Beaver",27,"CENTER AREA SD",11,"Female",63,15.9,79.4,4.8,0.0
127041903,"Beaver",27,"CENTER AREA SD",11,"White",130,16.9,73.1,9.2,0.8
127042853,"Beaver",27,"FREEDOM AREA SD",5,"All Students",121,0.0,57.9,42.1,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",5,"IEP",23,0.0,21.7,78.3,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Economically Disadvantaged",59,0.0,52.5,47.5,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Male",64,0.0,43.8,56.3,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Female",57,0.0,73.7,26.3,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",5,"White",120,0.0,58.3,41.7,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",8,"All Students",126,37.3,49.2,11.1,2.4
127042853,"Beaver",27,"FREEDOM AREA SD",8,"IEP",19,5.3,26.3,52.6,15.8
127042853,"Beaver",27,"FREEDOM AREA SD",8,"Economically Disadvantaged",40,27.5,45.0,25.0,2.5
127042853,"Beaver",27,"FREEDOM AREA SD",8,"Male",71,26.8,56.3,12.7,4.2
127042853,"Beaver",27,"FREEDOM AREA SD",8,"Female",54,51.9,40.7,7.4,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",8,"White",120,36.7,50.8,10.8,1.7
127042853,"Beaver",27,"FREEDOM AREA SD",11,"All Students",110,12.7,82.7,4.5,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",11,"Economically Disadvantaged",23,0.0,91.3,8.7,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",11,"Male",55,7.3,85.5,7.3,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",11,"Female",55,18.2,80.0,1.8,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",11,"White",108,13.0,83.3,3.7,0.0
127044103,"Beaver",27,"HOPEWELL AREA SD",5,"All Students",193,1.0,67.9,30.1,1.0
127044103,"Beaver",27,"HOPEWELL AREA SD",5,"IEP",42,0.0,26.2,69.0,4.8
127044103,"Beaver",27,"HOPEWELL AREA SD",5,"Economically Disadvantaged",37,0.0,43.2,56.8,0.0
127044103,"Beaver",27,"HOPEWELL AREA SD",5,"Male",108,0.0,63.9,35.2,0.9
127044103,"Beaver",27,"HOPEWELL AREA SD",5,"Female",85,2.4,72.9,23.5,1.2
127044103,"Beaver",27,"HOPEWELL AREA SD",5,"White",187,1.1,69.5,28.3,1.1
127044103,"Beaver",27,"HOPEWELL AREA SD",8,"All Students",208,7.7,75.0,16.3,1.0
127044103,"Beaver",27,"HOPEWELL AREA SD",8,"IEP",22,0.0,27.3,63.6,9.1
127044103,"Beaver",27,"HOPEWELL AREA SD",8,"Economically Disadvantaged",42,4.8,64.3,28.6,2.4
127044103,"Beaver",27,"HOPEWELL AREA SD",8,"Male",105,8.6,61.9,27.6,1.9
127044103,"Beaver",27,"HOPEWELL AREA SD",8,"Female",103,6.8,88.3,4.9,0.0
127044103,"Beaver",27,"HOPEWELL AREA SD",8,"White",197,7.1,76.1,15.7,1.0
127044103,"Beaver",27,"HOPEWELL AREA SD",11,"All Students",221,21.7,76.0,1.8,0.5
127044103,"Beaver",27,"HOPEWELL AREA SD",11,"IEP",23,0.0,87.0,8.7,4.3
127044103,"Beaver",27,"HOPEWELL AREA SD",11,"Economically Disadvantaged",40,10.0,85.0,5.0,0.0
127044103,"Beaver",27,"HOPEWELL AREA SD",11,"Male",113,10.6,85.0,3.5,0.9
127044103,"Beaver",27,"HOPEWELL AREA SD",11,"Female",108,33.3,66.7,0.0,0.0
127044103,"Beaver",27,"HOPEWELL AREA SD",11,"White",214,22.4,75.7,1.4,0.5
127045303,"Beaver",27,"MIDLAND BOROUGH SD",5,"All Students",37,2.7,73.0,24.3,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",5,"Economically Disadvantaged",25,0.0,72.0,28.0,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",5,"Male",20,0.0,75.0,25.0,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",5,"Female",17,5.9,70.6,23.5,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",5,"White",21,0.0,81.0,19.0,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",5,"Black",14,7.1,64.3,28.6,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",8,"All Students",26,3.8,88.5,7.7,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",8,"Economically Disadvantaged",21,4.8,85.7,9.5,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",8,"Male",10,0.0,90.0,10.0,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",8,"Female",16,6.3,87.5,6.3,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",8,"White",13,7.7,84.6,7.7,0.0
127045303,"Beaver",27,"MIDLAND BOROUGH SD",8,"Black",11,0.0,90.9,9.1,0.0
127045453,"Beaver",27,"MONACA SD",5,"All Students",33,3.0,66.7,30.3,0.0
127045453,"Beaver",27,"MONACA SD",5,"Economically Disadvantaged",18,5.6,55.6,38.9,0.0
127045453,"Beaver",27,"MONACA SD",5,"Male",11,0.0,63.6,36.4,0.0
127045453,"Beaver",27,"MONACA SD",5,"Female",22,4.5,68.2,27.3,0.0
127045453,"Beaver",27,"MONACA SD",5,"White",29,0.0,69.0,31.0,0.0
127045453,"Beaver",27,"MONACA SD",8,"All Students",43,2.3,74.4,23.3,0.0
127045453,"Beaver",27,"MONACA SD",8,"Economically Disadvantaged",20,0.0,65.0,35.0,0.0
127045453,"Beaver",27,"MONACA SD",8,"Male",20,0.0,65.0,35.0,0.0
127045453,"Beaver",27,"MONACA SD",8,"Female",23,4.3,82.6,13.0,0.0
127045453,"Beaver",27,"MONACA SD",8,"White",42,2.4,73.8,23.8,0.0
127045453,"Beaver",27,"MONACA SD",11,"All Students",37,2.7,89.2,8.1,0.0
127045453,"Beaver",27,"MONACA SD",11,"Male",22,0.0,90.9,9.1,0.0
127045453,"Beaver",27,"MONACA SD",11,"Female",15,6.7,86.7,6.7,0.0
127045453,"Beaver",27,"MONACA SD",11,"White",36,2.8,88.9,8.3,0.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"All Students",120,5.0,73.3,20.8,0.8
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"IEP",16,0.0,50.0,43.8,6.3
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"Economically Disadvantaged",61,3.3,67.2,27.9,1.6
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"Male",51,2.0,58.8,37.3,2.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"Female",69,7.2,84.1,8.7,0.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"White",102,3.9,75.5,19.6,1.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",5,"Black",17,11.8,58.8,29.4,0.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"All Students",131,4.6,65.6,27.5,2.3
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"IEP",13,0.0,30.8,53.8,15.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"Economically Disadvantaged",67,1.5,59.7,37.3,1.5
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"Male",77,2.6,55.8,37.7,3.9
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"Female",54,7.4,79.6,13.0,0.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"White",114,4.4,66.7,26.3,2.6
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",8,"Black",15,6.7,60.0,33.3,0.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"All Students",133,8.3,75.9,13.5,2.3
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"IEP",16,0.0,56.3,31.3,12.5
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"Economically Disadvantaged",56,8.9,69.6,16.1,5.4
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"Male",66,7.6,66.7,21.2,4.5
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"Female",67,9.0,85.1,6.0,0.0
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"White",113,8.8,75.2,14.2,1.8
127045653,"Beaver",27,"NEW BRIGHTON AREA SD",11,"Black",16,6.3,87.5,6.3,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"All Students",96,7.3,89.6,2.1,1.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"Economically Disadvantaged",24,4.2,91.7,0.0,4.2
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"Male",52,0.0,94.2,3.8,1.9
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"Female",44,15.9,84.1,0.0,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",5,"White",95,7.4,90.5,2.1,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"All Students",145,15.9,75.2,8.3,0.7
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"IEP",16,0.0,50.0,50.0,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"Economically Disadvantaged",35,14.3,74.3,11.4,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"Male",71,8.5,74.6,15.5,1.4
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"Female",74,23.0,75.7,1.4,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",8,"White",144,16.0,75.0,8.3,0.7
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"All Students",170,20.0,71.2,8.8,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"IEP",27,0.0,63.0,37.0,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"Economically Disadvantaged",46,10.9,65.2,23.9,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"Male",89,12.4,70.8,16.9,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"Female",81,28.4,71.6,0.0,0.0
127045853,"Beaver",27,"RIVERSIDE BEAVER COUNTY SD",11,"White",169,20.1,71.0,8.9,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"All Students",56,0.0,53.6,46.4,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"IEP",11,0.0,36.4,63.6,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"Economically Disadvantaged",35,0.0,48.6,51.4,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"Male",31,0.0,61.3,38.7,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"Female",25,0.0,44.0,56.0,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",5,"White",48,0.0,54.2,45.8,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"All Students",74,2.7,81.1,16.2,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"IEP",10,0.0,60.0,40.0,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"Economically Disadvantaged",44,2.3,81.8,15.9,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"Male",34,0.0,76.5,23.5,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"Female",40,5.0,85.0,10.0,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"White",60,0.0,83.3,16.7,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",8,"Black",14,14.3,71.4,14.3,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"All Students",79,15.2,78.5,6.3,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"IEP",10,0.0,80.0,20.0,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"Economically Disadvantaged",26,11.5,76.9,11.5,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"Male",41,12.2,80.5,7.3,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"Female",38,18.4,76.3,5.3,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"White",61,18.0,77.0,4.9,0.0
127046903,"Beaver",27,"ROCHESTER AREA SD",11,"Black",16,6.3,81.3,12.5,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"All Students",94,2.1,74.5,23.4,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"IEP",17,5.9,47.1,47.1,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"Economically Disadvantaged",31,0.0,71.0,29.0,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"Male",51,0.0,70.6,29.4,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"Female",43,4.7,79.1,16.3,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",5,"White",94,2.1,74.5,23.4,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"All Students",91,4.4,74.7,19.8,1.1
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"IEP",16,0.0,31.3,62.5,6.3
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"Economically Disadvantaged",21,0.0,76.2,23.8,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"Male",51,2.0,76.5,21.6,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"Female",40,7.5,72.5,17.5,2.5
127047404,"Beaver",27,"SOUTH SIDE AREA SD",8,"White",91,4.4,74.7,19.8,1.1
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"All Students",104,14.4,70.2,12.5,2.9
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"IEP",17,0.0,41.2,41.2,17.6
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"Economically Disadvantaged",28,7.1,78.6,10.7,3.6
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"Male",62,9.7,69.4,16.1,4.8
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"Female",42,21.4,71.4,7.1,0.0
127047404,"Beaver",27,"SOUTH SIDE AREA SD",11,"White",103,14.6,69.9,12.6,2.9
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",5,"All Students",69,0.0,75.4,23.2,1.4
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",5,"Economically Disadvantaged",22,0.0,59.1,40.9,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",5,"Male",39,0.0,64.1,33.3,2.6
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",5,"Female",30,0.0,90.0,10.0,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",5,"White",68,0.0,76.5,22.1,1.5
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",8,"All Students",62,9.7,69.4,21.0,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",8,"Economically Disadvantaged",23,0.0,78.3,21.7,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",8,"Male",25,12.0,60.0,28.0,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",8,"Female",37,8.1,75.7,16.2,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",8,"White",57,10.5,68.4,21.1,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",11,"All Students",57,10.5,80.7,8.8,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",11,"IEP",11,0.0,63.6,36.4,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",11,"Economically Disadvantaged",17,0.0,88.2,11.8,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",11,"Male",30,0.0,83.3,16.7,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",11,"Female",27,22.2,77.8,0.0,0.0
127049303,"Beaver",27,"WESTERN BEAVER COUNTY SD",11,"White",56,10.7,80.4,8.9,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",5,"All Students",192,0.5,45.3,54.2,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",5,"IEP",24,0.0,4.2,95.8,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",5,"Economically Disadvantaged",70,0.0,40.0,60.0,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",5,"Male",107,0.0,31.8,68.2,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",5,"Female",85,1.2,62.4,36.5,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",5,"White",186,0.5,45.2,54.3,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",8,"All Students",180,3.9,71.1,23.9,1.1
108051003,"Bedford",8,"BEDFORD AREA SD",8,"IEP",26,0.0,19.2,73.1,7.7
108051003,"Bedford",8,"BEDFORD AREA SD",8,"Economically Disadvantaged",66,1.5,65.2,30.3,3.0
108051003,"Bedford",8,"BEDFORD AREA SD",8,"Male",95,2.1,62.1,33.7,2.1
108051003,"Bedford",8,"BEDFORD AREA SD",8,"Female",85,5.9,81.2,12.9,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",8,"White",180,3.9,71.1,23.9,1.1
108051003,"Bedford",8,"BEDFORD AREA SD",11,"All Students",181,12.2,71.3,15.5,1.1
108051003,"Bedford",8,"BEDFORD AREA SD",11,"IEP",29,0.0,34.5,62.1,3.4
108051003,"Bedford",8,"BEDFORD AREA SD",11,"Economically Disadvantaged",42,2.4,78.6,19.0,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",11,"Male",95,3.2,75.8,18.9,2.1
108051003,"Bedford",8,"BEDFORD AREA SD",11,"Female",86,22.1,66.3,11.6,0.0
108051003,"Bedford",8,"BEDFORD AREA SD",11,"White",180,12.2,71.7,15.0,1.1
108051503,"Bedford",8,"CHESTNUT RIDGE SD",5,"All Students",121,3.3,44.6,51.2,0.8
108051503,"Bedford",8,"CHESTNUT RIDGE SD",5,"IEP",19,0.0,15.8,84.2,0.0
108051503,"Bedford",8,"CHESTNUT RIDGE SD",5,"Economically Disadvantaged",58,1.7,41.4,55.2,1.7
108051503,"Bedford",8,"CHESTNUT RIDGE SD",5,"Male",70,0.0,31.4,67.1,1.4
108051503,"Bedford",8,"CHESTNUT RIDGE SD",5,"Female",51,7.8,62.7,29.4,0.0
108051503,"Bedford",8,"CHESTNUT RIDGE SD",5,"White",116,3.4,44.0,51.7,0.9
108051503,"Bedford",8,"CHESTNUT RIDGE SD",8,"All Students",121,5.0,71.1,20.7,3.3
108051503,"Bedford",8,"CHESTNUT RIDGE SD",8,"IEP",18,0.0,16.7,66.7,16.7
108051503,"Bedford",8,"CHESTNUT RIDGE SD",8,"Economically Disadvantaged",57,0.0,70.2,24.6,5.3
108051503,"Bedford",8,"CHESTNUT RIDGE SD",8,"Male",61,3.3,62.3,32.8,1.6
108051503,"Bedford",8,"CHESTNUT RIDGE SD",8,"Female",60,6.7,80.0,8.3,5.0
108051503,"Bedford",8,"CHESTNUT RIDGE SD",8,"White",120,5.0,70.8,20.8,3.3
108051503,"Bedford",8,"CHESTNUT RIDGE SD",11,"All Students",129,7.8,79.8,10.9,1.6
108051503,"Bedford",8,"CHESTNUT RIDGE SD",11,"IEP",24,0.0,54.2,41.7,4.2
108051503,"Bedford",8,"CHESTNUT RIDGE SD",11,"Economically Disadvantaged",48,4.2,79.2,12.5,4.2
108051503,"Bedford",8,"CHESTNUT RIDGE SD",11,"Male",64,4.7,81.3,10.9,3.1
108051503,"Bedford",8,"CHESTNUT RIDGE SD",11,"Female",65,10.8,78.5,10.8,0.0
108051503,"Bedford",8,"CHESTNUT RIDGE SD",11,"White",126,7.9,79.4,11.1,1.6
108053003,"Bedford",8,"EVERETT AREA SD",5,"All Students",115,0.0,52.2,47.8,0.0
108053003,"Bedford",8,"EVERETT AREA SD",5,"IEP",24,0.0,4.2,95.8,0.0
108053003,"Bedford",8,"EVERETT AREA SD",5,"Economically Disadvantaged",62,0.0,41.9,58.1,0.0
108053003,"Bedford",8,"EVERETT AREA SD",5,"Male",55,0.0,52.7,47.3,0.0
108053003,"Bedford",8,"EVERETT AREA SD",5,"Female",60,0.0,51.7,48.3,0.0
108053003,"Bedford",8,"EVERETT AREA SD",5,"White",113,0.0,53.1,46.9,0.0
108053003,"Bedford",8,"EVERETT AREA SD",8,"All Students",110,8.2,36.4,41.8,13.6
108053003,"Bedford",8,"EVERETT AREA SD",8,"IEP",24,4.2,16.7,41.7,37.5
108053003,"Bedford",8,"EVERETT AREA SD",8,"Economically Disadvantaged",40,7.5,37.5,37.5,17.5
