"The 2009 PSSA Science District Level Proficiency Results",,,,,,,,,,
"(Full Academic Year; No PASA Scores) Subgroups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU Number","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
110173504,"Clearfield",10,"HARMONY AREA SD",4,"All Students",23,30.4,47.8,17.4,4.3
110173504,"Clearfield",10,"HARMONY AREA SD",4,"Economically Disadvantaged",16,18.8,50.0,25.0,6.3
110173504,"Clearfield",10,"HARMONY AREA SD",4,"Male",11,36.4,36.4,18.2,9.1
110173504,"Clearfield",10,"HARMONY AREA SD",4,"Female",12,25.0,58.3,16.7,0.0
110173504,"Clearfield",10,"HARMONY AREA SD",4,"White",23,30.4,47.8,17.4,4.3
110173504,"Clearfield",10,"HARMONY AREA SD",8,"All Students",27,25.9,33.3,18.5,22.2
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Economically Disadvantaged",16,12.5,31.3,25.0,31.3
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Male",14,14.3,42.9,21.4,21.4
110173504,"Clearfield",10,"HARMONY AREA SD",8,"Female",13,38.5,23.1,15.4,23.1
110173504,"Clearfield",10,"HARMONY AREA SD",8,"White",26,26.9,34.6,15.4,23.1
110173504,"Clearfield",10,"HARMONY AREA SD",11,"All Students",28,3.6,10.7,64.3,21.4
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Economically Disadvantaged",18,5.6,5.6,61.1,27.8
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Male",17,5.9,11.8,52.9,29.4
110173504,"Clearfield",10,"HARMONY AREA SD",11,"Female",11,0,9.1,81.8,9.1
110173504,"Clearfield",10,"HARMONY AREA SD",11,"White",27,3.7,11.1,63,22.2
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",4,"All Students",69,42.0,42.0,11.6,4.3
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",4,"Economically Disadvantaged",28,10.7,67.9,14.3,7.1
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",4,"Male",35,51.4,31.4,11.4,5.7
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",4,"Female",34,32.4,52.9,11.8,2.9
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",4,"White",69,42.0,42.0,11.6,4.3
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"All Students",62,25.8,27.4,29.0,17.7
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Economically Disadvantaged",30,16.7,26.7,26.7,30.0
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Male",29,27.6,31.0,24.1,17.2
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"Female",33,24.2,24.2,33.3,18.2
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",8,"White",62,25.8,27.4,29.0,17.7
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"All Students",76,7.9,26.3,53.9,11.8
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Economically Disadvantaged",18,5.6,16.7,55.6,22.2
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Male",39,10.3,23.1,48.7,17.9
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"Female",37,5.4,29.7,59.5,5.4
110175003,"Clearfield",10,"MOSHANNON VALLEY SD",11,"White",75,8,26.7,54.7,10.7
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",4,"All Students",124,28.2,47.6,17.7,6.5
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",4,"IEP",29,17.2,41.4,27.6,13.8
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",4,"Economically Disadvantaged",72,15.3,51.4,26.4,6.9
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",4,"Male",66,25.8,47.0,21.2,6.1
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",4,"Female",57,31.6,49.1,14.0,5.3
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",4,"White",122,28.7,47.5,18.0,5.7
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"All Students",153,16.3,35.3,28.1,20.3
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"IEP",15,6.7,6.7,26.7,60.0
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Economically Disadvantaged",67,11.9,34.3,26.9,26.9
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Male",75,22.7,37.3,26.7,13.3
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"Female",78,10.3,33.3,29.5,26.9
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",8,"White",153,16.3,35.3,28.1,20.3
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"All Students",164,20.1,22.6,44.5,12.8
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"IEP",23,8.7,4.3,34.8,52.2
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Economically Disadvantaged",62,11.3,19.4,45.2,24.2
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Male",77,22.1,24.7,41.6,11.7
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"Female",87,18.4,20.7,47.1,13.8
110177003,"Clearfield",10,"PHILIPSBURG-OSCEOLA AREA SD",11,"White",163,20.2,22.7,44.2,12.9
110179003,"Clearfield",10,"WEST BRANCH AREA SD",4,"All Students",92,43.5,46.7,6.5,3.3
110179003,"Clearfield",10,"WEST BRANCH AREA SD",4,"IEP",16,18.8,56.3,18.8,6.3
110179003,"Clearfield",10,"WEST BRANCH AREA SD",4,"Economically Disadvantaged",52,28.8,59.6,5.8,5.8
110179003,"Clearfield",10,"WEST BRANCH AREA SD",4,"Male",50,48.0,44.0,4.0,4.0
110179003,"Clearfield",10,"WEST BRANCH AREA SD",4,"Female",42,38.1,50.0,9.5,2.4
110179003,"Clearfield",10,"WEST BRANCH AREA SD",4,"White",92,43.5,46.7,6.5,3.3
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"All Students",97,16.5,39.2,22.7,21.6
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"IEP",19,15.8,0.0,10.5,73.7
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Economically Disadvantaged",48,12.5,27.1,25.0,35.4
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Male",47,19.1,42.6,14.9,23.4
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"Female",50,14.0,36.0,30.0,20.0
110179003,"Clearfield",10,"WEST BRANCH AREA SD",8,"White",94,17.0,39.4,22.3,21.3
110179003,"Clearfield",10,"WEST BRANCH AREA SD",11,"All Students",98,14.3,23.5,44.9,17.3
110179003,"Clearfield",10,"WEST BRANCH AREA SD",11,"IEP",19,10.5,0,31.6,57.9
110179003,"Clearfield",10,"WEST BRANCH AREA SD",11,"Economically Disadvantaged",35,8.6,22.9,42.9,25.7
110179003,"Clearfield",10,"WEST BRANCH AREA SD",11,"Male",46,21.7,10.9,47.8,19.6
110179003,"Clearfield",10,"WEST BRANCH AREA SD",11,"Female",52,7.7,34.6,42.3,15.4
110179003,"Clearfield",10,"WEST BRANCH AREA SD",11,"White",98,14.3,23.5,44.9,17.3
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",4,"All Students",316,28.8,55.7,12.7,2.8
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",4,"IEP",58,10.3,50.0,32.8,6.9
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",4,"Economically Disadvantaged",141,14.2,64.5,17.0,4.3
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",4,"Male",173,31.2,55.5,11.0,2.3
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",4,"Female",143,25.9,55.9,14.7,3.5
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",4,"White",306,29.4,55.6,12.1,2.9
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",8,"All Students",354,21.5,35.6,23.2,19.8
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",8,"IEP",61,4.9,11.5,21.3,62.3
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",8,"Economically Disadvantaged",129,16.3,28.7,24.8,30.2
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",8,"Male",178,22.5,36.0,20.8,20.8
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",8,"Female",176,20.5,35.2,25.6,18.8
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",8,"White",349,21.5,35.8,22.9,19.8
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",11,"All Students",336,11.3,20.8,48.8,19
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",11,"IEP",41,0,2.4,26.8,70.7
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",11,"Economically Disadvantaged",104,5.8,10.6,53.8,29.8
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",11,"Male",189,14.3,19,47.6,19
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",11,"Female",146,7.5,22.6,50.7,19.2
110183602,"Clinton",10,"KEYSTONE CENTRAL SD",11,"White",327,11.3,20.5,48.9,19.3
116191004,"Columbia",16,"BENTON AREA SD",4,"All Students",52,63.5,28.8,3.8,3.8
116191004,"Columbia",16,"BENTON AREA SD",4,"Economically Disadvantaged",24,62.5,29.2,4.2,4.2
116191004,"Columbia",16,"BENTON AREA SD",4,"Male",32,62.5,31.3,3.1,3.1
116191004,"Columbia",16,"BENTON AREA SD",4,"Female",20,65.0,25.0,5.0,5.0
116191004,"Columbia",16,"BENTON AREA SD",4,"White",51,62.7,29.4,3.9,3.9
116191004,"Columbia",16,"BENTON AREA SD",8,"All Students",63,30.2,31.7,33.3,4.8
116191004,"Columbia",16,"BENTON AREA SD",8,"Economically Disadvantaged",24,12.5,29.2,54.2,4.2
116191004,"Columbia",16,"BENTON AREA SD",8,"Male",23,34.8,39.1,21.7,4.3
116191004,"Columbia",16,"BENTON AREA SD",8,"Female",40,27.5,27.5,40.0,5.0
116191004,"Columbia",16,"BENTON AREA SD",8,"White",63,30.2,31.7,33.3,4.8
116191004,"Columbia",16,"BENTON AREA SD",11,"All Students",66,15.2,28.8,43.9,12.1
116191004,"Columbia",16,"BENTON AREA SD",11,"Economically Disadvantaged",20,5,25,55,15
116191004,"Columbia",16,"BENTON AREA SD",11,"Male",44,13.6,31.8,38.6,15.9
116191004,"Columbia",16,"BENTON AREA SD",11,"Female",22,18.2,22.7,54.5,4.5
116191004,"Columbia",16,"BENTON AREA SD",11,"White",66,15.2,28.8,43.9,12.1
116191103,"Columbia",16,"BERWICK AREA SD",4,"All Students",212,27.4,57.5,12.3,2.8
116191103,"Columbia",16,"BERWICK AREA SD",4,"IEP",40,10.0,70.0,12.5,7.5
116191103,"Columbia",16,"BERWICK AREA SD",4,"Economically Disadvantaged",101,13.9,62.4,19.8,4.0
116191103,"Columbia",16,"BERWICK AREA SD",4,"Male",107,28.0,61.7,9.3,0.9
116191103,"Columbia",16,"BERWICK AREA SD",4,"Female",105,26.7,53.3,15.2,4.8
116191103,"Columbia",16,"BERWICK AREA SD",4,"White",200,28.0,57.5,12.0,2.5
116191103,"Columbia",16,"BERWICK AREA SD",8,"All Students",284,15.5,26.1,28.5,29.9
116191103,"Columbia",16,"BERWICK AREA SD",8,"IEP",56,0.0,1.8,17.9,80.4
116191103,"Columbia",16,"BERWICK AREA SD",8,"Economically Disadvantaged",119,8.4,17.6,28.6,45.4
116191103,"Columbia",16,"BERWICK AREA SD",8,"Male",139,18.0,19.4,27.3,35.3
116191103,"Columbia",16,"BERWICK AREA SD",8,"Female",145,13.1,32.4,29.7,24.8
116191103,"Columbia",16,"BERWICK AREA SD",8,"White",264,16.3,25.8,28.4,29.5
116191103,"Columbia",16,"BERWICK AREA SD",8,"Hispanic",11,9.1,36.4,27.3,27.3
116191103,"Columbia",16,"BERWICK AREA SD",11,"All Students",269,9.3,23,49.8,17.8
116191103,"Columbia",16,"BERWICK AREA SD",11,"IEP",46,0,4.3,39.1,56.5
116191103,"Columbia",16,"BERWICK AREA SD",11,"Economically Disadvantaged",57,3.5,15.8,43.9,36.8
116191103,"Columbia",16,"BERWICK AREA SD",11,"Male",140,10.7,25,44.3,20
116191103,"Columbia",16,"BERWICK AREA SD",11,"Female",129,7.8,20.9,55.8,15.5
116191103,"Columbia",16,"BERWICK AREA SD",11,"White",252,9.5,24.6,49.2,16.7
116191203,"Columbia",16,"BLOOMSBURG AREA SD",4,"All Students",119,71.4,22.7,5.0,0.8
116191203,"Columbia",16,"BLOOMSBURG AREA SD",4,"IEP",24,33.3,41.7,20.8,4.2
116191203,"Columbia",16,"BLOOMSBURG AREA SD",4,"Economically Disadvantaged",51,56.9,31.4,9.8,2.0
116191203,"Columbia",16,"BLOOMSBURG AREA SD",4,"Male",63,73.0,22.2,3.2,1.6
116191203,"Columbia",16,"BLOOMSBURG AREA SD",4,"Female",56,69.6,23.2,7.1,0.0
116191203,"Columbia",16,"BLOOMSBURG AREA SD",4,"White",112,69.6,24.1,5.4,0.9
116191203,"Columbia",16,"BLOOMSBURG AREA SD",8,"All Students",145,28.3,29.0,26.9,15.9
116191203,"Columbia",16,"BLOOMSBURG AREA SD",8,"IEP",23,13.0,8.7,30.4,47.8
116191203,"Columbia",16,"BLOOMSBURG AREA SD",8,"Economically Disadvantaged",60,15.0,25.0,35.0,25.0
116191203,"Columbia",16,"BLOOMSBURG AREA SD",8,"Male",71,39.4,18.3,21.1,21.1
116191203,"Columbia",16,"BLOOMSBURG AREA SD",8,"Female",74,17.6,39.2,32.4,10.8
116191203,"Columbia",16,"BLOOMSBURG AREA SD",8,"White",134,28.4,30.6,24.6,16.4
116191203,"Columbia",16,"BLOOMSBURG AREA SD",11,"All Students",133,18,26.3,45.9,9.8
116191203,"Columbia",16,"BLOOMSBURG AREA SD",11,"IEP",16,0,12.5,37.5,50
116191203,"Columbia",16,"BLOOMSBURG AREA SD",11,"Economically Disadvantaged",40,10,20,55,15
116191203,"Columbia",16,"BLOOMSBURG AREA SD",11,"Male",66,16.7,30.3,39.4,13.6
116191203,"Columbia",16,"BLOOMSBURG AREA SD",11,"Female",67,19.4,22.4,52.2,6
116191203,"Columbia",16,"BLOOMSBURG AREA SD",11,"White",123,18.7,26.8,44.7,9.8
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",4,"All Students",137,45.3,41.6,9.5,3.6
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",4,"IEP",20,10.0,60.0,10.0,20.0
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",4,"Economically Disadvantaged",33,27.3,48.5,12.1,12.1
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",4,"Male",65,40.0,52.3,6.2,1.5
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",4,"Female",72,50.0,31.9,12.5,5.6
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",4,"White",135,45.9,40.7,9.6,3.7
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",8,"All Students",185,23.8,46.5,20.5,9.2
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",8,"IEP",20,0.0,20.0,35.0,45.0
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",8,"Economically Disadvantaged",40,10.0,50.0,25.0,15.0
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",8,"Male",97,23.7,45.4,18.6,12.4
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",8,"Female",88,23.9,47.7,22.7,5.7
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",8,"White",174,24.7,48.3,19.0,8.0
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",11,"All Students",171,29.8,24.6,39.2,6.4
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",11,"IEP",11,0,9.1,54.5,36.4
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",11,"Economically Disadvantaged",17,17.6,11.8,47.1,23.5
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",11,"Male",85,35.3,24.7,35.3,4.7
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",11,"Female",80,25,25,42.5,7.5
116191503,"Columbia",16,"CENTRAL COLUMBIA SD",11,"White",158,31,25.3,37.3,6.3
116195004,"Columbia",16,"MILLVILLE AREA SD",4,"All Students",55,67.3,29.1,3.6,0.0
116195004,"Columbia",16,"MILLVILLE AREA SD",4,"IEP",12,50.0,33.3,16.7,0.0
116195004,"Columbia",16,"MILLVILLE AREA SD",4,"Economically Disadvantaged",20,60.0,35.0,5.0,0.0
116195004,"Columbia",16,"MILLVILLE AREA SD",4,"Male",30,70.0,23.3,6.7,0.0
116195004,"Columbia",16,"MILLVILLE AREA SD",4,"Female",25,64.0,36.0,0.0,0.0
116195004,"Columbia",16,"MILLVILLE AREA SD",4,"White",52,69.2,26.9,3.8,0.0
116195004,"Columbia",16,"MILLVILLE AREA SD",8,"All Students",48,10.4,37.5,20.8,31.3
116195004,"Columbia",16,"MILLVILLE AREA SD",8,"IEP",11,0.0,9.1,0.0,90.9
116195004,"Columbia",16,"MILLVILLE AREA SD",8,"Economically Disadvantaged",14,14.3,7.1,7.1,71.4
116195004,"Columbia",16,"MILLVILLE AREA SD",8,"Male",26,11.5,30.8,15.4,42.3
116195004,"Columbia",16,"MILLVILLE AREA SD",8,"Female",22,9.1,45.5,27.3,18.2
116195004,"Columbia",16,"MILLVILLE AREA SD",8,"White",47,10.6,38.3,21.3,29.8
116195004,"Columbia",16,"MILLVILLE AREA SD",11,"All Students",59,20.3,23.7,39,16.9
116195004,"Columbia",16,"MILLVILLE AREA SD",11,"Economically Disadvantaged",11,9.1,18.2,45.5,27.3
116195004,"Columbia",16,"MILLVILLE AREA SD",11,"Male",27,25.9,18.5,40.7,14.8
116195004,"Columbia",16,"MILLVILLE AREA SD",11,"Female",32,15.6,28.1,37.5,18.8
116195004,"Columbia",16,"MILLVILLE AREA SD",11,"White",56,21.4,25,35.7,17.9
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",4,"All Students",103,42.7,44.7,12.6,0.0
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",4,"IEP",19,15.8,47.4,36.8,0.0
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",4,"Economically Disadvantaged",30,33.3,46.7,20.0,0.0
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",4,"Male",61,47.5,41.0,11.5,0.0
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",4,"Female",42,35.7,50.0,14.3,0.0
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",4,"White",99,44.4,44.4,11.1,0.0
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",8,"All Students",103,29.1,47.6,16.5,6.8
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",8,"IEP",17,11.8,35.3,29.4,23.5
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",8,"Economically Disadvantaged",24,33.3,33.3,20.8,12.5
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",8,"Male",56,33.9,44.6,16.1,5.4
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",8,"Female",47,23.4,51.1,17.0,8.5
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",8,"White",101,29.7,46.5,16.8,6.9
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",11,"All Students",125,24,33.6,39.2,3.2
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",11,"IEP",18,11.1,0,72.2,16.7
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",11,"Economically Disadvantaged",20,20,25,45,10
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",11,"Male",71,28.2,33.8,35.2,2.8
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",11,"Female",54,18.5,33.3,44.4,3.7
116197503,"Columbia",16,"SOUTHERN COLUMBIA AREA SD",11,"White",124,24.2,33.9,38.7,3.2
105201033,"Crawford",5,"CONNEAUT SD",4,"All Students",181,43.1,45.9,8.8,2.2
105201033,"Crawford",5,"CONNEAUT SD",4,"IEP",28,17.9,46.4,28.6,7.1
105201033,"Crawford",5,"CONNEAUT SD",4,"Economically Disadvantaged",82,37.8,47.6,11.0,3.7
105201033,"Crawford",5,"CONNEAUT SD",4,"Male",94,51.1,34.0,11.7,3.2
105201033,"Crawford",5,"CONNEAUT SD",4,"Female",87,34.5,58.6,5.7,1.1
105201033,"Crawford",5,"CONNEAUT SD",4,"White",175,43.4,45.7,8.6,2.3
105201033,"Crawford",5,"CONNEAUT SD",8,"All Students",190,15.8,36.8,20.0,27.4
105201033,"Crawford",5,"CONNEAUT SD",8,"IEP",23,0.0,8.7,8.7,82.6
105201033,"Crawford",5,"CONNEAUT SD",8,"Economically Disadvantaged",78,6.4,29.5,29.5,34.6
105201033,"Crawford",5,"CONNEAUT SD",8,"Male",98,15.3,36.7,18.4,29.6
105201033,"Crawford",5,"CONNEAUT SD",8,"Female",92,16.3,37.0,21.7,25.0
105201033,"Crawford",5,"CONNEAUT SD",8,"White",187,16.0,36.4,19.8,27.8
105201033,"Crawford",5,"CONNEAUT SD",11,"All Students",230,13.5,22.6,46.5,17.4
105201033,"Crawford",5,"CONNEAUT SD",11,"IEP",35,5.7,2.9,48.6,42.9
105201033,"Crawford",5,"CONNEAUT SD",11,"Economically Disadvantaged",89,12.4,13.5,53.9,20.2
105201033,"Crawford",5,"CONNEAUT SD",11,"Male",125,16.8,21.6,41.6,20
105201033,"Crawford",5,"CONNEAUT SD",11,"Female",104,9.6,24,51.9,14.4
105201033,"Crawford",5,"CONNEAUT SD",11,"White",220,13.6,23.2,45.5,17.7
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",4,"All Students",259,43.2,35.9,14.3,6.6
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",4,"IEP",71,22.5,33.8,28.2,15.5
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",4,"Economically Disadvantaged",132,22.0,42.4,24.2,11.4
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",4,"Male",134,41.0,37.3,14.9,6.7
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",4,"Female",125,45.6,34.4,13.6,6.4
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",4,"White",225,46.2,35.1,12.4,6.2
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",4,"Black",25,8.0,44.0,36.0,12.0
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",8,"All Students",270,22.6,38.9,18.1,20.4
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",8,"IEP",43,4.7,11.6,20.9,62.8
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",8,"Economically Disadvantaged",110,16.4,32.7,21.8,29.1
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",8,"Male",138,26.8,37.0,15.2,21.0
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",8,"Female",132,18.2,40.9,21.2,19.7
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",8,"White",236,21.6,41.1,16.9,20.3
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",8,"Black",19,26.3,26.3,31.6,15.8
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",11,"All Students",317,15.8,25.6,44.8,13.9
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",11,"IEP",27,0,3.7,33.3,63
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",11,"Economically Disadvantaged",97,10.3,18.6,47.4,23.7
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",11,"Male",176,19.3,26.1,39.2,15.3
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",11,"Female",141,11.3,24.8,51.8,12.1
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",11,"White",284,15.8,27.5,45.4,11.3
105201352,"Crawford",5,"CRAWFORD CENTRAL SD",11,"Black",22,4.5,9.1,45.5,40.9
105204703,"Crawford",5,"PENNCREST SD",4,"All Students",262,32.8,52.3,11.1,3.8
105204703,"Crawford",5,"PENNCREST SD",4,"IEP",43,9.3,51.2,25.6,14.0
105204703,"Crawford",5,"PENNCREST SD",4,"Economically Disadvantaged",99,20.2,55.6,18.2,6.1
105204703,"Crawford",5,"PENNCREST SD",4,"Male",147,35.4,52.4,8.8,3.4
105204703,"Crawford",5,"PENNCREST SD",4,"Female",115,29.6,52.2,13.9,4.3
105204703,"Crawford",5,"PENNCREST SD",4,"White",257,33.1,52.1,10.9,3.9
105204703,"Crawford",5,"PENNCREST SD",8,"All Students",295,23.1,37.6,21.7,17.6
105204703,"Crawford",5,"PENNCREST SD",8,"IEP",35,2.9,14.3,34.3,48.6
105204703,"Crawford",5,"PENNCREST SD",8,"Economically Disadvantaged",112,12.5,33.9,28.6,25.0
105204703,"Crawford",5,"PENNCREST SD",8,"Male",155,22.6,36.1,21.9,19.4
105204703,"Crawford",5,"PENNCREST SD",8,"Female",140,23.6,39.3,21.4,15.7
105204703,"Crawford",5,"PENNCREST SD",8,"White",293,23.2,37.2,21.8,17.7
105204703,"Crawford",5,"PENNCREST SD",11,"All Students",317,22.7,24.9,41.3,11
105204703,"Crawford",5,"PENNCREST SD",11,"IEP",31,0,12.9,45.2,41.9
105204703,"Crawford",5,"PENNCREST SD",11,"Economically Disadvantaged",94,10.6,19.1,53.2,17
105204703,"Crawford",5,"PENNCREST SD",11,"Male",169,24.3,24.9,39.6,11.2
105204703,"Crawford",5,"PENNCREST SD",11,"Female",148,20.9,25,43.2,10.8
105204703,"Crawford",5,"PENNCREST SD",11,"White",313,22.7,24.9,41.2,11.2
115210503,"Cumberland",15,"BIG SPRING SD",4,"All Students",225,36.0,48.0,14.2,1.8
115210503,"Cumberland",15,"BIG SPRING SD",4,"IEP",34,17.6,47.1,29.4,5.9
115210503,"Cumberland",15,"BIG SPRING SD",4,"Economically Disadvantaged",63,28.6,58.7,12.7,0.0
115210503,"Cumberland",15,"BIG SPRING SD",4,"Male",107,41.1,46.7,11.2,0.9
115210503,"Cumberland",15,"BIG SPRING SD",4,"Female",118,31.4,49.2,16.9,2.5
115210503,"Cumberland",15,"BIG SPRING SD",4,"White",219,36.1,47.5,14.6,1.8
115210503,"Cumberland",15,"BIG SPRING SD",8,"All Students",215,16.7,36.3,21.9,25.1
115210503,"Cumberland",15,"BIG SPRING SD",8,"IEP",48,2.1,10.4,27.1,60.4
115210503,"Cumberland",15,"BIG SPRING SD",8,"Economically Disadvantaged",48,10.4,39.6,18.8,31.3
115210503,"Cumberland",15,"BIG SPRING SD",8,"Male",111,17.1,33.3,18.9,30.6
115210503,"Cumberland",15,"BIG SPRING SD",8,"Female",104,16.3,39.4,25.0,19.2
115210503,"Cumberland",15,"BIG SPRING SD",8,"White",209,15.8,36.4,22.5,25.4
115210503,"Cumberland",15,"BIG SPRING SD",11,"All Students",245,2.9,18.4,56.3,22.4
115210503,"Cumberland",15,"BIG SPRING SD",11,"IEP",33,0,3,42.4,54.5
115210503,"Cumberland",15,"BIG SPRING SD",11,"Economically Disadvantaged",41,0,4.9,61,34.1
115210503,"Cumberland",15,"BIG SPRING SD",11,"Male",105,4.8,16.2,51.4,27.6
115210503,"Cumberland",15,"BIG SPRING SD",11,"Female",140,1.4,20,60,18.6
