"The 2011 PSSA Mathematics and Reading District Level Proficiency Results*",,,,,,,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",8,"Economically Disadvantaged",67,50.7,32.8,10.4,6.0,65,58.5,27.7,7.7,6.2
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"All Students",130,15.4,36.2,23.1,25.4,129,30.2,38.0,14.7,17.1
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Male",69,10.1,34.8,29.0,26.1,70,20.0,42.9,18.6,18.6
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Female",61,21.3,37.7,16.4,24.6,59,42.4,32.2,10.2,15.3
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"White",93,20.4,37.6,17.2,24.7,92,37.0,33.7,12.0,17.4
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Black",37,2.7,32.4,37.8,27.0,37,13.5,48.6,21.6,16.2
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Hispanic",0,,,,,0,,,,
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Asian",0,,,,,0,,,,
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Native American",0,,,,,0,,,,
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Multi-Ethnic",0,,,,,0,,,,
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"IEP",13,7.7,0.0,7.7,84.6,13,0.0,7.7,23.1,69.2
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"ELL",0,,,,,0,,,,
127041503,"Beaver",27,"BIG BEAVER FALLS AREA SD",11,"Economically Disadvantaged",64,7.8,37.5,20.3,34.4,63,27.0,31.7,15.9,25.4
127041603,"Beaver",27,"BLACKHAWK SD",3,"All Students",189,58.7,38.1,3.2,0.0,189,38.1,50.3,7.4,4.2
127041603,"Beaver",27,"BLACKHAWK SD",3,"Male",91,69.2,28.6,2.2,0.0,91,33.0,58.2,5.5,3.3
127041603,"Beaver",27,"BLACKHAWK SD",3,"Female",98,49.0,46.9,4.1,0.0,98,42.9,42.9,9.2,5.1
127041603,"Beaver",27,"BLACKHAWK SD",3,"White",183,58.5,38.8,2.7,0.0,183,38.3,50.3,7.7,3.8
127041603,"Beaver",27,"BLACKHAWK SD",3,"Black",1,,,,,1,,,,
127041603,"Beaver",27,"BLACKHAWK SD",3,"Hispanic",1,,,,,1,,,,
127041603,"Beaver",27,"BLACKHAWK SD",3,"Asian",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",3,"Native American",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",3,"Multi-Ethnic",4,,,,,4,,,,
127041603,"Beaver",27,"BLACKHAWK SD",3,"IEP",18,33.3,55.6,11.1,0.0,18,0.0,77.8,5.6,16.7
127041603,"Beaver",27,"BLACKHAWK SD",3,"ELL",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",3,"Economically Disadvantaged",56,37.5,57.1,5.4,0.0,56,21.4,57.1,12.5,8.9
127041603,"Beaver",27,"BLACKHAWK SD",4,"All Students",152,51.3,43.4,2.6,2.6,150,32.7,44.0,18.7,4.7
127041603,"Beaver",27,"BLACKHAWK SD",4,"Male",72,55.6,41.7,0.0,2.8,72,31.9,41.7,20.8,5.6
127041603,"Beaver",27,"BLACKHAWK SD",4,"Female",80,47.5,45.0,5.0,2.5,78,33.3,46.2,16.7,3.8
127041603,"Beaver",27,"BLACKHAWK SD",4,"White",145,53.1,42.1,2.8,2.1,143,34.3,42.0,18.9,4.9
127041603,"Beaver",27,"BLACKHAWK SD",4,"Black",1,,,,,1,,,,
127041603,"Beaver",27,"BLACKHAWK SD",4,"Hispanic",3,,,,,3,,,,
127041603,"Beaver",27,"BLACKHAWK SD",4,"Asian",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",4,"Native American",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",4,"Multi-Ethnic",3,,,,,3,,,,
127041603,"Beaver",27,"BLACKHAWK SD",4,"IEP",24,29.2,58.3,8.3,4.2,22,13.6,45.5,36.4,4.5
127041603,"Beaver",27,"BLACKHAWK SD",4,"ELL",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",4,"Economically Disadvantaged",47,34.0,55.3,6.4,4.3,45,22.2,44.4,22.2,11.1
127041603,"Beaver",27,"BLACKHAWK SD",5,"All Students",219,51.6,31.5,13.7,3.2,219,20.1,55.3,17.4,7.3
127041603,"Beaver",27,"BLACKHAWK SD",5,"Male",116,55.2,27.6,15.5,1.7,115,19.1,52.2,20.0,8.7
127041603,"Beaver",27,"BLACKHAWK SD",5,"Female",103,47.6,35.9,11.7,4.9,104,21.2,58.7,14.4,5.8
127041603,"Beaver",27,"BLACKHAWK SD",5,"White",213,52.1,30.5,14.1,3.3,212,20.3,54.7,17.9,7.1
127041603,"Beaver",27,"BLACKHAWK SD",5,"Black",0,,,,,1,,,,
127041603,"Beaver",27,"BLACKHAWK SD",5,"Hispanic",4,,,,,4,,,,
127041603,"Beaver",27,"BLACKHAWK SD",5,"Asian",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",5,"Native American",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",5,"Multi-Ethnic",2,,,,,2,,,,
127041603,"Beaver",27,"BLACKHAWK SD",5,"IEP",26,26.9,38.5,26.9,7.7,26,3.8,26.9,38.5,30.8
127041603,"Beaver",27,"BLACKHAWK SD",5,"ELL",1,,,,,1,,,,
127041603,"Beaver",27,"BLACKHAWK SD",5,"Economically Disadvantaged",55,41.8,34.5,16.4,7.3,56,3.6,57.1,26.8,12.5
127041603,"Beaver",27,"BLACKHAWK SD",6,"All Students",182,68.7,20.3,8.2,2.7,183,53.0,30.6,11.5,4.9
127041603,"Beaver",27,"BLACKHAWK SD",6,"Male",99,68.7,20.2,7.1,4.0,100,47.0,33.0,13.0,7.0
127041603,"Beaver",27,"BLACKHAWK SD",6,"Female",83,68.7,20.5,9.6,1.2,83,60.2,27.7,9.6,2.4
127041603,"Beaver",27,"BLACKHAWK SD",6,"White",176,67.6,21.0,8.5,2.8,176,52.8,30.7,11.9,4.5
127041603,"Beaver",27,"BLACKHAWK SD",6,"Black",1,,,,,2,,,,
127041603,"Beaver",27,"BLACKHAWK SD",6,"Hispanic",1,,,,,1,,,,
127041603,"Beaver",27,"BLACKHAWK SD",6,"Asian",2,,,,,2,,,,
127041603,"Beaver",27,"BLACKHAWK SD",6,"Native American",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",6,"Multi-Ethnic",2,,,,,2,,,,
127041603,"Beaver",27,"BLACKHAWK SD",6,"IEP",15,53.3,40.0,6.7,0.0,16,18.8,31.3,31.3,18.8
127041603,"Beaver",27,"BLACKHAWK SD",6,"ELL",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",6,"Economically Disadvantaged",47,57.4,21.3,17.0,4.3,46,43.5,34.8,13.0,8.7
127041603,"Beaver",27,"BLACKHAWK SD",7,"All Students",209,63.2,25.8,5.7,5.3,209,54.1,31.1,10.5,4.3
127041603,"Beaver",27,"BLACKHAWK SD",7,"Male",98,61.2,22.4,6.1,10.2,97,48.5,32.0,12.4,7.2
127041603,"Beaver",27,"BLACKHAWK SD",7,"Female",111,64.9,28.8,5.4,0.9,112,58.9,30.4,8.9,1.8
127041603,"Beaver",27,"BLACKHAWK SD",7,"White",200,63.0,25.5,6.0,5.5,200,53.5,31.0,11.0,4.5
127041603,"Beaver",27,"BLACKHAWK SD",7,"Black",4,,,,,4,,,,
127041603,"Beaver",27,"BLACKHAWK SD",7,"Hispanic",2,,,,,2,,,,
127041603,"Beaver",27,"BLACKHAWK SD",7,"Asian",2,,,,,2,,,,
127041603,"Beaver",27,"BLACKHAWK SD",7,"Native American",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",7,"Multi-Ethnic",1,,,,,1,,,,
127041603,"Beaver",27,"BLACKHAWK SD",7,"IEP",12,8.3,16.7,0.0,75.0,12,0.0,25.0,16.7,58.3
127041603,"Beaver",27,"BLACKHAWK SD",7,"ELL",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",7,"Economically Disadvantaged",39,43.6,41.0,5.1,10.3,41,36.6,31.7,22.0,9.8
127041603,"Beaver",27,"BLACKHAWK SD",8,"All Students",174,54.6,33.3,8.0,4.0,172,69.8,23.3,4.7,2.3
127041603,"Beaver",27,"BLACKHAWK SD",8,"Male",75,56.0,28.0,10.7,5.3,75,58.7,29.3,8.0,4.0
127041603,"Beaver",27,"BLACKHAWK SD",8,"Female",99,53.5,37.4,6.1,3.0,97,78.4,18.6,2.1,1.0
127041603,"Beaver",27,"BLACKHAWK SD",8,"White",167,55.7,31.7,8.4,4.2,165,70.3,23.0,4.8,1.8
127041603,"Beaver",27,"BLACKHAWK SD",8,"Black",3,,,,,3,,,,
127041603,"Beaver",27,"BLACKHAWK SD",8,"Hispanic",2,,,,,2,,,,
127041603,"Beaver",27,"BLACKHAWK SD",8,"Asian",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",8,"Native American",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",8,"Multi-Ethnic",2,,,,,2,,,,
127041603,"Beaver",27,"BLACKHAWK SD",8,"IEP",16,25.0,43.8,25.0,6.3,14,35.7,42.9,21.4,0.0
127041603,"Beaver",27,"BLACKHAWK SD",8,"ELL",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",8,"Economically Disadvantaged",42,38.1,45.2,9.5,7.1,41,58.5,24.4,7.3,9.8
127041603,"Beaver",27,"BLACKHAWK SD",11,"All Students",204,25.0,48.5,12.3,14.2,205,38.5,38.0,13.7,9.8
127041603,"Beaver",27,"BLACKHAWK SD",11,"Male",106,24.5,50.0,12.3,13.2,107,33.6,40.2,15.0,11.2
127041603,"Beaver",27,"BLACKHAWK SD",11,"Female",98,25.5,46.9,12.2,15.3,98,43.9,35.7,12.2,8.2
127041603,"Beaver",27,"BLACKHAWK SD",11,"White",200,25.5,48.0,12.5,14.0,201,38.8,37.8,13.4,10.0
127041603,"Beaver",27,"BLACKHAWK SD",11,"Black",2,,,,,2,,,,
127041603,"Beaver",27,"BLACKHAWK SD",11,"Hispanic",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",11,"Asian",1,,,,,1,,,,
127041603,"Beaver",27,"BLACKHAWK SD",11,"Native American",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",11,"Multi-Ethnic",1,,,,,1,,,,
127041603,"Beaver",27,"BLACKHAWK SD",11,"IEP",7,,,,,8,,,,
127041603,"Beaver",27,"BLACKHAWK SD",11,"ELL",0,,,,,0,,,,
127041603,"Beaver",27,"BLACKHAWK SD",11,"Economically Disadvantaged",38,7.9,47.4,18.4,26.3,38,21.1,50.0,13.2,15.8
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"All Students",176,40.3,44.9,11.9,2.8,175,29.7,53.7,3.4,13.1
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"Male",88,37.5,47.7,12.5,2.3,87,21.8,58.6,4.6,14.9
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"Female",88,43.2,42.0,11.4,3.4,88,37.5,48.9,2.3,11.4
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"White",166,41.6,45.2,10.8,2.4,165,30.9,53.9,3.0,12.1
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"Black",8,,,,,8,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"Hispanic",1,,,,,1,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"Asian",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"Native American",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"Multi-Ethnic",1,,,,,1,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"IEP",23,13.0,47.8,21.7,17.4,23,4.3,56.5,4.3,34.8
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"ELL",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",3,"Economically Disadvantaged",51,23.5,45.1,23.5,7.8,50,14.0,58.0,2.0,26.0
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"All Students",152,43.4,38.8,9.2,8.6,149,49.0,32.2,9.4,9.4
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"Male",68,48.5,36.8,8.8,5.9,65,49.2,30.8,10.8,9.2
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"Female",84,39.3,40.5,9.5,10.7,84,48.8,33.3,8.3,9.5
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"White",141,43.3,38.3,9.9,8.5,138,48.6,31.9,10.1,9.4
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"Black",5,,,,,5,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"Hispanic",5,,,,,5,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"Asian",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"Native American",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"Multi-Ethnic",1,,,,,1,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"IEP",24,12.5,50.0,8.3,29.2,21,28.6,14.3,23.8,33.3
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"ELL",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",4,"Economically Disadvantaged",43,18.6,39.5,18.6,23.3,41,24.4,31.7,19.5,24.4
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"All Students",181,34.8,37.6,18.2,9.4,183,18.6,51.4,18.6,11.5
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"Male",96,36.5,37.5,15.6,10.4,98,19.4,49.0,20.4,11.2
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"Female",85,32.9,37.6,21.2,8.2,85,17.6,54.1,16.5,11.8
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"White",167,37.7,38.3,15.6,8.4,169,20.1,52.7,15.4,11.8
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"Black",11,0.0,27.3,45.5,27.3,11,0.0,27.3,63.6,9.1
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"Hispanic",2,,,,,2,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"Asian",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"Native American",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"Multi-Ethnic",1,,,,,1,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"IEP",17,23.5,11.8,29.4,35.3,19,0.0,26.3,10.5,63.2
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"ELL",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",5,"Economically Disadvantaged",50,16.0,34.0,34.0,16.0,51,7.8,47.1,31.4,13.7
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"All Students",177,47.5,26.6,15.8,10.2,174,35.6,37.9,13.8,12.6
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"Male",94,51.1,22.3,17.0,9.6,91,31.9,40.7,12.1,15.4
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"Female",83,43.4,31.3,14.5,10.8,83,39.8,34.9,15.7,9.6
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"White",158,48.1,27.8,15.2,8.9,155,36.8,37.4,12.9,12.9
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"Black",16,43.8,12.5,25.0,18.8,16,25.0,43.8,25.0,6.3
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"Hispanic",2,,,,,2,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"Asian",1,,,,,1,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"Native American",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"Multi-Ethnic",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"IEP",21,4.8,33.3,23.8,38.1,18,5.6,16.7,33.3,44.4
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"ELL",1,,,,,1,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",6,"Economically Disadvantaged",53,32.1,20.8,22.6,24.5,52,21.2,38.5,15.4,25.0
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"All Students",193,51.8,33.2,7.8,7.3,188,44.1,37.2,12.8,5.9
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"Male",90,54.4,33.3,8.9,3.3,86,41.9,38.4,15.1,4.7
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"Female",103,49.5,33.0,6.8,10.7,102,46.1,36.3,10.8,6.9
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"White",177,52.0,33.3,7.9,6.8,173,43.9,37.6,13.3,5.2
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"Black",10,,,,,9,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"Hispanic",2,,,,,2,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"Asian",3,,,,,3,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"Native American",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"Multi-Ethnic",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"IEP",12,8.3,41.7,8.3,41.7,8,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"ELL",1,,,,,1,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",7,"Economically Disadvantaged",59,32.2,35.6,16.9,15.3,55,30.9,36.4,20.0,12.7
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"All Students",182,55.5,29.1,9.3,6.0,182,59.3,28.0,8.8,3.8
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"Male",91,58.2,25.3,9.9,6.6,91,57.1,26.4,11.0,5.5
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"Female",89,51.7,33.7,9.0,5.6,89,60.7,30.3,6.7,2.2
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"White",165,54.5,29.1,9.7,6.7,165,58.8,27.9,9.1,4.2
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"Black",12,50.0,41.7,8.3,0.0,12,50.0,41.7,8.3,0.0
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"Hispanic",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"Asian",2,,,,,2,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"Native American",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"Multi-Ethnic",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"IEP",9,,,,,9,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"ELL",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",8,"Economically Disadvantaged",41,39.0,24.4,19.5,17.1,42,38.1,33.3,21.4,7.1
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"All Students",206,25.2,34.5,18.9,21.4,206,36.9,35.9,14.1,13.1
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"Male",100,27.0,35.0,16.0,22.0,99,32.3,33.3,13.1,21.2
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"Female",106,23.6,34.0,21.7,20.8,107,41.1,38.3,15.0,5.6
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"White",180,27.2,36.7,17.8,18.3,182,39.0,37.4,11.0,12.6
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"Black",22,4.5,22.7,27.3,45.5,20,10.0,30.0,45.0,15.0
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"Hispanic",1,,,,,1,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"Asian",3,,,,,3,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"Native American",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"Multi-Ethnic",0,,,,,0,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"IEP",16,0.0,6.3,12.5,81.3,16,0.0,6.3,12.5,81.3
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"ELL",1,,,,,1,,,,
127042003,"Beaver",27,"CENTRAL VALLEY SD",11,"Economically Disadvantaged",38,15.8,31.6,23.7,28.9,38,21.1,36.8,23.7,18.4
127042853,"Beaver",27,"FREEDOM AREA SD",3,"All Students",101,58.4,33.7,6.9,1.0,101,35.6,49.5,9.9,5.0
127042853,"Beaver",27,"FREEDOM AREA SD",3,"Male",60,63.3,31.7,5.0,0.0,60,38.3,48.3,10.0,3.3
127042853,"Beaver",27,"FREEDOM AREA SD",3,"Female",41,51.2,36.6,9.8,2.4,41,31.7,51.2,9.8,7.3
127042853,"Beaver",27,"FREEDOM AREA SD",3,"White",97,57.7,34.0,7.2,1.0,97,35.1,50.5,10.3,4.1
127042853,"Beaver",27,"FREEDOM AREA SD",3,"Black",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",3,"Hispanic",1,,,,,1,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",3,"Asian",1,,,,,1,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",3,"Native American",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",3,"Multi-Ethnic",2,,,,,2,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",3,"IEP",17,52.9,23.5,17.6,5.9,17,29.4,35.3,23.5,11.8
127042853,"Beaver",27,"FREEDOM AREA SD",3,"ELL",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",3,"Economically Disadvantaged",49,53.1,30.6,14.3,2.0,49,20.4,53.1,18.4,8.2
127042853,"Beaver",27,"FREEDOM AREA SD",4,"All Students",90,70.0,22.2,4.4,3.3,90,51.1,37.8,6.7,4.4
127042853,"Beaver",27,"FREEDOM AREA SD",4,"Male",42,73.8,19.0,4.8,2.4,41,43.9,39.0,12.2,4.9
127042853,"Beaver",27,"FREEDOM AREA SD",4,"Female",48,66.7,25.0,4.2,4.2,49,57.1,36.7,2.0,4.1
127042853,"Beaver",27,"FREEDOM AREA SD",4,"White",86,68.6,23.3,4.7,3.5,86,50.0,38.4,7.0,4.7
127042853,"Beaver",27,"FREEDOM AREA SD",4,"Black",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",4,"Hispanic",2,,,,,2,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",4,"Asian",1,,,,,1,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",4,"Native American",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",4,"Multi-Ethnic",1,,,,,1,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",4,"IEP",15,40.0,26.7,13.3,20.0,15,33.3,20.0,20.0,26.7
127042853,"Beaver",27,"FREEDOM AREA SD",4,"ELL",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",4,"Economically Disadvantaged",35,65.7,20.0,11.4,2.9,35,31.4,54.3,8.6,5.7
127042853,"Beaver",27,"FREEDOM AREA SD",5,"All Students",119,42.9,37.0,10.9,9.2,118,12.7,49.2,19.5,18.6
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Male",56,51.8,28.6,14.3,5.4,55,10.9,50.9,21.8,16.4
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Female",63,34.9,44.4,7.9,12.7,63,14.3,47.6,17.5,20.6
127042853,"Beaver",27,"FREEDOM AREA SD",5,"White",116,44.0,36.2,11.2,8.6,115,13.0,49.6,19.1,18.3
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Black",1,,,,,1,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Hispanic",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Asian",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Native American",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Multi-Ethnic",2,,,,,2,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",5,"IEP",21,14.3,9.5,23.8,52.4,20,0.0,10.0,15.0,75.0
127042853,"Beaver",27,"FREEDOM AREA SD",5,"ELL",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",5,"Economically Disadvantaged",53,22.6,47.2,15.1,15.1,53,1.9,43.4,24.5,30.2
127042853,"Beaver",27,"FREEDOM AREA SD",6,"All Students",98,61.2,28.6,5.1,5.1,98,34.7,39.8,15.3,10.2
127042853,"Beaver",27,"FREEDOM AREA SD",6,"Male",44,52.3,36.4,4.5,6.8,44,36.4,38.6,11.4,13.6
127042853,"Beaver",27,"FREEDOM AREA SD",6,"Female",54,68.5,22.2,5.6,3.7,54,33.3,40.7,18.5,7.4
127042853,"Beaver",27,"FREEDOM AREA SD",6,"White",98,61.2,28.6,5.1,5.1,98,34.7,39.8,15.3,10.2
127042853,"Beaver",27,"FREEDOM AREA SD",6,"Black",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",6,"Hispanic",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",6,"Asian",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",6,"Native American",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",6,"Multi-Ethnic",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",6,"IEP",12,0.0,41.7,25.0,33.3,12,8.3,33.3,16.7,41.7
127042853,"Beaver",27,"FREEDOM AREA SD",6,"ELL",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",6,"Economically Disadvantaged",48,52.1,31.3,8.3,8.3,48,18.8,45.8,22.9,12.5
127042853,"Beaver",27,"FREEDOM AREA SD",7,"All Students",120,60.0,25.8,9.2,5.0,118,51.7,32.2,12.7,3.4
127042853,"Beaver",27,"FREEDOM AREA SD",7,"Male",64,59.4,25.0,7.8,7.8,62,50.0,29.0,14.5,6.5
127042853,"Beaver",27,"FREEDOM AREA SD",7,"Female",56,60.7,26.8,10.7,1.8,56,53.6,35.7,10.7,0.0
127042853,"Beaver",27,"FREEDOM AREA SD",7,"White",119,60.5,26.1,8.4,5.0,117,52.1,32.5,12.0,3.4
127042853,"Beaver",27,"FREEDOM AREA SD",7,"Black",1,,,,,1,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",7,"Hispanic",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",7,"Asian",0,,,,,0,,,,
127042853,"Beaver",27,"FREEDOM AREA SD",7,"Native American",0,,,,,0,,,,
