"The 2010 PSSA Science District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students; No PASA Scores. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"Female",802,32.7,33.3,31.4,2.6
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"White",1511,32.9,33.9,29.6,3.6
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"Black",26,7.7,38.5,46.2,7.7
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"Hispanic",39,28.2,20.5,35.9,15.4
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"Asian",65,44.6,30.8,21.5,3.1
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"Native American",2,,,,
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"Multi-ethnic",1,,,,
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"IEP",204,4.9,19.6,54.9,20.6
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"ELL",4,,,,
122092102,"Bucks",22,"CENTRAL BUCKS SD",11,"Economically Disadvantaged",87,13.8,25.3,42.5,18.4
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"All Students",916,57.1,36.8,4,2.1
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"Male",458,58.7,35.8,3.1,2.4
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"Female",455,55.4,37.8,5.1,1.8
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"White",842,56.3,37.8,4,1.9
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"Black",12,41.7,50,8.3,0
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"Hispanic",6,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"Asian",53,73.6,18.9,3.8,3.8
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"Native American",0,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"Multi-ethnic",0,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"IEP",209,39.7,45.9,7.7,6.7
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"ELL",16,25,37.5,25,12.5
122092353,"Bucks",22,"COUNCIL ROCK SD",4,"Economically Disadvantaged",45,53.3,40,4.4,2.2
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"All Students",1039,37.2,40.5,13.8,8.6
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"Male",533,39.8,40.7,11.1,8.4
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"Female",505,34.5,40.4,16.6,8.5
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"White",939,36.4,41.2,13.5,8.8
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"Black",9,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"Hispanic",9,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"Asian",77,50.6,35.1,10.4,3.9
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"Native American",4,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"Multi-ethnic",0,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"IEP",136,8.1,26.5,26.5,39
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"ELL",11,9.1,45.5,36.4,9.1
122092353,"Bucks",22,"COUNCIL ROCK SD",8,"Economically Disadvantaged",49,24.5,36.7,28.6,10.2
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"All Students",1044,31.2,30.3,31.4,7.1
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"Male",551,35.9,27.2,29,7.8
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"Female",491,26.1,33.8,34,6.1
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"White",961,31,30.2,31.5,7.3
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"Black",15,13.3,26.7,53.3,6.7
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"Hispanic",14,21.4,28.6,42.9,7.1
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"Asian",49,46.9,32.7,20.4,0
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"Native American",3,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"Multi-ethnic",0,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"IEP",132,5.3,13.6,48.5,32.6
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"ELL",9,,,,
122092353,"Bucks",22,"COUNCIL ROCK SD",11,"Economically Disadvantaged",35,5.7,25.7,54.3,14.3
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"All Students",59,42.4,39,11.9,6.8
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"Male",26,42.3,42.3,3.8,11.5
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"Female",33,42.4,36.4,18.2,3
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"White",32,46.9,34.4,12.5,6.3
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"Black",22,31.8,50,9.1,9.1
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"Hispanic",5,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"Asian",0,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"Native American",0,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"Multi-ethnic",0,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"IEP",12,33.3,50,0,16.7
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"ELL",0,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",4,"Economically Disadvantaged",30,36.7,36.7,13.3,13.3
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"All Students",56,12.5,35.7,17.9,33.9
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"Male",32,15.6,34.4,15.6,34.4
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"Female",23,8.7,39.1,21.7,30.4
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"White",30,16.7,30,26.7,26.7
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"Black",17,11.8,47.1,0,41.2
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"Hispanic",8,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"Asian",0,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"Native American",0,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"Multi-ethnic",0,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"IEP",16,0,6.3,12.5,81.3
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"ELL",1,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",8,"Economically Disadvantaged",27,7.4,29.6,22.2,40.7
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"All Students",73,4.1,16.4,37,42.5
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"Male",31,3.2,16.1,48.4,32.3
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"Female",42,4.8,16.7,28.6,50
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"White",38,5.3,15.8,44.7,34.2
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"Black",23,4.3,13,39.1,43.5
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"Hispanic",11,0,18.2,9.1,72.7
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"Asian",1,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"Native American",0,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"Multi-ethnic",0,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"IEP",16,6.3,6.3,12.5,75
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"ELL",2,,,,
122097203,"Bucks",22,"MORRISVILLE BOROUGH SD",11,"Economically Disadvantaged",22,0,13.6,22.7,63.6
122097502,"Bucks",22,"NESHAMINY SD",4,"All Students",673,48.7,41,6.4,3.9
122097502,"Bucks",22,"NESHAMINY SD",4,"Male",351,49,40.2,5.4,5.4
122097502,"Bucks",22,"NESHAMINY SD",4,"Female",322,48.4,41.9,7.5,2.2
122097502,"Bucks",22,"NESHAMINY SD",4,"White",603,49.9,40,6.3,3.8
122097502,"Bucks",22,"NESHAMINY SD",4,"Black",25,20,52,20,8
122097502,"Bucks",22,"NESHAMINY SD",4,"Hispanic",8,,,,
122097502,"Bucks",22,"NESHAMINY SD",4,"Asian",28,50,46.4,0,3.6
122097502,"Bucks",22,"NESHAMINY SD",4,"Native American",1,,,,
122097502,"Bucks",22,"NESHAMINY SD",4,"Multi-ethnic",8,,,,
122097502,"Bucks",22,"NESHAMINY SD",4,"IEP",132,25,46.2,15.2,13.6
122097502,"Bucks",22,"NESHAMINY SD",4,"ELL",7,,,,
122097502,"Bucks",22,"NESHAMINY SD",4,"Economically Disadvantaged",134,35.1,49.3,9,6.7
122097502,"Bucks",22,"NESHAMINY SD",8,"All Students",710,24.4,39.7,16.9,19
122097502,"Bucks",22,"NESHAMINY SD",8,"Male",376,25.5,38.6,15.4,20.5
122097502,"Bucks",22,"NESHAMINY SD",8,"Female",334,23.1,41,18.6,17.4
122097502,"Bucks",22,"NESHAMINY SD",8,"White",628,24.8,40.4,16.2,18.5
122097502,"Bucks",22,"NESHAMINY SD",8,"Black",37,13.5,27,29.7,29.7
122097502,"Bucks",22,"NESHAMINY SD",8,"Hispanic",12,25,25,25,25
122097502,"Bucks",22,"NESHAMINY SD",8,"Asian",24,29.2,50,8.3,12.5
122097502,"Bucks",22,"NESHAMINY SD",8,"Native American",3,,,,
122097502,"Bucks",22,"NESHAMINY SD",8,"Multi-ethnic",6,,,,
122097502,"Bucks",22,"NESHAMINY SD",8,"IEP",142,7,19.7,17.6,55.6
122097502,"Bucks",22,"NESHAMINY SD",8,"ELL",2,,,,
122097502,"Bucks",22,"NESHAMINY SD",8,"Economically Disadvantaged",117,15.4,33.3,19.7,31.6
122097502,"Bucks",22,"NESHAMINY SD",11,"All Students",773,10.3,25.7,48.5,15.4
122097502,"Bucks",22,"NESHAMINY SD",11,"Male",405,12.1,25.7,44.7,17.5
122097502,"Bucks",22,"NESHAMINY SD",11,"Female",368,8.4,25.8,52.7,13
122097502,"Bucks",22,"NESHAMINY SD",11,"White",699,10.9,27.3,48.9,12.9
122097502,"Bucks",22,"NESHAMINY SD",11,"Black",32,0,9.4,46.9,43.8
122097502,"Bucks",22,"NESHAMINY SD",11,"Hispanic",18,5.6,5.6,38.9,50
122097502,"Bucks",22,"NESHAMINY SD",11,"Asian",20,15,20,45,20
122097502,"Bucks",22,"NESHAMINY SD",11,"Native American",1,,,,
122097502,"Bucks",22,"NESHAMINY SD",11,"Multi-ethnic",3,,,,
122097502,"Bucks",22,"NESHAMINY SD",11,"IEP",134,0.7,3.7,52.2,43.3
122097502,"Bucks",22,"NESHAMINY SD",11,"ELL",2,,,,
122097502,"Bucks",22,"NESHAMINY SD",11,"Economically Disadvantaged",90,4.4,10,50,35.6
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"All Students",124,50.8,37.1,8.1,4
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"Male",68,45.6,39.7,10.3,4.4
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"Female",56,57.1,33.9,5.4,3.6
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"White",117,51.3,35.9,8.5,4.3
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"Black",0,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"Hispanic",4,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"Asian",3,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"Native American",0,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"Multi-ethnic",0,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"IEP",28,28.6,39.3,17.9,14.3
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"ELL",5,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",4,"Economically Disadvantaged",3,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"All Students",113,46,37.2,14.2,2.7
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"Male",62,45.2,40.3,11.3,3.2
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"Female",51,47.1,33.3,17.6,2
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"White",107,46.7,38.3,13.1,1.9
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"Black",1,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"Hispanic",2,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"Asian",1,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"Native American",1,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"Multi-ethnic",1,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"IEP",18,16.7,33.3,44.4,5.6
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"ELL",1,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",8,"Economically Disadvantaged",6,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"All Students",124,39.5,27.4,27.4,5.6
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"Male",63,36.5,33.3,27,3.2
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"Female",61,42.6,21.3,27.9,8.2
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"White",120,38.3,28.3,27.5,5.8
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"Black",2,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"Hispanic",0,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"Asian",2,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"Native American",0,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"Multi-ethnic",0,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"IEP",18,5.6,0,55.6,38.9
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"ELL",1,,,,
122097604,"Bucks",22,"NEW HOPE-SOLEBURY SD",11,"Economically Disadvantaged",1,,,,
122098003,"Bucks",22,"PALISADES SD",4,"All Students",132,75,20.5,3.8,0.8
122098003,"Bucks",22,"PALISADES SD",4,"Male",71,76.1,19.7,4.2,0
122098003,"Bucks",22,"PALISADES SD",4,"Female",61,73.8,21.3,3.3,1.6
122098003,"Bucks",22,"PALISADES SD",4,"White",128,75.8,20.3,3.1,0.8
122098003,"Bucks",22,"PALISADES SD",4,"Black",3,,,,
122098003,"Bucks",22,"PALISADES SD",4,"Hispanic",0,,,,
122098003,"Bucks",22,"PALISADES SD",4,"Asian",1,,,,
122098003,"Bucks",22,"PALISADES SD",4,"Native American",0,,,,
122098003,"Bucks",22,"PALISADES SD",4,"Multi-ethnic",0,,,,
122098003,"Bucks",22,"PALISADES SD",4,"IEP",32,56.3,34.4,6.3,3.1
122098003,"Bucks",22,"PALISADES SD",4,"ELL",0,,,,
122098003,"Bucks",22,"PALISADES SD",4,"Economically Disadvantaged",17,52.9,41.2,5.9,0
122098003,"Bucks",22,"PALISADES SD",8,"All Students",154,27.9,33.1,19.5,19.5
122098003,"Bucks",22,"PALISADES SD",8,"Male",73,35.6,30.1,13.7,20.5
122098003,"Bucks",22,"PALISADES SD",8,"Female",81,21,35.8,24.7,18.5
122098003,"Bucks",22,"PALISADES SD",8,"White",151,28.5,33.1,18.5,19.9
122098003,"Bucks",22,"PALISADES SD",8,"Black",0,,,,
122098003,"Bucks",22,"PALISADES SD",8,"Hispanic",1,,,,
122098003,"Bucks",22,"PALISADES SD",8,"Asian",1,,,,
122098003,"Bucks",22,"PALISADES SD",8,"Native American",0,,,,
122098003,"Bucks",22,"PALISADES SD",8,"Multi-ethnic",1,,,,
122098003,"Bucks",22,"PALISADES SD",8,"IEP",23,13,8.7,30.4,47.8
122098003,"Bucks",22,"PALISADES SD",8,"ELL",0,,,,
122098003,"Bucks",22,"PALISADES SD",8,"Economically Disadvantaged",19,10.5,31.6,21.1,36.8
122098003,"Bucks",22,"PALISADES SD",11,"All Students",163,19.6,34.4,39.3,6.7
122098003,"Bucks",22,"PALISADES SD",11,"Male",79,20.3,40.5,31.6,7.6
122098003,"Bucks",22,"PALISADES SD",11,"Female",84,19,28.6,46.4,6
122098003,"Bucks",22,"PALISADES SD",11,"White",159,19.5,35.2,38.4,6.9
122098003,"Bucks",22,"PALISADES SD",11,"Black",1,,,,
122098003,"Bucks",22,"PALISADES SD",11,"Hispanic",1,,,,
122098003,"Bucks",22,"PALISADES SD",11,"Asian",1,,,,
122098003,"Bucks",22,"PALISADES SD",11,"Native American",1,,,,
122098003,"Bucks",22,"PALISADES SD",11,"Multi-ethnic",0,,,,
122098003,"Bucks",22,"PALISADES SD",11,"IEP",18,0,11.1,50,38.9
122098003,"Bucks",22,"PALISADES SD",11,"ELL",0,,,,
122098003,"Bucks",22,"PALISADES SD",11,"Economically Disadvantaged",14,7.1,42.9,35.7,14.3
122098103,"Bucks",22,"PENNRIDGE SD",4,"All Students",547,56.5,36.9,5.1,1.5
122098103,"Bucks",22,"PENNRIDGE SD",4,"Male",297,57.2,35.4,5.4,2
122098103,"Bucks",22,"PENNRIDGE SD",4,"Female",250,55.6,38.8,4.8,0.8
122098103,"Bucks",22,"PENNRIDGE SD",4,"White",511,58.7,35.6,4.3,1.4
122098103,"Bucks",22,"PENNRIDGE SD",4,"Black",16,12.5,56.3,25,6.3
122098103,"Bucks",22,"PENNRIDGE SD",4,"Hispanic",8,,,,
122098103,"Bucks",22,"PENNRIDGE SD",4,"Asian",11,63.6,36.4,0,0
122098103,"Bucks",22,"PENNRIDGE SD",4,"Native American",1,,,,
122098103,"Bucks",22,"PENNRIDGE SD",4,"Multi-ethnic",0,,,,
122098103,"Bucks",22,"PENNRIDGE SD",4,"IEP",106,39.6,45.3,11.3,3.8
122098103,"Bucks",22,"PENNRIDGE SD",4,"ELL",7,,,,
122098103,"Bucks",22,"PENNRIDGE SD",4,"Economically Disadvantaged",97,35.1,50.5,10.3,4.1
122098103,"Bucks",22,"PENNRIDGE SD",8,"All Students",561,33.3,42.8,15.2,8.7
122098103,"Bucks",22,"PENNRIDGE SD",8,"Male",287,38.7,41.8,10.8,8.7
122098103,"Bucks",22,"PENNRIDGE SD",8,"Female",274,27.7,43.8,19.7,8.8
122098103,"Bucks",22,"PENNRIDGE SD",8,"White",521,33.6,44,14.8,7.7
122098103,"Bucks",22,"PENNRIDGE SD",8,"Black",16,6.3,37.5,31.3,25
122098103,"Bucks",22,"PENNRIDGE SD",8,"Hispanic",8,,,,
122098103,"Bucks",22,"PENNRIDGE SD",8,"Asian",16,62.5,25,6.3,6.3
122098103,"Bucks",22,"PENNRIDGE SD",8,"Native American",0,,,,
122098103,"Bucks",22,"PENNRIDGE SD",8,"Multi-ethnic",0,,,,
122098103,"Bucks",22,"PENNRIDGE SD",8,"IEP",71,11.3,31,25.4,32.4
122098103,"Bucks",22,"PENNRIDGE SD",8,"ELL",3,,,,
122098103,"Bucks",22,"PENNRIDGE SD",8,"Economically Disadvantaged",73,20.5,39.7,19.2,20.5
122098103,"Bucks",22,"PENNRIDGE SD",11,"All Students",563,26.1,31.6,37.3,5
122098103,"Bucks",22,"PENNRIDGE SD",11,"Male",317,28.4,30,36.9,4.7
122098103,"Bucks",22,"PENNRIDGE SD",11,"Female",246,23.2,33.7,37.8,5.3
122098103,"Bucks",22,"PENNRIDGE SD",11,"White",523,27.3,32.3,36.5,3.8
122098103,"Bucks",22,"PENNRIDGE SD",11,"Black",12,8.3,0,58.3,33.3
122098103,"Bucks",22,"PENNRIDGE SD",11,"Hispanic",17,0,35.3,58.8,5.9
122098103,"Bucks",22,"PENNRIDGE SD",11,"Asian",8,,,,
122098103,"Bucks",22,"PENNRIDGE SD",11,"Native American",2,,,,
122098103,"Bucks",22,"PENNRIDGE SD",11,"Multi-ethnic",1,,,,
122098103,"Bucks",22,"PENNRIDGE SD",11,"IEP",96,4.2,16.7,58.3,20.8
122098103,"Bucks",22,"PENNRIDGE SD",11,"ELL",5,,,,
122098103,"Bucks",22,"PENNRIDGE SD",11,"Economically Disadvantaged",76,17.1,17.1,53.9,11.8
122098202,"Bucks",22,"PENNSBURY SD",4,"All Students",876,55,38,5.3,1.7
122098202,"Bucks",22,"PENNSBURY SD",4,"Male",451,59.2,34.6,5.5,0.7
122098202,"Bucks",22,"PENNSBURY SD",4,"Female",424,50.7,41.5,5,2.8
122098202,"Bucks",22,"PENNSBURY SD",4,"White",743,56.3,38.1,4.4,1.2
122098202,"Bucks",22,"PENNSBURY SD",4,"Black",39,33.3,48.7,12.8,5.1
122098202,"Bucks",22,"PENNSBURY SD",4,"Hispanic",37,29.7,43.2,18.9,8.1
122098202,"Bucks",22,"PENNSBURY SD",4,"Asian",50,74,24,2,0
122098202,"Bucks",22,"PENNSBURY SD",4,"Native American",0,,,,
122098202,"Bucks",22,"PENNSBURY SD",4,"Multi-ethnic",6,,,,
122098202,"Bucks",22,"PENNSBURY SD",4,"IEP",192,39.6,44.8,12,3.6
122098202,"Bucks",22,"PENNSBURY SD",4,"ELL",11,0,45.5,45.5,9.1
122098202,"Bucks",22,"PENNSBURY SD",4,"Economically Disadvantaged",118,25.4,54.2,16.1,4.2
122098202,"Bucks",22,"PENNSBURY SD",8,"All Students",885,27.9,38.4,17.7,15.9
122098202,"Bucks",22,"PENNSBURY SD",8,"Male",427,29.7,38.4,15.7,16.2
122098202,"Bucks",22,"PENNSBURY SD",8,"Female",456,26.3,38.4,19.5,15.8
122098202,"Bucks",22,"PENNSBURY SD",8,"White",738,29.4,38.5,17.6,14.5
122098202,"Bucks",22,"PENNSBURY SD",8,"Black",51,13.7,19.6,27.5,39.2
122098202,"Bucks",22,"PENNSBURY SD",8,"Hispanic",27,14.8,59.3,7.4,18.5
122098202,"Bucks",22,"PENNSBURY SD",8,"Asian",64,29.7,42.2,14.1,14.1
122098202,"Bucks",22,"PENNSBURY SD",8,"Native American",2,,,,
122098202,"Bucks",22,"PENNSBURY SD",8,"Multi-ethnic",1,,,,
122098202,"Bucks",22,"PENNSBURY SD",8,"IEP",143,4.9,21.7,20.3,53.1
122098202,"Bucks",22,"PENNSBURY SD",8,"ELL",6,,,,
122098202,"Bucks",22,"PENNSBURY SD",8,"Economically Disadvantaged",116,6,33.6,24.1,36.2
122098202,"Bucks",22,"PENNSBURY SD",11,"All Students",857,17.2,23.2,45,14.6
122098202,"Bucks",22,"PENNSBURY SD",11,"Male",441,19.5,24.5,42,14.1
122098202,"Bucks",22,"PENNSBURY SD",11,"Female",415,14.7,21.9,48.4,14.9
122098202,"Bucks",22,"PENNSBURY SD",11,"White",715,19.3,23.6,44.6,12.4
122098202,"Bucks",22,"PENNSBURY SD",11,"Black",56,0,8.9,53.6,37.5
122098202,"Bucks",22,"PENNSBURY SD",11,"Hispanic",36,5.6,22.2,41.7,30.6
122098202,"Bucks",22,"PENNSBURY SD",11,"Asian",43,16.3,37.2,41.9,4.7
122098202,"Bucks",22,"PENNSBURY SD",11,"Native American",3,,,,
122098202,"Bucks",22,"PENNSBURY SD",11,"Multi-ethnic",3,,,,
122098202,"Bucks",22,"PENNSBURY SD",11,"IEP",109,0,1.8,45.9,52.3
122098202,"Bucks",22,"PENNSBURY SD",11,"ELL",2,,,,
122098202,"Bucks",22,"PENNSBURY SD",11,"Economically Disadvantaged",97,4.1,16.5,48.5,30.9
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"All Students",396,66.7,28,4.5,0.8
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"Male",204,69.6,23.5,5.4,1.5
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"Female",192,63.5,32.8,3.6,0
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"White",350,68.3,27.4,3.7,0.6
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"Black",4,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"Hispanic",16,43.8,43.8,6.3,6.3
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"Asian",15,80,20,0,0
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"Native American",0,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"Multi-ethnic",11,54.5,27.3,18.2,0
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"IEP",44,43.2,40.9,9.1,6.8
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"ELL",7,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",4,"Economically Disadvantaged",93,46.2,41.9,8.6,3.2
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"All Students",392,25.5,39.3,16.1,19.1
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"Male",201,25.4,37.8,16.9,19.9
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"Female",191,25.7,40.8,15.2,18.3
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"White",354,26.3,40.1,15.5,18.1
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"Black",4,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"Hispanic",13,7.7,23.1,30.8,38.5
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"Asian",10,40,30,20,10
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"Native American",0,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"Multi-ethnic",11,18.2,45.5,18.2,18.2
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"IEP",46,4.3,17.4,19.6,58.7
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"ELL",3,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",8,"Economically Disadvantaged",76,13.2,36.8,15.8,34.2
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"All Students",388,15.7,29.9,42.3,12.1
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"Male",197,14.7,26.4,43.1,15.7
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"Female",191,16.8,33.5,41.4,8.4
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"White",358,15.6,31.3,41.9,11.2
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"Black",8,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"Hispanic",15,13.3,20,40,26.7
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"Asian",5,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"Native American",0,,,,
