"The 2010 PSSA Mathematics and Reading District Level Proficiency Results*",,,,,,,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with less than 10 students assessed were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Math","% Advanced Math","% Proficient Math","% Basic Math","% Below Basic Math","Number Scored Reading","% Advanced Reading","% Proficient Reading","% Basic Reading","% Below Basic Reading"
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"All Students",257,64.2,24.1,8.2,3.5,260,36.2,46.2,10.4,7.3
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"Male",134,60.4,27.6,9.0,3.0,136,27.9,50.7,11.8,9.6
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"Female",123,68.3,20.3,7.3,4.1,124,45.2,41.1,8.9,4.8
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"White",206,70.9,18.0,8.7,2.4,208,38.9,46.2,8.7,6.3
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"Black",33,24.2,54.5,9.1,12.1,33,15.2,54.5,18.2,12.1
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"Hispanic",11,54.5,45.5,0.0,0.0,12,33.3,41.7,16.7,8.3
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"Asian",7,,,,,7,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"Native American",0,,,,,0,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"Multi-ethnic",0,,,,,0,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"IEP",42,47.6,33.3,7.1,11.9,45,6.7,55.6,20.0,17.8
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"ELL",2,,,,,2,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",5,"Economically Disadvantaged",64,35.9,40.6,12.5,10.9,66,15.2,48.5,13.6,22.7
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"All Students",227,68.3,19.8,6.2,5.7,233,54.9,22.7,12.0,10.3
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"Male",102,70.6,16.7,3.9,8.8,106,48.1,22.6,12.3,17.0
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"Female",125,66.4,22.4,8.0,3.2,127,60.6,22.8,11.8,4.7
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"White",184,71.2,19.6,4.3,4.9,186,59.1,24.2,9.1,7.5
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"Black",21,47.6,9.5,23.8,19.0,24,29.2,12.5,29.2,29.2
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"Hispanic",12,41.7,50.0,8.3,0.0,13,30.8,23.1,30.8,15.4
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"Asian",8,,,,,8,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"Native American",2,,,,,2,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"Multi-ethnic",0,,,,,0,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"IEP",30,23.3,26.7,13.3,36.7,36,19.4,8.3,25.0,47.2
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"ELL",8,,,,,8,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",6,"Economically Disadvantaged",44,52.3,27.3,11.4,9.1,46,30.4,30.4,21.7,17.4
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"All Students",250,59.2,23.2,12.4,5.2,256,49.2,31.3,11.3,8.2
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"Male",123,63.4,16.3,14.6,5.7,126,50.0,25.4,12.7,11.9
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"Female",127,55.1,29.9,10.2,4.7,130,48.5,36.9,10.0,4.6
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"White",211,63.5,22.3,9.5,4.7,213,53.5,31.5,9.9,5.2
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"Black",15,26.7,40.0,20.0,13.3,16,31.3,56.3,6.3,6.3
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"Hispanic",11,18.2,27.3,45.5,9.1,12,8.3,8.3,50.0,33.3
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"Asian",13,61.5,15.4,23.1,0.0,14,42.9,21.4,7.1,28.6
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"Native American",0,,,,,0,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"Multi-ethnic",0,,,,,1,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"IEP",39,17.9,25.6,30.8,25.6,45,11.1,26.7,28.9,33.3
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"ELL",9,,,,,10,0.0,10.0,30.0,60.0
124157203,"Chester",24,"PHOENIXVILLE AREA SD",7,"Economically Disadvantaged",51,25.5,31.4,27.5,15.7,53,13.2,34.0,30.2,22.6
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"All Students",234,54.3,25.2,8.1,12.4,242,57.0,26.4,8.3,8.3
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"Male",129,50.4,26.4,7.8,15.5,134,48.5,30.6,9.0,11.9
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"Female",105,59.0,23.8,8.6,8.6,108,67.6,21.3,7.4,3.7
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"White",196,60.7,26.5,7.1,5.6,203,63.5,26.1,5.9,4.4
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"Black",29,17.2,13.8,13.8,55.2,30,13.3,30.0,26.7,30.0
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"Hispanic",7,,,,,7,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"Asian",2,,,,,2,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"Native American",0,,,,,0,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"Multi-ethnic",0,,,,,0,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"IEP",39,15.4,25.6,5.1,53.8,47,12.8,25.5,34.0,27.7
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"ELL",4,,,,,4,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",8,"Economically Disadvantaged",50,20.0,22.0,16.0,42.0,51,25.5,23.5,23.5,27.5
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"All Students",248,37.5,28.6,11.3,22.6,252,47.6,24.6,12.3,15.5
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"Male",128,39.8,24.2,13.3,22.7,130,43.8,29.2,9.2,17.7
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"Female",120,35.0,33.3,9.2,22.5,122,51.6,19.7,15.6,13.1
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"White",210,41.0,31.0,11.9,16.2,213,52.1,25.4,12.2,10.3
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"Black",25,12.0,16.0,4.0,68.0,26,19.2,15.4,11.5,53.8
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"Hispanic",4,,,,,4,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"Asian",6,,,,,6,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"Native American",1,,,,,1,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"Multi-ethnic",2,,,,,2,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"IEP",55,3.6,18.2,20.0,58.2,59,11.9,25.4,15.3,47.5
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"ELL",2,,,,,2,,,,
124157203,"Chester",24,"PHOENIXVILLE AREA SD",11,"Economically Disadvantaged",43,14.0,30.2,16.3,39.5,45,26.7,15.6,28.9,28.9
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"All Students",476,58.4,37.2,3.4,1.1,474,53.6,39.7,3.4,3.4
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"Male",236,61.4,33.9,3.8,0.8,234,47.4,44.0,3.4,5.1
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"Female",240,55.4,40.4,2.9,1.3,240,59.6,35.4,3.3,1.7
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"White",386,59.3,37.6,2.8,0.3,384,54.9,40.6,2.3,2.1
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"Black",18,5.6,61.1,22.2,11.1,18,5.6,61.1,16.7,16.7
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"Hispanic",12,25.0,66.7,0.0,8.3,12,33.3,33.3,16.7,16.7
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"Asian",58,77.6,20.7,1.7,0.0,58,65.5,27.6,3.4,3.4
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"Native American",1,,,,,1,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"Multi-ethnic",1,,,,,1,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"IEP",69,27.5,55.1,11.6,5.8,68,20.6,50.0,8.8,20.6
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"ELL",7,,,,,6,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",3,"Economically Disadvantaged",18,16.7,55.6,16.7,11.1,18,11.1,38.9,16.7,33.3
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"All Students",491,80.4,17.7,1.0,0.8,500,63.2,32.2,3.0,1.6
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"Male",257,83.7,14.8,0.8,0.8,259,62.9,32.4,2.7,1.9
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"Female",234,76.9,20.9,1.3,0.9,241,63.5,32.0,3.3,1.2
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"White",397,80.1,18.6,1.0,0.3,402,62.2,33.3,3.5,1.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"Black",18,50.0,33.3,0.0,16.7,20,35.0,45.0,5.0,15.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"Hispanic",10,80.0,20.0,0.0,0.0,12,58.3,33.3,0.0,8.3
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"Asian",66,90.9,7.6,1.5,0.0,66,78.8,21.2,0.0,0.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"Native American",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"Multi-ethnic",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"IEP",62,54.8,35.5,4.8,4.8,71,26.8,47.9,15.5,9.9
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"ELL",0,,,,,1,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",4,"Economically Disadvantaged",12,75.0,8.3,0.0,16.7,15,33.3,40.0,6.7,20.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"All Students",478,57.7,25.1,13.0,4.2,489,42.5,41.3,10.2,5.9
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"Male",233,64.8,20.6,10.3,4.3,238,38.2,44.5,11.8,5.5
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"Female",245,51.0,29.4,15.5,4.1,251,46.6,38.2,8.8,6.4
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"White",387,57.1,27.1,12.9,2.8,397,43.3,42.3,9.6,4.8
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"Black",15,6.7,13.3,40.0,40.0,16,0.0,37.5,18.8,43.8
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"Hispanic",8,,,,,8,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"Asian",68,72.1,17.6,8.8,1.5,68,48.5,35.3,13.2,2.9
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"Native American",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"Multi-ethnic",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"IEP",58,19.0,25.9,32.8,22.4,69,7.2,40.6,17.4,34.8
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"ELL",3,,,,,3,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",5,"Economically Disadvantaged",17,11.8,29.4,17.6,41.2,19,10.5,31.6,10.5,47.4
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"All Students",474,70.0,19.8,7.0,3.2,483,66.9,23.4,6.0,3.7
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"Male",231,71.9,16.5,7.8,3.9,236,63.6,22.9,8.5,5.1
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"Female",243,68.3,23.0,6.2,2.5,247,70.0,23.9,3.6,2.4
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"White",396,69.2,21.5,6.3,3.0,401,67.8,22.9,5.5,3.7
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"Black",14,14.3,42.9,21.4,21.4,17,11.8,47.1,29.4,11.8
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"Hispanic",9,,,,,9,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"Asian",55,89.1,3.6,7.3,0.0,56,75.0,19.6,3.6,1.8
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"Native American",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"Multi-ethnic",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"IEP",60,35.0,25.0,23.3,16.7,69,26.1,26.1,23.2,24.6
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"ELL",1,,,,,1,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",6,"Economically Disadvantaged",23,43.5,34.8,13.0,8.7,24,33.3,33.3,20.8,12.5
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"All Students",469,76.5,16.4,5.1,1.9,483,74.3,19.9,3.7,2.1
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"Male",225,78.7,15.1,4.4,1.8,231,71.0,22.1,4.3,2.6
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"Female",244,74.6,17.6,5.7,2.0,252,77.4,17.9,3.2,1.6
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"White",386,76.2,17.4,4.9,1.6,397,75.3,19.1,3.8,1.8
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"Black",20,25.0,40.0,20.0,15.0,22,18.2,59.1,13.6,9.1
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"Hispanic",7,,,,,8,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"Asian",56,96.4,1.8,1.8,0.0,56,89.3,10.7,0.0,0.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"Native American",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"Multi-ethnic",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"IEP",59,35.6,35.6,16.9,11.9,73,31.5,38.4,17.8,12.3
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"ELL",1,,,,,1,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",7,"Economically Disadvantaged",18,44.4,22.2,11.1,22.2,19,63.2,15.8,10.5,10.5
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"All Students",473,72.3,19.0,6.8,1.9,480,86.9,10.4,2.3,0.4
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"Male",224,74.1,15.2,8.0,2.7,227,79.3,15.0,4.8,0.9
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"Female",249,70.7,22.5,5.6,1.2,253,93.7,6.3,0.0,0.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"White",388,72.2,20.6,5.7,1.5,393,88.5,9.2,1.8,0.5
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"Black",17,5.9,23.5,52.9,17.6,19,26.3,52.6,21.1,0.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"Hispanic",10,80.0,20.0,0.0,0.0,10,100.0,0.0,0.0,0.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"Asian",58,91.4,6.9,1.7,0.0,58,93.1,6.9,0.0,0.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"Native American",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"Multi-ethnic",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"IEP",57,29.8,35.1,26.3,8.8,64,51.6,34.4,10.9,3.1
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"ELL",2,,,,,1,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",8,"Economically Disadvantaged",22,40.9,22.7,27.3,9.1,24,66.7,25.0,8.3,0.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"All Students",484,72.1,20.0,4.1,3.7,497,69.2,22.3,5.8,2.6
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"Male",239,73.6,18.4,4.2,3.8,245,64.5,26.1,6.9,2.4
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"Female",245,70.6,21.6,4.1,3.7,252,73.8,18.7,4.8,2.8
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"White",403,72.2,20.6,4.0,3.2,413,71.2,22.3,4.4,2.2
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"Black",20,15.0,40.0,20.0,25.0,22,18.2,31.8,40.9,9.1
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"Hispanic",10,80.0,20.0,0.0,0.0,11,45.5,36.4,9.1,9.1
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"Asian",50,92.0,8.0,0.0,0.0,50,80.0,16.0,2.0,2.0
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"Native American",1,,,,,1,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"Multi-ethnic",0,,,,,0,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"IEP",61,32.8,29.5,14.8,23.0,74,39.2,28.4,17.6,14.9
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"ELL",3,,,,,4,,,,
124157802,"Chester",24,"TREDYFFRIN-EASTTOWN SD",11,"Economically Disadvantaged",12,50.0,25.0,8.3,16.7,16,25.0,25.0,37.5,12.5
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"All Students",316,69.6,27.2,3.2,0.0,316,55.7,37.7,2.5,4.1
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"Male",171,71.9,25.1,2.9,0.0,171,52.0,39.2,3.5,5.3
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"Female",145,66.9,29.7,3.4,0.0,145,60.0,35.9,1.4,2.8
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"White",279,69.2,28.0,2.9,0.0,279,54.8,38.0,2.9,4.3
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"Black",2,,,,,2,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"Hispanic",8,,,,,8,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"Asian",27,77.8,22.2,0.0,0.0,27,77.8,22.2,0.0,0.0
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"Native American",0,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"Multi-ethnic",0,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"IEP",54,42.6,44.4,13.0,0.0,54,25.9,48.1,7.4,18.5
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"ELL",1,,,,,1,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",3,"Economically Disadvantaged",3,,,,,3,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"All Students",325,78.2,19.1,2.2,0.6,324,63.6,32.1,3.1,1.2
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"Male",160,85.6,12.5,1.3,0.6,159,64.2,30.8,3.1,1.9
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"Female",165,70.9,25.5,3.0,0.6,165,63.0,33.3,3.0,0.6
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"White",286,77.6,20.3,1.7,0.3,286,61.9,33.9,3.1,1.0
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"Black",2,,,,,2,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"Hispanic",8,,,,,8,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"Asian",29,96.6,3.4,0.0,0.0,28,92.9,7.1,0.0,0.0
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"Native American",0,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"Multi-ethnic",0,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"IEP",57,52.6,36.8,8.8,1.8,57,38.6,45.6,10.5,5.3
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"ELL",1,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",4,"Economically Disadvantaged",5,,,,,5,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"All Students",291,73.2,21.0,4.8,1.0,291,48.8,41.6,7.6,2.1
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"Male",151,78.1,16.6,4.0,1.3,151,41.7,47.0,9.3,2.0
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"Female",140,67.9,25.7,5.7,0.7,140,56.4,35.7,5.7,2.1
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"White",260,73.8,21.2,4.2,0.8,260,48.5,42.3,7.3,1.9
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"Black",3,,,,,3,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"Hispanic",4,,,,,4,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"Asian",24,83.3,8.3,8.3,0.0,24,58.3,33.3,8.3,0.0
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"Native American",0,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"Multi-ethnic",0,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"IEP",52,48.1,34.6,13.5,3.8,52,21.2,53.8,15.4,9.6
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"ELL",0,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",5,"Economically Disadvantaged",7,,,,,7,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"All Students",326,73.3,15.3,7.4,4.0,328,64.9,26.8,4.6,3.7
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"Male",162,79.0,8.6,6.8,5.6,163,62.6,26.4,6.1,4.9
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"Female",164,67.7,22.0,7.9,2.4,165,67.3,27.3,3.0,2.4
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"White",291,71.8,16.5,7.6,4.1,293,64.5,27.3,4.4,3.8
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"Black",4,,,,,4,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"Hispanic",6,,,,,6,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"Asian",23,95.7,0.0,4.3,0.0,23,78.3,13.0,8.7,0.0
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"Native American",1,,,,,1,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"Multi-ethnic",1,,,,,1,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"IEP",50,48.0,20.0,12.0,20.0,52,34.6,32.7,15.4,17.3
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"ELL",0,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",6,"Economically Disadvantaged",6,,,,,6,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"All Students",345,82.3,12.2,3.2,2.3,345,80.0,16.2,3.2,0.6
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"Male",175,80.0,13.7,4.0,2.3,175,76.6,18.9,4.0,0.6
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"Female",170,84.7,10.6,2.4,2.4,170,83.5,13.5,2.4,0.6
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"White",315,81.3,13.0,3.2,2.5,315,79.4,16.5,3.5,0.6
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"Black",2,,,,,2,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"Hispanic",6,,,,,6,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"Asian",21,100.0,0.0,0.0,0.0,21,90.5,9.5,0.0,0.0
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"Native American",0,,,,,0,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"Multi-ethnic",1,,,,,1,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"IEP",54,33.3,37.0,16.7,13.0,54,37.0,40.7,18.5,3.7
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"ELL",2,,,,,2,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",7,"Economically Disadvantaged",5,,,,,5,,,,
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",8,"All Students",342,79.2,12.9,5.0,2.9,342,81.3,15.5,2.3,0.9
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",8,"Male",175,74.9,16.0,5.7,3.4,175,74.3,20.6,4.0,1.1
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",8,"Female",167,83.8,9.6,4.2,2.4,167,88.6,10.2,0.6,0.6
124158503,"Chester",24,"UNIONVILLE-CHADDS FORD SD",8,"White",315,79.7,12.1,5.4,2.9,315,81.3,15.6,2.2,1.0
