"The 2011 PSSA Science District Level Proficiency Results*",,,,,,,,,,
"*Full Academic Year Students; No PASA/PSSA-M Scores. Data for groups with 10 or fewer students were replaced by blanks. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,,,,,,,,,
"AUN","County","IU #","District","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"Multi-Ethnic",2,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"IEP",26,0.0,19.2,50.0,30.8
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"ELL",3,,,,
122098403,"Bucks",22,"QUAKERTOWN COMMUNITY SD",11,"Economically Disadvantaged",57,7.0,22.8,50.9,19.3
104101252,"Butler",4,"BUTLER AREA SD",4,"All Students",563,54.4,34.6,7.6,3.4
104101252,"Butler",4,"BUTLER AREA SD",4,"Male",293,56.7,32.1,7.8,3.4
104101252,"Butler",4,"BUTLER AREA SD",4,"Female",270,51.9,37.4,7.4,3.3
104101252,"Butler",4,"BUTLER AREA SD",4,"White",527,55.2,34.3,7.2,3.2
104101252,"Butler",4,"BUTLER AREA SD",4,"Black",19,42.1,42.1,15.8,0.0
104101252,"Butler",4,"BUTLER AREA SD",4,"Hispanic",8,,,,
104101252,"Butler",4,"BUTLER AREA SD",4,"Asian",4,,,,
104101252,"Butler",4,"BUTLER AREA SD",4,"Native American",0,,,,
104101252,"Butler",4,"BUTLER AREA SD",4,"Multi-Ethnic",5,,,,
104101252,"Butler",4,"BUTLER AREA SD",4,"IEP",73,23.3,49.3,17.8,9.6
104101252,"Butler",4,"BUTLER AREA SD",4,"ELL",2,,,,
104101252,"Butler",4,"BUTLER AREA SD",4,"Economically Disadvantaged",197,38.1,42.6,13.7,5.6
104101252,"Butler",4,"BUTLER AREA SD",8,"All Students",537,27.4,39.5,18.6,14.5
104101252,"Butler",4,"BUTLER AREA SD",8,"Male",260,34.2,35.4,16.5,13.8
104101252,"Butler",4,"BUTLER AREA SD",8,"Female",277,20.9,43.3,20.6,15.2
104101252,"Butler",4,"BUTLER AREA SD",8,"White",513,27.9,40.0,18.5,13.6
104101252,"Butler",4,"BUTLER AREA SD",8,"Black",14,7.1,21.4,21.4,50.0
104101252,"Butler",4,"BUTLER AREA SD",8,"Hispanic",6,,,,
104101252,"Butler",4,"BUTLER AREA SD",8,"Asian",0,,,,
104101252,"Butler",4,"BUTLER AREA SD",8,"Native American",0,,,,
104101252,"Butler",4,"BUTLER AREA SD",8,"Multi-Ethnic",4,,,,
104101252,"Butler",4,"BUTLER AREA SD",8,"IEP",52,3.8,42.3,17.3,36.5
104101252,"Butler",4,"BUTLER AREA SD",8,"ELL",1,,,,
104101252,"Butler",4,"BUTLER AREA SD",8,"Economically Disadvantaged",146,12.3,39.0,26.0,22.6
104101252,"Butler",4,"BUTLER AREA SD",11,"All Students",524,16.6,37.0,38.9,7.4
104101252,"Butler",4,"BUTLER AREA SD",11,"Male",289,19.7,37.4,34.3,8.7
104101252,"Butler",4,"BUTLER AREA SD",11,"Female",235,12.8,36.6,44.7,6.0
104101252,"Butler",4,"BUTLER AREA SD",11,"White",499,17.0,37.7,38.3,7.0
104101252,"Butler",4,"BUTLER AREA SD",11,"Black",11,0.0,18.2,72.7,9.1
104101252,"Butler",4,"BUTLER AREA SD",11,"Hispanic",7,,,,
104101252,"Butler",4,"BUTLER AREA SD",11,"Asian",3,,,,
104101252,"Butler",4,"BUTLER AREA SD",11,"Native American",3,,,,
104101252,"Butler",4,"BUTLER AREA SD",11,"Multi-Ethnic",1,,,,
104101252,"Butler",4,"BUTLER AREA SD",11,"IEP",38,5.3,13.2,57.9,23.7
104101252,"Butler",4,"BUTLER AREA SD",11,"ELL",1,,,,
104101252,"Butler",4,"BUTLER AREA SD",11,"Economically Disadvantaged",102,6.9,31.4,47.1,14.7
104103603,"Butler",4,"KARNS CITY AREA SD",4,"All Students",129,51.2,31.0,16.3,1.6
104103603,"Butler",4,"KARNS CITY AREA SD",4,"Male",62,46.8,33.9,19.4,0.0
104103603,"Butler",4,"KARNS CITY AREA SD",4,"Female",67,55.2,28.4,13.4,3.0
104103603,"Butler",4,"KARNS CITY AREA SD",4,"White",128,51.6,31.3,15.6,1.6
104103603,"Butler",4,"KARNS CITY AREA SD",4,"Black",1,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",4,"Hispanic",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",4,"Asian",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",4,"Native American",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",4,"Multi-Ethnic",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",4,"IEP",15,13.3,40.0,46.7,0.0
104103603,"Butler",4,"KARNS CITY AREA SD",4,"ELL",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",4,"Economically Disadvantaged",67,37.3,32.8,26.9,3.0
104103603,"Butler",4,"KARNS CITY AREA SD",8,"All Students",117,21.4,41.9,19.7,17.1
104103603,"Butler",4,"KARNS CITY AREA SD",8,"Male",57,22.8,35.1,24.6,17.5
104103603,"Butler",4,"KARNS CITY AREA SD",8,"Female",60,20.0,48.3,15.0,16.7
104103603,"Butler",4,"KARNS CITY AREA SD",8,"White",117,21.4,41.9,19.7,17.1
104103603,"Butler",4,"KARNS CITY AREA SD",8,"Black",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",8,"Hispanic",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",8,"Asian",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",8,"Native American",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",8,"Multi-Ethnic",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",8,"IEP",10,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",8,"ELL",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",8,"Economically Disadvantaged",43,4.7,44.2,20.9,30.2
104103603,"Butler",4,"KARNS CITY AREA SD",11,"All Students",122,9.8,35.2,41.0,13.9
104103603,"Butler",4,"KARNS CITY AREA SD",11,"Male",61,13.1,31.1,41.0,14.8
104103603,"Butler",4,"KARNS CITY AREA SD",11,"Female",61,6.6,39.3,41.0,13.1
104103603,"Butler",4,"KARNS CITY AREA SD",11,"White",121,9.9,34.7,41.3,14.0
104103603,"Butler",4,"KARNS CITY AREA SD",11,"Black",1,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",11,"Hispanic",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",11,"Asian",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",11,"Native American",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",11,"Multi-Ethnic",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",11,"IEP",13,0.0,7.7,23.1,69.2
104103603,"Butler",4,"KARNS CITY AREA SD",11,"ELL",0,,,,
104103603,"Butler",4,"KARNS CITY AREA SD",11,"Economically Disadvantaged",37,8.1,24.3,43.2,24.3
104105003,"Butler",4,"MARS AREA SD",4,"All Students",221,68.8,28.1,2.7,0.5
104105003,"Butler",4,"MARS AREA SD",4,"Male",109,69.7,26.6,3.7,0.0
104105003,"Butler",4,"MARS AREA SD",4,"Female",112,67.9,29.5,1.8,0.9
104105003,"Butler",4,"MARS AREA SD",4,"White",210,70.0,27.1,2.4,0.5
104105003,"Butler",4,"MARS AREA SD",4,"Black",4,,,,
104105003,"Butler",4,"MARS AREA SD",4,"Hispanic",2,,,,
104105003,"Butler",4,"MARS AREA SD",4,"Asian",3,,,,
104105003,"Butler",4,"MARS AREA SD",4,"Native American",1,,,,
104105003,"Butler",4,"MARS AREA SD",4,"Multi-Ethnic",1,,,,
104105003,"Butler",4,"MARS AREA SD",4,"IEP",14,21.4,57.1,14.3,7.1
104105003,"Butler",4,"MARS AREA SD",4,"ELL",2,,,,
104105003,"Butler",4,"MARS AREA SD",4,"Economically Disadvantaged",21,38.1,61.9,0.0,0.0
104105003,"Butler",4,"MARS AREA SD",8,"All Students",238,47.5,37.4,9.7,5.5
104105003,"Butler",4,"MARS AREA SD",8,"Male",121,52.9,30.6,8.3,8.3
104105003,"Butler",4,"MARS AREA SD",8,"Female",116,42.2,44.8,10.3,2.6
104105003,"Butler",4,"MARS AREA SD",8,"White",236,47.9,37.3,9.3,5.5
104105003,"Butler",4,"MARS AREA SD",8,"Black",0,,,,
104105003,"Butler",4,"MARS AREA SD",8,"Hispanic",0,,,,
104105003,"Butler",4,"MARS AREA SD",8,"Asian",0,,,,
104105003,"Butler",4,"MARS AREA SD",8,"Native American",1,,,,
104105003,"Butler",4,"MARS AREA SD",8,"Multi-Ethnic",0,,,,
104105003,"Butler",4,"MARS AREA SD",8,"IEP",10,,,,
104105003,"Butler",4,"MARS AREA SD",8,"ELL",0,,,,
104105003,"Butler",4,"MARS AREA SD",8,"Economically Disadvantaged",13,38.5,23.1,15.4,23.1
104105003,"Butler",4,"MARS AREA SD",11,"All Students",205,23.9,36.1,35.6,4.4
104105003,"Butler",4,"MARS AREA SD",11,"Male",104,31.7,33.7,28.8,5.8
104105003,"Butler",4,"MARS AREA SD",11,"Female",101,15.8,38.6,42.6,3.0
104105003,"Butler",4,"MARS AREA SD",11,"White",202,24.3,35.6,35.6,4.5
104105003,"Butler",4,"MARS AREA SD",11,"Black",1,,,,
104105003,"Butler",4,"MARS AREA SD",11,"Hispanic",1,,,,
104105003,"Butler",4,"MARS AREA SD",11,"Asian",0,,,,
104105003,"Butler",4,"MARS AREA SD",11,"Native American",0,,,,
104105003,"Butler",4,"MARS AREA SD",11,"Multi-Ethnic",1,,,,
104105003,"Butler",4,"MARS AREA SD",11,"IEP",6,,,,
104105003,"Butler",4,"MARS AREA SD",11,"ELL",1,,,,
104105003,"Butler",4,"MARS AREA SD",11,"Economically Disadvantaged",12,16.7,33.3,41.7,8.3
104105353,"Butler",4,"MONITEAU SD",4,"All Students",112,64.3,33.0,2.7,0.0
104105353,"Butler",4,"MONITEAU SD",4,"Male",59,64.4,32.2,3.4,0.0
104105353,"Butler",4,"MONITEAU SD",4,"Female",53,64.2,34.0,1.9,0.0
104105353,"Butler",4,"MONITEAU SD",4,"White",106,65.1,32.1,2.8,0.0
104105353,"Butler",4,"MONITEAU SD",4,"Black",3,,,,
104105353,"Butler",4,"MONITEAU SD",4,"Hispanic",2,,,,
104105353,"Butler",4,"MONITEAU SD",4,"Asian",0,,,,
104105353,"Butler",4,"MONITEAU SD",4,"Native American",1,,,,
104105353,"Butler",4,"MONITEAU SD",4,"Multi-Ethnic",0,,,,
104105353,"Butler",4,"MONITEAU SD",4,"IEP",23,34.8,52.2,13.0,0.0
104105353,"Butler",4,"MONITEAU SD",4,"ELL",0,,,,
104105353,"Butler",4,"MONITEAU SD",4,"Economically Disadvantaged",52,57.7,38.5,3.8,0.0
104105353,"Butler",4,"MONITEAU SD",8,"All Students",98,14.3,48.0,19.4,18.4
104105353,"Butler",4,"MONITEAU SD",8,"Male",64,15.6,46.9,20.3,17.2
104105353,"Butler",4,"MONITEAU SD",8,"Female",34,11.8,50.0,17.6,20.6
104105353,"Butler",4,"MONITEAU SD",8,"White",96,14.6,47.9,19.8,17.7
104105353,"Butler",4,"MONITEAU SD",8,"Black",1,,,,
104105353,"Butler",4,"MONITEAU SD",8,"Hispanic",1,,,,
104105353,"Butler",4,"MONITEAU SD",8,"Asian",0,,,,
104105353,"Butler",4,"MONITEAU SD",8,"Native American",0,,,,
104105353,"Butler",4,"MONITEAU SD",8,"Multi-Ethnic",0,,,,
104105353,"Butler",4,"MONITEAU SD",8,"IEP",9,,,,
104105353,"Butler",4,"MONITEAU SD",8,"ELL",0,,,,
104105353,"Butler",4,"MONITEAU SD",8,"Economically Disadvantaged",31,9.7,45.2,16.1,29.0
104105353,"Butler",4,"MONITEAU SD",11,"All Students",110,10.0,22.7,53.6,13.6
104105353,"Butler",4,"MONITEAU SD",11,"Male",59,10.2,18.6,54.2,16.9
104105353,"Butler",4,"MONITEAU SD",11,"Female",51,9.8,27.5,52.9,9.8
104105353,"Butler",4,"MONITEAU SD",11,"White",107,9.3,23.4,53.3,14.0
104105353,"Butler",4,"MONITEAU SD",11,"Black",1,,,,
104105353,"Butler",4,"MONITEAU SD",11,"Hispanic",1,,,,
104105353,"Butler",4,"MONITEAU SD",11,"Asian",0,,,,
104105353,"Butler",4,"MONITEAU SD",11,"Native American",1,,,,
104105353,"Butler",4,"MONITEAU SD",11,"Multi-Ethnic",0,,,,
104105353,"Butler",4,"MONITEAU SD",11,"IEP",9,,,,
104105353,"Butler",4,"MONITEAU SD",11,"ELL",0,,,,
104105353,"Butler",4,"MONITEAU SD",11,"Economically Disadvantaged",38,5.3,18.4,65.8,10.5
104107903,"Butler",4,"SENECA VALLEY SD",4,"All Students",589,58.7,33.6,7.0,0.7
104107903,"Butler",4,"SENECA VALLEY SD",4,"Male",307,58.0,35.2,5.9,1.0
104107903,"Butler",4,"SENECA VALLEY SD",4,"Female",282,59.6,31.9,8.2,0.4
104107903,"Butler",4,"SENECA VALLEY SD",4,"White",561,59.9,33.0,6.6,0.5
104107903,"Butler",4,"SENECA VALLEY SD",4,"Black",14,28.6,57.1,14.3,0.0
104107903,"Butler",4,"SENECA VALLEY SD",4,"Hispanic",2,,,,
104107903,"Butler",4,"SENECA VALLEY SD",4,"Asian",10,,,,
104107903,"Butler",4,"SENECA VALLEY SD",4,"Native American",0,,,,
104107903,"Butler",4,"SENECA VALLEY SD",4,"Multi-Ethnic",2,,,,
104107903,"Butler",4,"SENECA VALLEY SD",4,"IEP",101,29.7,44.6,21.8,4.0
104107903,"Butler",4,"SENECA VALLEY SD",4,"ELL",3,,,,
104107903,"Butler",4,"SENECA VALLEY SD",4,"Economically Disadvantaged",69,34.8,36.2,26.1,2.9
104107903,"Butler",4,"SENECA VALLEY SD",8,"All Students",533,33.2,49.0,13.9,3.9
104107903,"Butler",4,"SENECA VALLEY SD",8,"Male",276,31.9,49.3,13.8,5.1
104107903,"Butler",4,"SENECA VALLEY SD",8,"Female",257,34.6,48.6,14.0,2.7
104107903,"Butler",4,"SENECA VALLEY SD",8,"White",505,34.1,48.3,13.9,3.8
104107903,"Butler",4,"SENECA VALLEY SD",8,"Black",14,0.0,64.3,28.6,7.1
104107903,"Butler",4,"SENECA VALLEY SD",8,"Hispanic",2,,,,
104107903,"Butler",4,"SENECA VALLEY SD",8,"Asian",11,36.4,63.6,0.0,0.0
104107903,"Butler",4,"SENECA VALLEY SD",8,"Native American",0,,,,
104107903,"Butler",4,"SENECA VALLEY SD",8,"Multi-Ethnic",1,,,,
104107903,"Butler",4,"SENECA VALLEY SD",8,"IEP",53,17.0,49.1,24.5,9.4
104107903,"Butler",4,"SENECA VALLEY SD",8,"ELL",3,,,,
104107903,"Butler",4,"SENECA VALLEY SD",8,"Economically Disadvantaged",42,21.4,40.5,31.0,7.1
104107903,"Butler",4,"SENECA VALLEY SD",11,"All Students",536,20.5,35.4,36.9,7.1
104107903,"Butler",4,"SENECA VALLEY SD",11,"Male",273,25.6,34.8,30.8,8.8
104107903,"Butler",4,"SENECA VALLEY SD",11,"Female",263,15.2,36.1,43.3,5.3
104107903,"Butler",4,"SENECA VALLEY SD",11,"White",511,21.3,36.4,36.4,5.9
104107903,"Butler",4,"SENECA VALLEY SD",11,"Black",8,,,,
104107903,"Butler",4,"SENECA VALLEY SD",11,"Hispanic",7,,,,
104107903,"Butler",4,"SENECA VALLEY SD",11,"Asian",6,,,,
104107903,"Butler",4,"SENECA VALLEY SD",11,"Native American",0,,,,
104107903,"Butler",4,"SENECA VALLEY SD",11,"Multi-Ethnic",4,,,,
104107903,"Butler",4,"SENECA VALLEY SD",11,"IEP",64,7.8,23.4,46.9,21.9
104107903,"Butler",4,"SENECA VALLEY SD",11,"ELL",2,,,,
104107903,"Butler",4,"SENECA VALLEY SD",11,"Economically Disadvantaged",48,12.5,16.7,52.1,18.8
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"All Students",165,59.4,32.1,7.3,1.2
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"Male",83,65.1,30.1,3.6,1.2
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"Female",82,53.7,34.1,11.0,1.2
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"White",161,59.0,32.3,7.5,1.2
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"Black",0,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"Hispanic",1,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"Asian",2,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"Native American",0,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"Multi-Ethnic",1,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"IEP",22,13.6,45.5,31.8,9.1
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"ELL",1,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",4,"Economically Disadvantaged",50,42.0,46.0,10.0,2.0
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"All Students",165,38.2,30.9,16.4,14.5
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"Male",98,39.8,32.7,17.3,10.2
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"Female",67,35.8,28.4,14.9,20.9
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"White",158,38.0,30.4,17.1,14.6
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"Black",2,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"Hispanic",0,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"Asian",5,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"Native American",0,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"Multi-Ethnic",0,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"IEP",18,27.8,16.7,27.8,27.8
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"ELL",1,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",8,"Economically Disadvantaged",49,24.5,30.6,22.4,22.4
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"All Students",194,19.1,31.4,39.7,9.8
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"Male",90,23.3,34.4,30.0,12.2
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"Female",104,15.4,28.8,48.1,7.7
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"White",192,19.3,31.3,39.6,9.9
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"Black",1,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"Hispanic",0,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"Asian",0,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"Native American",0,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"Multi-Ethnic",1,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"IEP",12,0.0,0.0,33.3,66.7
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"ELL",0,,,,
104107503,"Butler",4,"SLIPPERY ROCK AREA SD",11,"Economically Disadvantaged",41,12.2,36.6,39.0,12.2
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"All Students",157,65.6,28.7,3.8,1.9
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"Male",86,70.9,25.6,2.3,1.2
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"Female",71,59.2,32.4,5.6,2.8
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"White",152,65.8,28.9,3.3,2.0
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"Black",3,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"Hispanic",2,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"Asian",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"Native American",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"Multi-Ethnic",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"IEP",24,54.2,29.2,8.3,8.3
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"ELL",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",4,"Economically Disadvantaged",48,47.9,39.6,10.4,2.1
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"All Students",217,33.6,42.9,15.2,8.3
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"Male",113,36.3,40.7,15.0,8.0
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"Female",104,30.8,45.2,15.4,8.7
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"White",216,33.8,42.6,15.3,8.3
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"Black",1,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"Hispanic",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"Asian",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"Native American",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"Multi-Ethnic",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"IEP",17,11.8,17.6,35.3,35.3
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"ELL",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",8,"Economically Disadvantaged",42,9.5,42.9,26.2,21.4
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"All Students",212,19.8,29.7,39.2,11.3
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"Male",109,28.4,29.4,31.2,11.0
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"Female",103,10.7,30.1,47.6,11.7
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"White",210,19.5,30.0,39.5,11.0
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"Black",1,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"Hispanic",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"Asian",1,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"Native American",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"Multi-Ethnic",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"IEP",10,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"ELL",0,,,,
104107803,"Butler",4,"SOUTH BUTLER COUNTY SD",11,"Economically Disadvantaged",33,12.1,9.1,54.5,24.2
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"All Students",45,35.6,46.7,15.6,2.2
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"Male",31,38.7,45.2,12.9,3.2
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"Female",14,28.6,50.0,21.4,0.0
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"White",45,35.6,46.7,15.6,2.2
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"Black",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"Hispanic",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"Asian",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"Native American",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"Multi-Ethnic",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"IEP",12,25.0,50.0,25.0,0.0
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"ELL",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",4,"Economically Disadvantaged",20,25.0,40.0,30.0,5.0
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"All Students",35,25.7,48.6,20.0,5.7
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"Male",24,20.8,45.8,29.2,4.2
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"Female",11,36.4,54.5,0.0,9.1
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"White",34,23.5,50.0,20.6,5.9
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"Black",1,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"Hispanic",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"Asian",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"Native American",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"Multi-Ethnic",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"IEP",5,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"ELL",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",8,"Economically Disadvantaged",15,20.0,60.0,20.0,0.0
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"All Students",39,7.7,25.6,43.6,23.1
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"Male",23,4.3,39.1,34.8,21.7
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"Female",16,12.5,6.3,56.3,25.0
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"White",38,7.9,23.7,44.7,23.7
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"Black",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"Hispanic",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"Asian",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"Native American",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"Multi-Ethnic",1,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"IEP",3,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"ELL",0,,,,
108110603,"Cambria",8,"BLACKLICK VALLEY SD",11,"Economically Disadvantaged",15,0.0,13.3,53.3,33.3
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"All Students",112,75.9,19.6,4.5,0.0
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"Male",58,77.6,17.2,5.2,0.0
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"Female",54,74.1,22.2,3.7,0.0
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"White",110,76.4,20.0,3.6,0.0
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"Black",1,,,,
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"Hispanic",0,,,,
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"Asian",0,,,,
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"Native American",0,,,,
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"Multi-Ethnic",1,,,,
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"IEP",10,,,,
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"ELL",0,,,,
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",4,"Economically Disadvantaged",30,70.0,16.7,13.3,0.0
108111203,"Cambria",8,"CAMBRIA HEIGHTS SD",8,"All Students",101,22.8,42.6,23.8,10.9
